model,step,stage,anchor_loss,constitutive_loss,local_current_cv_loss,local_energy_cv_loss,external_robin_loss,interface_state_loss,interface_flux_loss,port_loss,ledger_loss,total_loss,finite
B1-R,525,2,0.04937065695764515,0.0,0.001623022797350984,13.461935802753525,0.007454697180800407,0.09921332880125748,1.9993027753999955,0.7137118893153812,0.469125721504359,16.999220522540895,True
B1-R,530,2,0.0495208797446778,0.0,2.946018621180636e-07,0.8512334800109715,0.0017430578580666242,0.024518034836928472,0.8652052815881274,40.38282620638956,0.9721293790709524,43.345260133079854,True
B1-R,535,2,0.04966128422753955,0.0,3.777106901145313e-07,0.7795703454390854,0.0016396660415726506,0.022488364708782047,0.7252817026113748,97.31605535618245,0.9731062642167972,100.06644849804844,True
B1-R,540,2,0.04979503979661901,0.0,9.59184389633093e-05,4.1044970367833775,0.003535657956285102,0.060477187298507894,1.9862497747749637,0.1896734324213965,0.8767426433859763,7.470246850042566,True
B1-R,545,2,0.0499258017743328,0.0,0.0011510571551892963,11.167268124796033,0.005599349486776343,0.10548694395415119,1.999375307401509,0.8006035572489357,0.5704118334576579,14.899525182371917,True
B1-R,550,2,0.05004789205167136,0.0,1.5456117903240763e-07,0.7271345731723816,0.0013144457453832,0.02458064037184577,0.6137704999557136,76.41337105321327,0.9771504001322815,79.00756122741042,True
B1-R,555,2,0.0501684552554704,0.0,1.2470941861172242e-06,0.6432410230071385,0.0012445229869052722,0.023100961725039497,1.1344574863579013,27.065800333532387,0.9599450440223602,30.078632895003267,True
B1-R,560,2,0.05028741054828873,0.0,2.010292889761253e-05,3.3685036733839815,0.0026949303250310397,0.05719690964558197,1.961957648935199,0.02339149997676048,0.8907071670288949,6.55590898496579,True
B1-R,565,2,0.05039934127597101,0.0,0.0011393196074254799,9.21290562791206,0.004266000428083783,0.10137981248265054,1.9993097220683116,0.7788448587452367,0.4483880856830822,12.798230133306703,True
B1-R,570,2,0.05051000779914693,0.0,2.1379229840380928e-07,0.5927998363611002,0.0010003371657278382,0.025141560186382597,0.7816049777397772,20.899568168688955,0.9750721523774867,23.52773728530746,True
B1-R,575,2,0.05062089919156382,0.0,2.8561557925337084e-07,0.5500811734649386,0.0009425314997600806,0.02328999444174233,0.630692584232846,52.37090113654691,0.97634317933967,54.80535538109927,True
B1-R,580,2,0.05072173191584078,0.0,7.138835298771161e-05,2.9348002748846866,0.0020432392866430267,0.06176990700154649,1.9838067616324306,0.3228670877817231,0.8751139116326524,6.4340812301518735,True
B1-R,585,2,0.0508210794394355,0.0,0.0007975097053857591,8.075862353576266,0.0032456591903798717,0.10742961861051395,1.999385359228557,0.8461036949823557,0.5558731766925914,11.842802769183226,True
B1-R,590,2,0.050914682674586195,0.0,1.0711186194506608e-07,0.5314861034725937,0.0007633286865311663,0.025254446009577068,0.44885307954265413,41.23941463890562,0.9803757653102456,43.480720882412015,True
B1-R,595,2,0.05100679400188067,0.0,9.058305794939988e-07,0.47608685934221756,0.000722973759040884,0.023999990547093696,1.031236368941129,13.9011875540448,0.9634029029968916,16.651671525471155,True
B1-R,600,2,0.05110893091199378,0.0,1.3865508769999256e-05,2.5180055058908732,0.0015723125493817198,0.058918846435247085,1.9534967066826212,0.048346264154151275,0.8940345256508611,5.729932681431874,True
B1-R,605,2,0.05120580923275311,0.0,0.0007543045760315736,6.926469324672122,0.0024963251914315657,0.10399654621265196,1.999254045289994,0.8282576151742038,0.44968742769077064,10.566944634970971,True
B1-R,610,2,0.05129647252959596,0.0,1.3874043902438204e-07,0.44979576362352636,0.0005864114663069797,0.02593989985210339,0.6727899807205123,10.668086139262996,0.9782930750737178,13.051973771387583,True
B1-R,615,2,0.051404047854674485,0.0,1.9749298341857157e-07,0.42095744642902305,0.0005530817265654788,0.02426535702737666,0.5293397074386564,28.185573257232313,0.9796911875457437,30.397400474166034,True
B1-R,620,2,0.05150557695155848,0.0,4.807447728664324e-05,2.264127412136933,0.0012044122216917686,0.06353759224121147,1.9792465247818751,0.4455586300909906,0.8834755874472644,5.894726118155045,True
B1-R,625,2,0.05160871183266991,0.0,0.00047092172412454154,6.264724540690597,0.0019198245450723949,0.11026550475917836,1.999307699892421,0.8804511284929822,0.5795424571968004,10.094725636464524,True
B1-R,630,2,0.05170605669473921,0.0,6.507633115294116e-08,0.41189946018262114,0.0004536109048298621,0.02618646269153774,0.2935261954039871,22.275114309744914,0.9836993902247861,24.249409777702702,True
B1-R,635,2,0.05178158587635531,0.0,5.645416282165156e-07,0.373723649539683,0.00043106743195024373,0.025249874630642294,0.8718481095741922,7.032365606611629,0.9690927681556112,9.531619569867113,True
B1-R,640,2,0.051866510285470235,0.0,8.483539579578375e-06,1.9909358857465211,0.0009470776951523261,0.06120454236175888,1.9378984870615745,0.145737873000473,0.9058484168720562,5.301913317704466,True
B1-R,645,2,0.05194081777181844,0.0,0.0004458475979145979,5.4818716960712415,0.0015186510328962493,0.10735287343299221,1.9990862857006422,0.864603731320523,0.49055178193391863,9.205134955949221,True
B1-R,650,2,0.05199741317776207,0.0,7.791316717491874e-08,0.3573993930199979,0.00035984796929973986,0.02691684624176547,0.5337377680494138,5.486119653011836,0.9821325466975113,7.646653198791802,True
B1-R,655,2,0.05206788371663926,0.0,1.2588561944317146e-07,0.3371526966730718,0.0003436811526886823,0.025325686961798006,0.4187791657998351,15.780817173741067,0.9830682262002626,17.805826174997538,True
B1-R,660,2,0.052130498378245405,0.0,3.106331829365497e-05,1.8251041621080129,0.000758383436650458,0.06524354076159505,1.9721428640348995,0.5413022132315666,0.897259644052655,5.5624943628349,True
B1-R,665,2,0.05219096493976828,0.0,0.00027070472720973766,5.07535241002772,0.001224284705268413,0.11263010874025556,1.9991604015761721,0.9038920206986422,0.6169690463356621,8.970453801509771,True
B1-R,670,2,0.05224955199247308,0.0,3.94130403357886e-08,0.3327496733426562,0.00029289420061915457,0.02691323356214246,0.22874448879481113,12.92430775932068,0.9862307892321369,14.760486637828452,True
B1-R,675,2,0.05230069631976597,0.0,3.50037728492814e-07,0.3049014013104238,0.0002808240682472682,0.026174460856583467,0.7237206495113903,3.7961434478368394,0.9737955024955041,6.086520117715546,True
B1-R,680,2,0.05236282262926001,0.0,5.416867685805073e-06,1.633184600090427,0.0006249903547412023,0.06282088014215306,1.9194379523844414,0.24493252822931083,0.9159321481867311,5.03875262940179,True
B1-R,685,2,0.05242153782796758,0.0,0.00027480144400363304,4.507516645745712,0.0010126149376544803,0.10963911311812609,1.9988732595858636,0.8886707199113943,0.5289178976032958,8.297012741485888,True
B1-R,690,2,0.0524673336917582,0.0,4.575367304726797e-08,0.2939879836357104,0.00024188281232435303,0.02758807181296863,0.4259069971872345,3.0303292844758967,0.9849291828396225,5.025320116976221,True
B1-R,695,2,0.052523581899201,0.0,8.15035586106294e-08,0.27895792611974557,0.00023305770821909492,0.026122965385285083,0.3323630392880481,9.574377424067295,0.9856064379108569,11.460278841479013,True
B1-R,700,2,0.0525774017984565,0.0,2.1034305545964525e-05,1.5166614536648622,0.0005190801583863191,0.06648095580425518,1.9634667067729852,0.6102143379820936,0.9094477957475327,5.329698373427944,True
B1-R,705,2,0.05262709552177918,0.0,0.00016139505877310354,4.237484690176319,0.0008456321970766337,0.1144503370832327,1.9989583104821966,0.9197661500371391,0.6552763391341574,8.19007833177779,True
B1-R,710,2,0.05267416317836184,0.0,2.420180715725866e-08,0.27645947609062155,0.00020410283186226817,0.027530894081584618,0.17713672489877585,8.037341355767945,0.9882782446564797,9.770321638420885,True
B1-R,715,2,0.052714892177708236,0.0,2.1976368668336634e-07,0.25549342564973415,0.00019751096900956012,0.0269394751338642,0.5908260751574346,2.1707069032549935,0.9778274325853957,4.285565503402659,True
B1-R,720,2,0.052762080483913086,0.0,3.513695912862879e-06,1.374460831497075,0.00044481059243638827,0.06423901620152797,1.8957229423128372,0.32807520225437004,0.9262612722462101,4.853017991219935,True
B1-R,725,2,0.05280687333584219,0.0,0.00017284308468880873,3.806128163483527,0.0007290772829735565,0.11162426198726495,1.998586261543492,0.905090525216768,0.5732034761664229,7.659568975444349,True
B1-R,730,2,0.052838708275950524,0.0,2.7933707501803692e-08,0.24779299965663712,0.00017629860384131915,0.028125735081339035,0.33937498060249627,1.7965316652628696,0.9871708040845582,3.663366052605202,True
B1-R,735,2,0.052878297615054866,0.0,5.402161616391553e-08,0.23631777092239906,0.00017181547259656623,0.026773218848607942,0.26463845453339774,6.323623809123994,0.9876282251903168,8.103544836188203,True
B1-R,740,2,0.05291552005403187,0.0,1.4998530204274137e-05,1.2892749058568531,0.00038806524675565935,0.06739631970547744,1.9535339046577263,0.6571839924344408,0.9197163599050462,5.152086146606663,True
B1-R,745,2,0.052949277646329715,0.0,0.00010335845728423909,3.6178144598286104,0.0006399877745116105,0.11572871497248996,1.9987279956382766,0.9299973333505593,0.6874274239835643,7.615185662236945,True
B1-R,750,2,0.05298159035916396,0.0,1.5940270415398648e-08,0.23508269194588824,0.00015612165490936893,0.027966106943947206,0.14216896141873395,5.537292755150594,0.9896821597100007,7.197256764560164,True
B1-R,755,2,0.05300873082908001,0.0,1.4795367207471768e-07,0.21874960298099397,0.00015269606422821922,0.027454851241846503,0.49289187088632175,1.3806999720313142,0.9806176979925887,3.3656104932963657,True
B1-R,760,2,0.0530413870937284,0.0,2.476242817329823e-06,1.1806624438698228,0.0003475153643029925,0.06517667981058337,1.8722080191153325,0.3867091327266356,0.9334501577843926,4.703763360382529,True
B1-R,765,2,0.053073469222095666,0.0,0.00011878882069522661,3.280708265155179,0.0005750095519861163,0.11288328444512004,1.9983018147684262,0.9154626035781953,0.6047945470792322,7.178211659509312,True
B1-R,770,2,0.05309480665012939,0.0,1.883308767156505e-08,0.2131976642568089,0.00014025340524162713,0.02846097114251193,0.28180159223695744,1.1829643478009486,0.9886258898282889,2.9606647707544917,True
B1-R,775,2,0.05312293708707136,0.0,3.848890078515926e-08,0.20410955736362305,0.00013769603524181536,0.02719819657276818,0.219850785728983,4.603713192993664,0.9889459819694177,6.309570134587955,True
B1-R,780,2,0.053149769286101545,0.0,1.1524456089457475e-05,1.1162297537883799,0.00031360672925952806,0.0679509856703764,1.9439988714349177,0.6884510281151389,0.9266887132759734,5.009393329900643,True
B1-R,785,2,0.05317404335394431,0.0,7.255687127725835e-05,3.142573769741021,0.0005208553329537631,0.11649230453085234,1.9985049224826184,0.9367263306582306,0.7099743127208775,7.170735269107552,True
B1-R,790,2,0.05319772667496551,0.0,1.1355346403548138e-08,0.20365016182482065,0.00012782529166701018,0.028250290968514478,0.11903677043145619,4.134074771911131,0.990618191137227,5.74174665629499,True
B1-R,795,2,0.05321733705888291,0.0,1.063011780561385e-07,0.19046477742987103,0.00012576412751563504,0.027796347946223075,0.42146977354864573,0.948959326831105,0.9825818004145022,2.837484581893455,True
B1-R,800,2,0.05324153854913308,0.0,1.8658166370232963e-06,1.0305160094845958,0.00028797067132429045,0.06580776820507575,1.8495526557874518,0.4296578416649926,0.9386389001780374,4.580670704553779,True
B1-R,805,2,0.05326634398686134,0.0,8.748065040283079e-05,2.8718296876020886,0.0004791027241402856,0.11372497980164636,1.998021905764108,0.9226744821559222,0.6287831738195968,6.801932532452211,True
B1-R,810,2,0.05328205818051414,0.0,1.3658868280156851e-08,0.1863333235400014,0.00011745302313586508,0.028685161851580182,0.24030213590592378,0.8292288493557414,0.9896806006461982,2.5407578288840194,True
B1-R,815,2,0.05330362373272725,0.0,2.8816597714622153e-08,0.17892378602211859,0.00011581102824327304,0.02750276846954622,0.18738356002816348,3.550019261942763,0.9899183444006462,5.200381679371715,True
B1-R,820,2,0.053324600446802164,0.0,9.270059281065114e-06,0.9802383365191908,0.000265117518344924,0.06832278032527835,1.934472583417236,0.711321919642687,0.9321189942726198,4.893372003988649,True
B1-R,825,2,0.05334357543925297,0.0,5.4232257330613874e-05,2.7669664449971143,0.0004422417648977064,0.11700273371409026,1.9982792191784435,0.9416145876325092,0.7282044873279568,6.819281824068606,True
B1-R,830,2,0.053362432881496565,0.0,8.53779324358439e-09,0.1789307022970421,0.0001089366120885126,0.028458167213741354,0.10196735688258178,3.2380163490997953,0.9913345379648437,4.805628223015368,True
B1-R,835,2,0.05337803301242334,0.0,7.97439510229334e-08,0.16801559365095056,0.00010757635062372149,0.028047542418807116,0.3653691135651973,0.6823320181694145,0.9841387110299041,2.494900799990965,True
B1-R,840,2,0.05339736179590495,0.0,1.467771170617675e-06,0.9108124394226197,0.0002473064827120754,0.06628715934730015,1.826598498826994,0.4631397731365329,0.9429528548364906,4.477026308803345,True
B1-R,845,2,0.053418089125238835,0.0,6.759223281497947e-05,2.5445421936150123,0.00041292632476191136,0.11436773605669588,1.9977307837441023,0.9281012908611828,0.6498221441686608,6.502135112629425,True
B1-R,850,2,0.05343097176427457,0.0,1.0416443473324826e-08,0.1648576402010903,0.00010156691238159181,0.028854284461647402,0.20766279858259873,0.6035969893461401,0.9905395895627146,2.2627677383043894,True
B1-R,855,2,0.053448864278178576,0.0,2.2288159818961612e-08,0.1586867400534712,0.00010043302914848149,0.027747241066360024,0.16173129701894223,2.840013209598605,0.9907245108126191,4.446247775258199,True
B1-R,860,2,0.05346665979217199,0.0,7.657549235660583e-06,0.8706012747172052,0.00023072222720123194,0.06861088875205981,1.9243800459434413,0.7291051777961525,0.9369552011327127,4.797224267078868,True
B1-R,865,2,0.05348282690929956,0.0,4.22990884698815e-05,2.463054131403387,0.00038601518193646424,0.11740521624110528,1.9980357300632532,0.9453927270118311,0.7451871556450048,6.536917409181486,True
B1-R,870,2,0.05349917483899392,0.0,6.661185856082121e-09,0.15896552682942763,9.53287410951074e-05,0.02863106569870367,0.08816710157002734,2.618325562700253,0.9919528375953861,4.1536333039910485,True
B1-R,875,2,0.05351289018747748,0.0,6.151248629277374e-08,0.14976841729995993,9.437637894825094e-05,0.02825585832071021,0.31818198010199417,0.5048722257447888,0.9855078145484173,2.2542451848446925,True
B1-R,880,2,0.053529562603778745,0.0,1.1857223912931663e-06,0.8132022564817264,0.00021757746596404292,0.06670407268475002,1.8018121783258587,0.49031713108071223,0.9470432281184091,4.386945442898705,True
B1-R,885,2,0.053548227774840265,0.0,5.3945193218081033e-05,2.276911372290703,0.00036421655067959415,0.1149404743642948,1.9974050432661736,0.9323915963470069,0.6710623591026821,6.260870145988959,True
B1-R,890,2,0.053560047493764106,0.0,8.205794988883995e-09,0.1472945568686391,8.979829613665565e-05,0.029001935055375246,0.17984434575352748,0.4502489149284063,0.9913186508393579,2.0655984474160585,True
B1-R,895,2,0.0535761329995289,0.0,1.757996045473754e-08,0.14207420423440903,8.897625169209845e-05,0.027969088116780096,0.13979049713207345,2.3313577476864147,0.9914691681685099,3.900630364167484,True
B1-R,900,2,0.05359249057090996,0.0,6.397876703054734e-06,0.7803953812675323,0.00020493193926744146,0.068878366225616,1.9128185968602796,0.7434915089591163,0.9418541587444033,4.715611794727468,True
B1-R,905,2,0.05360750381013272,0.0,3.384904586109458e-05,2.2125950323212265,0.0003436158830852844,0.11779526873265228,1.9977491707040462,0.9484334224950474,0.7633252590862991,6.308313137318882,True
B1-R,910,2,0.05362292795343527,0.0,5.3145823264105005e-09,0.1424943781302467,8.501615254919524e-05,0.028796856217605415,0.0759897541438231,2.1663835524899606,0.9925527925800585,3.674416994796002,True
B1-R,915,2,0.05363622981879894,0.0,4.814967800354681e-08,0.13465115509775907,8.432160681292156e-05,0.02845388364735789,0.2755533845075147,0.3807639132514936,0.9868400892315764,2.0745279445861873,True
B1-R,920,2,0.053651787539146484,0.0,9.693209675165183e-07,0.732152066933601,0.00019481462482722536,0.06712332511570149,1.7726682103726839,0.5130015250331545,0.9514342207448764,4.304834069841545,True
B1-R,925,2,0.05366984537453023,0.0,4.380897775941368e-05,2.0544187770401643,0.0003267410351412405,0.11554056208206889,1.9970028352188889,0.9358993544486145,0.6954899548127607,6.067071260488049,True
B1-R,930,2,0.05368193371958064,0.0,6.562228595043487e-09,0.13266385829935573,8.070242737217651e-05,0.02915330113805958,0.15408538703901717,0.34143731992205634,0.9921049194003926,1.9179351633863855,True
B1-R,935,2,0.053697611071591815,0.0,1.3963116575526874e-08,0.12819824293948068,8.008539067985596e-05,0.02819807806466779,0.11943046350362173,1.9509876696314954,0.9922338695657758,3.487616478416797,True
B1-R,940,2,0.0537138717808685,0.0,5.320057448595447e-06,0.7049410389272716,0.0001848243582748375,0.06917645879054828,1.8981060976158093,0.7554575808670667,0.9474310721156645,4.643871751636427,True
B1-R,945,2,0.053729047072185655,0.0,2.7288757311592533e-05,2.003236027025412,0.0003104224421138207,0.1182541585897486,1.9973705222289209,0.9509512868947906,0.7851256693960149,6.123920610695241,True
B1-R,950,2,0.0537448622109929,0.0,4.26532505029157e-09,0.12866460847880218,7.691335343615837e-05,0.028979924218651032,0.06424627139546292,1.8239992032411574,0.9932038082392068,3.3078950442470063,True
B1-R,955,2,0.05375901593299909,0.0,3.7683863501687365e-08,0.12192939836985621,7.639154849561349e-05,0.028670318110607898,0.2339213424231663,0.29088979908722956,0.9882696165475989,1.9325519834358134,True
B1-R,960,2,0.05377476124138122,0.0,7.882941893406408e-07,0.6638466884335137,0.00017679282085422254,0.06760674424006845,1.7343582278190193,0.5323259441327353,0.9566676062529957,4.223856598200282,True
B1-R,965,2,0.0537935112768776,0.0,3.5531728886680155e-05,1.867123209679171,0.00029696498073283114,0.11626509688405422,1.996438018907419,0.9388378018743595,0.7266239560413151,5.914588136480327,True
B1-R,970,2,0.05380715570907693,0.0,5.2138483369732256e-09,0.12028630185639783,7.345071079224944e-05,0.02933292274682878,0.12812397498314357,0.2618118133777068,0.9929804152203555,1.8016446626544576,True
B1-R,975,2,0.053823741540605416,0.0,1.098658256304427e-08,0.11643970923473755,7.297533492609071e-05,0.02846509390228583,0.09890526026753473,1.65738244534252,0.9930975040253966,3.1634817067970107,True
B1-R,980,2,0.053841212976093726,0.0,4.305557986810072e-06,0.6409560678741486,0.00016868825220447698,0.06955955564405522,1.8766639439874238,0.7656158839916068,0.9543628019951017,4.576537312182996,True
B1-R,985,2,0.053857894118528024,0.0,2.1620340955463396e-05,1.8263770487131215,0.00028370208710480464,0.11887203110981168,1.9967906875099888,0.9530804060434603,0.813559056217908,5.9782740226149915,True
B1-R,990,2,0.0538754908764049,0.0,3.363244788963982e-09,0.11687450609767845,7.037280836470256e-05,0.029207828063673277,0.05194253491019918,1.5570981227656555,0.9939768299688692,3.0185476523597097,True
B1-R,995,2,0.05389189585184216,0.0,2.8864831239836717e-08,0.11108225039074682,6.99717087339565e-05,0.028937597289137612,0.18995711116153624,0.2241303091075639,0.9899325468072355,1.813569294588996,True
B1-R,1000,2,0.05390923260219813,0.0,6.217262801576353e-07,0.6055658074496291,0.00016216054269585026,0.06822901001288012,1.6765465122563048,0.5490431238646174,0.9633456840600279,4.132439082923426,True
B1-R,1005,2,0.053930140870684054,0.0,2.796653012957297e-05,1.7080752971440847,0.00027272350752166797,0.11723507649569248,1.9955049455177742,0.9413444620100928,0.7687750378080058,5.800886213366722,True
B1-R,1010,2,0.053946903416200176,0.0,3.983174908999021e-09,0.10967404434475074,6.753155551933516e-05,0.02957057079598869,0.09998740854025348,0.2022079515580452,0.9940260099270374,1.7052680377857707,True
B1-R,1015,2,0.05396594703161041,0.0,8.33571105979846e-09,0.10635279020080605,6.715768464228877e-05,0.028809210099375357,0.07670864383771434,1.4251645927426446,0.9941383486768766,2.9010704867358226,True
B1-R,1020,2,0.05398619186057825,0.0,3.265837357700341e-06,0.5860564119231312,0.00015545089470223522,0.07009705815579874,1.839695905470799,0.7743733399246215,0.963338299116305,4.503650690625607,True
B1-R,1025,2,0.054006055957283056,0.0,1.615729836823215e-05,1.6758189712753646,0.0002617293303179563,0.11976656741877303,1.995722107399974,0.9549095346968173,0.8517760828751608,5.868301430081192,True
B1-R,1030,2,0.05402716945011146,0.0,2.5023886308974343e-09,0.10668361475749881,6.498295230126052e-05,0.029516614453234384,0.03833034270930123,1.3443851882355502,0.9949361960383306,2.7840527888991624,True
B1-R,1035,2,0.05404759907039641,0.0,2.0841086594281468e-08,0.10172937967595667,6.466849232809421e-05,0.029297861805557827,0.14084812102805652,0.17359209633854414,0.9919459119527911,1.7077160554863031,True
B1-R,1040,2,0.05406829535568926,0.0,4.5447744669983496e-07,0.555303942508054,0.00015004672334733313,0.06908962733098294,1.5741313932976062,0.5636759372311718,0.9719776937340325,4.004670572081087,True
B1-R,1045,2,0.054093187727375494,0.0,2.029109190504968e-05,1.5722444200594008,0.00025261254908360794,0.1186121650039708,1.9936075155703428,0.943512600064785,0.8259179999209383,5.724633542897304,True
B1-R,1050,2,0.054115057470958634,0.0,2.760516374186157e-09,0.10046616365526795,6.261102410481779e-05,0.02990464863550129,0.06861593312213535,0.1568291415931145,0.9952900514592885,1.6217438396047221,True
B1-R,1055,2,0.054138490461430926,0.0,5.7865112646057304e-09,0.09760793532083402,6.231151663311317e-05,0.029281386513367643,0.052104992267963744,1.2379327926598835,0.9953993003573555,2.6830811767297034,True
B1-R,1060,2,0.05416334852491036,0.0,2.1594923372316985e-06,0.5384325758289318,0.0001444036032806708,0.07087687954303566,1.7613508677943135,0.7820126208276729,0.9746014185234846,4.398237668237607,True
B1-R,1065,2,0.05418845623518074,0.0,1.0535316304651248e-05,1.5465319434346363,0.0002433575662825804,0.12108482217412331,1.9932027092831193,0.956500146037643,0.900784462026303,5.789300257014316,True
B1-R,1070,2,0.05421504897750058,0.0,1.6266395378897172e-09,0.0977621334666513,6.046867394923727e-05,0.02995014971775355,0.023530662896898022,1.171851772289217,0.9960830314073373,2.590313464965949,True
B1-R,1075,2,0.05424135750178003,0.0,1.3161989223472293e-08,0.09358648110809603,6.021651464790289e-05,0.029800521020157077,0.08673583739032042,0.134780690114009,0.9942867506661678,1.6104572974842877,True
B1-R,1080,2,0.05426734825654503,0.0,2.8139656448513436e-07,0.5115164035426191,0.00013986145576224752,0.07030090540150043,1.3602016502714602,0.576603169456372,0.9822936899569008,3.7723927027639044,True
B1-R,1085,2,0.0542977978281728,0.0,1.2273772916764597e-05,1.4552723434422645,0.0002356760258243891,0.12056700461845031,1.9884643196564327,0.9454084248966323,0.8961160636522981,5.677565095205683,True
B1-R,1090,2,0.054326351774942244,0.0,1.5498927187262393e-09,0.09239330330437046,5.84601372671305e-05,0.030371349778138285,0.03626324666917686,0.12183324810722995,0.9966760840757791,1.5492274524965657,True
B1-R,1095,2,0.054355597251641935,0.0,3.297254705600262e-09,0.08995835063144796,5.821503701792724e-05,0.029926532264564584,0.027089027602031544,1.084564182134828,0.9967685957046235,2.500142892929978,True
B1-R,1100,2,0.054385662386591455,0.0,1.0758020856240426e-06,0.49663462384003915,0.00013505453899091336,0.07196123830356797,1.5508582408681815,0.7887400537233414,0.9866201125827909,4.166878711591955,True
B1-R,1105,2,0.054416853245235146,0.0,5.136575805770166e-06,1.4330508005128026,0.00022778605328614964,0.12291006938592051,1.9846847061066393,0.9578970598510452,0.9526533374505111,5.723513162162186,True
B1-R,1110,2,0.054448781126755545,0.0,8.011065331629123e-10,0.08987982841784452,5.6636419271396984e-05,0.030525887109977702,0.010029686122611533,1.0298410555772608,0.9972116064306682,2.4297886065125187,True
B1-R,1115,2,0.05447983861934133,0.0,6.295165429791089e-09,0.08644164476577613,5.6426521409119946e-05,0.030454512433801574,0.03701966413729414,0.10463763254358104,0.996506860175421,1.5275159399691551,True
B1-R,1120,2,0.05451026722723274,0.0,1.2495819242346468e-07,0.47297929391111476,0.00013118337947084087,0.07185147547070306,0.8952146458453414,0.5881171619274074,0.9917963148139464,3.29264153644234,True
B1-R,1125,2,0.05454286369908396,0.0,5.2132820297827335e-06,1.351854982921652,0.00022122735878262354,0.12301129191531866,1.9676743833708468,0.9470818869307845,0.9595625783428963,5.6221258826177305,True
B1-R,1130,2,0.05457395748493174,0.0,5.862647877268891e-10,0.0852809255392773,5.491266086535269e-05,0.030930608553558253,0.011828903728073497,0.09457122354126248,0.9977783774116074,1.4933147394455677,True
B1-R,1135,2,0.05460407198077355,0.0,1.3129681175899915e-09,0.08323335611494515,5.4706803542750745e-05,0.030670905384813398,0.008842170727490054,0.9571841648508775,0.9978218431451389,2.3508275082436434,True
B1-R,1140,2,0.05463199583851779,0.0,3.277873556251097e-07,0.4596299585161588,0.00012704260749912924,0.07316401632377675,0.9710127586500074,0.7947172889432047,0.994964926370348,3.5667762983909395,True
B1-R,1145,2,0.05466081018133214,0.0,1.5514246033442417e-06,1.3297542812411447,0.00021442391095999008,0.12483834758422495,1.940423637602747,0.9591352179775009,0.9862153100374047,5.613886820685247,True
B1-R,1150,2,0.05468745448227253,0.0,2.721072203598717e-10,0.0829695842832095,5.334294249970252e-05,0.031096474200670708,0.0028523412003961606,0.9114330974188884,0.9978842528432195,2.299726365572354,True
B1-R,1155,2,0.05471149876035202,0.0,2.0836876873745094e-09,0.08016039375640747,5.315859704016139e-05,0.03106466904163007,0.009778353493995457,0.08103014930162612,0.9977642008317504,1.4734084209078975,True
B1-R,1160,2,0.0547341983786503,0.0,3.7663751700844486e-08,0.43893797748181346,0.000123701128055052,0.07320470853487851,0.322106612813116,0.5984521575835721,0.9965976485084737,2.7030938356069116,True
B1-R,1165,2,0.05475513085776348,0.0,1.5503763479180284e-06,1.25761838013326,0.00020875654081867803,0.12499024651935987,1.863090215791552,0.9485720512465543,0.9889985545128521,5.457255409409562,True
B1-R,1170,2,0.054774994184904474,0.0,1.5703378327388577e-10,0.07907990481801205,5.184473259115267e-05,0.031341997153577716,0.0025022771206374425,0.07318568419882222,0.9982320124588355,1.4582686915640322,True
B1-R,1175,2,0.05479294948980061,0.0,4.145096720974031e-10,0.07733727236597944,5.167001216346778e-05,0.0311879501094903,0.005228025801996965,0.8502252597073461,0.9982426746536979,2.236237600514187,True
B1-R,1180,2,0.05480873000984669,0.0,7.129409055595412e-08,0.4270819107660988,0.00012009665821351987,0.07391708600996683,0.3069979372642777,0.8000735567188021,0.9976788138466088,2.8799131226072916,True
B1-R,1185,2,0.05482434055247384,0.0,3.5190325327636087e-07,1.2364194412461214,0.00020282616070297125,0.12594073084900917,1.7164417103496303,0.9602422887885733,0.9960073029197128,5.309376354979372,True
B1-R,1190,2,0.054839459861387815,0.0,8.849656217887174e-11,0.07703629899573812,5.0481019393711294e-05,0.03141113827236998,0.0013982951551590136,0.8116346782205244,0.9980897591868798,2.1938179502455006,True
B1-R,1195,2,0.054853525417269004,0.0,6.26786948584785e-10,0.07463899571047991,5.03144492463374e-05,0.03138759720280568,0.005348162654128731,0.06247506602653187,0.9981435044696407,1.4463112682259651,True
B1-R,1200,2,0.05486703390168158,0.0,1.0044688842903453e-08,0.40890537460894255,0.0001171820951322582,0.07389453774990472,0.07518061590390356,0.6077954951133913,0.9978694753799825,2.4380978604043535,True
B1-R,1205,2,0.054880214575924395,0.0,3.9172953840272874e-07,1.1726380706327755,0.00019787442401053432,0.12597667689073588,1.4238088911907236,0.9499103414407069,0.9964128190048915,4.943346138193005,True
B1-R,1210,2,0.05489426683510861,0.0,3.4676109304998e-11,0.07366376790525721,4.916292799792602e-05,0.03153904716749742,0.0010873100586344215,0.05634967126979421,0.9983583770767874,1.4355186706161878,True
B1-R,1215,2,0.05490798862705535,0.0,1.079917073933608e-10,0.07212818516109117,4.9011811518601154e-05,0.03146149113720081,0.00457113921166579,0.7594458901772528,0.9983747038678353,2.140570364609833,True
B1-R,1220,2,0.054921122244783564,0.0,8.649465640420185e-09,0.39832098701320184,0.00011400691861513697,0.07429771560214067,0.036817240206391995,0.8049154352330713,0.9983075819922873,2.5873785868390917,True
B1-R,1225,2,0.05493345190630656,0.0,3.592002554770771e-08,1.1532236897650432,0.00019264431696255308,0.12652395564879124,0.6323677327976005,0.9612413262002956,0.9982106877918452,4.146427331972096,True
