absolute_frequency_log_magnitude_error,axis,candidate_frequency_imag_W_m2K,candidate_frequency_real_W_m2K,comparator_depth_m,comparison_role,effective_coordinate,formal_case,frequency_cumulative_rmse,frequency_log_magnitude_error,frequency_squared_rmse_contribution,grid_family,impulse_error,pair_id,production_depth_m,raw_coordinate,raw_unnormalized,reference_frequency_imag_W_m2K,reference_frequency_real_W_m2K,region,step_error,voting
0.001259455568215273,frequency,3664315.006322509,3664342.220855713,0.0002048,mesh_D,40842.38652674518,False,0.0006576910481930939,-0.001259455568215273,2.517822743346756e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,40842.38652674518,True,3668943.152254598,3668950.008026123,bare_vo2,,False
0.0012598346894545642,frequency,4164356.645235066,4164391.802986145,0.0002048,mesh_D,52749.97063702614,False,0.0006765729102508348,-0.0012598346894545642,2.5193388011953624e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,52749.97063702614,True,4169619.5275439895,4169628.3793640137,bare_vo2,,False
0.0012602647865467276,frequency,4732634.567900164,4732679.991256714,0.0002048,mesh_D,68129.20690579615,False,0.0006949543117788686,-0.0012602647865467276,2.5210592574756647e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,68129.20690579615,True,4738619.722488735,4738631.159286499,bare_vo2,,False
0.0012607535919695323,frequency,5378460.186812605,5378518.876045227,0.0002048,mesh_D,87992.25435691075,False,0.0007128756189919258,-0.0012607535919695323,2.52301526930806e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,87992.25435691075,True,5385267.369399936,5385282.1463012695,bare_vo2,,False
0.0012613091026292267,frequency,6112415.479542178,6112491.3129348755,0.0002048,mesh_D,113646.36663857242,False,0.0007303725347113393,-0.0012613091026292267,2.5252391307545162e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,113646.36663857242,True,6120158.406897648,6120177.500411987,bare_vo2,,False
0.0012619404208003004,frequency,6946526.3427233305,6946624.334243774,0.0002048,mesh_D,146779.9267622069,False,0.000747476900016502,-0.0012619404208003004,2.5277676597613325e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,146779.9267622069,True,6955334.7000844,6955359.3726501465,bare_vo2,,False
0.0012626578906065333,frequency,7894459.594674172,7894586.227416992,0.0002048,mesh_D,189573.56524063754,False,0.0007642173406928139,-0.0012626578906065333,2.5306427757316513e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,189573.56524063754,True,7904481.346738205,7904513.230697632,bare_vo2,,False
0.0012634732684020378,frequency,8971746.849807516,8971910.507713318,0.0002048,mesh_D,244843.67468222266,False,0.0007806197960833988,-0.0012634732684020378,2.5339122221690918e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,244843.67468222266,True,8983150.905837024,8983192.11213684,bare_vo2,,False
0.0012643999163906017,frequency,10196038.928484876,10196250.455551147,0.0002048,mesh_D,316227.7660168379,False,0.0007967079577755076,-0.0012643999163906017,2.5376303945532704e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,316227.7660168379,True,10209018.221278045,10209071.480300903,bare_vo2,,False
0.001265453017360585,frequency,11587394.964761322,11587668.38961029,0.0002048,mesh_D,408423.86526745174,False,0.0008125036385565871,-0.001265453017360585,2.5418592684873158e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,408423.86526745174,True,11602170.014785722,11602238.858718872,bare_vo2,,False
0.001266649828721711,frequency,13168610.941129522,13168964.41632843,0.0002048,mesh_D,527499.7063702614,False,0.0008280270875550194,-0.001266649828721711,2.5466695057154598e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,527499.7063702614,True,13185433.991256045,13185522.990692139,bare_vo2,,False
0.0012680099607571549,frequency,14965593.022927688,14966050.04309845,0.0002048,mesh_D,681292.0690579615,False,0.0008432972634601875,-0.0012680099607571549,2.552141683459304e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,681292.0690579615,True,14984752.846616555,14984867.917190552,bare_vo2,,False
0.0012695557008086666,frequency,17007781.795922387,17008372.778518677,0.0002048,mesh_D,879922.5435691074,False,0.0008583320755857688,-0.0012695557008086666,2.558367741993309e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,879922.5435691074,True,17029609.303243656,17029758.10371399,bare_vo2,,False
0.0012713123788863356,frequency,19328634.34046364,19329398.678215027,0.0002048,mesh_D,1136463.6663857242,False,0.0008731486004130891,-0.0012713123788863356,2.565452642396244e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,1136463.6663857242,True,19353509.133057714,19353701.582107544,bare_vo2,,False
0.001273308779342841,frequency,21966172.017794363,21967160.74558258,0.0002048,mesh_D,1467799.2676220676,False,0.0008877632798572404,-0.001273308779342841,2.5735162659548505e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,1467799.2676220676,True,21994530.077220555,21994779.024917603,bare_vo2,,False
0.0012755776150150666,frequency,24963602.913574096,24964882.176246643,0.0002048,mesh_D,1895735.6524063735,False,0.0009021921067282106,-0.0012755776150150666,2.582695637980199e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,1895735.6524063735,True,24995945.64932565,24996267.750350952,bare_vo2,,False
0.0012781560642878276,frequency,28370029.09744037,28371684.663017273,0.0002048,mesh_D,2448436.746822227,False,0.0009164508019733193,-0.0012781560642878276,2.593147499485316e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,2448436.746822227,True,28406934.033616778,28407350.883773804,bare_vo2,,False
0.0012810863769736613,frequency,32241250.234680355,32243393.373908997,0.0002048,mesh_D,3162277.6601683795,False,0.0009305549877463255,-0.0012810863769736613,2.6050512782023843e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,3162277.6601683795,True,32283383.680984057,32283923.297592163,bare_vo2,,False
0.0012844165706802357,frequency,36640676.64838685,36643451.80262756,0.0002048,mesh_D,4084238.652674517,False,0.0009445203603128753,-0.0012844165706802357,2.6186125825999634e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,4084238.652674517,True,36688808.78582207,36689507.53868103,bare_vo2,,False
0.0012882012135548848,frequency,41640366.7020333,41643961.495521545,0.0002048,mesh_D,5274997.063702614,False,0.0009583628663149182,-0.0012882012135548848,2.634067248578219e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,5274997.063702614,True,41695389.621854745,41696294.75440979,bare_vo2,,False
0.0012925023205880848,frequency,47322205.380452804,47326863.71121979,0.0002048,mesh_D,6812920.6905796155,False,0.000972098886236492,-0.0012925023205880848,2.651686109088229e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,6812920.6905796155,True,47385154.753681205,47386327.679611206,bare_vo2,,False
0.0012973903696149591,frequency,53779243.22230239,53785282.40413666,0.0002048,mesh_D,8799225.435691074,False,0.000985745428857679,-0.0012973903696149591,2.6717805891581592e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,8799225.435691074,True,53851324.45587524,53852845.07588196,bare_vo2,,False
0.001302945456025384,frequency,61117217.33328896,61125050.57946777,0.0002048,mesh_D,11364636.663857242,False,0.0009993203408074625,-0.001302945456025384,2.6947093037733266e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,11364636.663857242,True,61199837.30009774,61201809.663986206,bare_vo2,,False
0.0013092586046035137,frequency,69456279.12437579,69466445.09157562,0.0002048,mesh_D,14677992.67622069,False,0.0010128425357290992,-0.0013092586046035137,2.7208858630608568e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,14677992.67622069,True,69551084.85481445,69553644.6018219,bare_vo2,,False
0.0013164332608148754,frequency,78932956.71441391,78946158.4011612,0.0002048,mesh_D,18957356.524063755,False,0.0010263322481602023,-0.0013164332608148754,2.7507881431423585e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,18957356.524063755,True,79041882.82918261,79045206.98448181,bare_vo2,,False
0.0013245869855147419,frequency,89702383.65777859,89719539.73155975,0.0002048,mesh_D,24484367.468222268,False,0.0010398113179715589,-0.0013245869855147419,2.7849693368175096e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,24484367.468222268,True,89827710.83584629,89832030.73765564,bare_vo2,,False
0.0013338533816522613,frequency,101940829.85414076,101963142.53968811,0.0002048,mesh_D,31622776.60168379,False,0.0010533035121878353,-0.0013338533816522613,2.824071180547894e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,31622776.60168379,True,102085257.3068043,102090875.70533752,bare_vo2,,False
0.0013443842821985186,frequency,115848575.22211017,115877620.32639313,0.0002048,mesh_D,40842386.52674518,False,0.0010668348921795312,-0.0013443842821985186,2.8688398384482952e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,40842386.52674518,True,116015311.03961454,116022624.77268982,bare_vo2,,False
0.0013563522372237458,frequency,131653172.02592544,131691018.64998627,0.0002048,mesh_D,52749970.637026146,False,0.0010804342357724518,-0.0013563522372237458,2.9201450657489846e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,52749970.637026146,True,131846046.45329997,131855576.60142517,bare_vo2,,False
0.0013699533403155328,frequency,149613147.69021174,149662517.8922348,0.0002048,mesh_D,68129206.90579608,False,0.0010941335256859025,-0.0013699533403155328,2.9790034200661683e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,68129206.90579608,True,149836755.97830594,149849188.0861969,bare_vo2,,False
0.0013854104411556989,frequency,170022206.57583332,170086688.99539185,0.0002048,mesh_D,87992254.35691065,False,0.0011079685180355313,-0.0013854104411556989,3.046606492798775e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,87992254.35691065,True,170282090.18561327,170298328.08161926,bare_vo2,,False
0.0014029767963883444,frequency,193213996.56717762,193298333.21033478,0.0002048,mesh_D,113646366.63857242,False,0.001121979407469891,-0.0014029767963883444,3.1243553828636535e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,113646366.63857242,True,193516874.37878817,193538112.4328003,bare_vo2,,False
0.0014229402182657225,frequency,219567514.47113386,219677987.07553864,0.0002048,mesh_D,146779926.76220676,False,0.0011362116089821575,-0.0014229402182657225,3.213902959933495e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,146779926.76220676,True,219921579.54044887,219949400.0223999,bare_vo2,,False
0.0014456277913659221,frequency,249513233.15987495,249658185.6415329,0.0002048,mesh_D,189573565.24063715,False,0.0011507166807226163,-0.0014456277913659221,3.317205890745261e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,189573565.24063715,True,249928535.86035123,249965040.60595703,bare_vo2,,False
0.001471411236000364,frequency,283540043.07368094,283730590.6939087,0.0002048,mesh_D,244843674.68222192,False,0.0011655534173026071,-0.001471411236000364,3.4365889292509824e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,244843674.68222192,True,284028988.7010406,284076977.8601227,bare_vo2,,False
0.0015007130094595311,frequency,322203111.04431427,322454106.82831573,0.0002048,mesh_D,316227766.0168373,False,0.0011807891493408299,-0.0015007130094595311,3.574824661525528e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,316227766.0168373,True,322781109.90621656,322844325.5730438,bare_vo2,,False
0.0015340132495680336,frequency,366132770.21352124,366464127.2436142,0.0002048,mesh_D,408423865.26745176,False,0.001196501292509307,-0.0015340132495680336,3.735232777540124e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,408423865.26745176,True,366819091.9502004,366902551.5729523,bare_vo2,,False
0.0015718576844854226,frequency,416044565.76481175,416483073.7742386,0.0002048,mesh_D,527499706.37026197,False,0.0012127791983428814,-0.0015718576844854226,3.921804095675991e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,527499706.37026197,True,416863468.673798,416973923.2015228,bare_vo2,,False
0.0016148666588584604,frequency,472750591.69458044,473332422.96453094,0.0002048,mesh_D,681292069.0579622,False,0.001229726369832597,-0.0016148666588584604,4.139356072845535e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,681292069.0579622,True,473732824.33223724,473879390.3676605,bare_vo2,,False
0.0016637454555841202,frequency,537172263.0193717,537946443.2424393,0.0002048,mesh_D,879922543.5691074,False,0.0012474631174664312,-0.0016637454555841202,4.393728477740971e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,879922543.5691074,True,538357072.4209584,538552108.0607147,bare_vo2,,False
0.0017192961380025906,frequency,610354674.2444965,611387909.3312759,0.0002048,mesh_D,1136463666.3857243,False,0.0012661297462590842,-0.0017192961380025906,4.692030492302576e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,1136463666.3857243,True,611792507.1809859,612052830.4302368,bare_vo2,,False
0.0017824312037362233,frequency,693482696.4489057,694866111.5324783,0.0002048,mesh_D,1467799267.6220677,False,0.0012858903817907553,-0.0017824312037362233,5.042953961988194e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,1467799267.6220677,True,695238853.6079813,695587444.1500854,bare_vo2,,False
0.0018541894445434082,frequency,787898958.700971,789757543.0520706,0.0002048,mesh_D,1895735652.4063716,False,0.0013069375639810693,-0.0018541894445434082,5.4571722162796706e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,1895735652.4063716,True,790058565.7599281,790526951.1084442,bare_vo2,,False
0.0019357545629681283,frequency,895123839.7837903,897629733.2583542,0.0002048,mesh_D,2448436746.8222194,False,0.0013294977622262639,-0.0019357545629681283,5.9478503619871896e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,2448436746.8222194,True,897798647.3881984,898430261.2871704,bare_vo2,,False
0.0020284773461156647,frequency,1016877555.9856389,1020268805.9122238,0.0002048,mesh_D,3162277660.1683726,False,0.0013538379966204544,-0.0020284773461156647,6.531302132864205e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,3162277660.1683726,True,1020215292.0815331,1021070218.4589996,bare_vo2,,False
0.002133902605994109,frequency,1155104358.9209163,1159711489.3049088,0.0002048,mesh_D,4084238652.674517,False,0.0013802737913397659,-0.002133902605994109,7.227841796616587e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,4084238652.674517,True,1159301660.081054,1160463357.4191132,bare_vo2,,False
0.0022538027695517826,frequency,1311998737.3721933,1318282504.4746094,0.0002048,mesh_D,5274997063.70262,False,0.0014091787458848952,-0.0022538027695517826,8.062899879427438e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,5274997063.70262,True,1317319122.351064,1318903986.603714,bare_vo2,,False
0.002390221118460545,frequency,1490033324.0198538,1498638528.884903,0.0002048,mesh_D,6812920690.579621,False,0.001440996103229475,-0.002390221118460545,9.068503166880599e-08,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,6812920690.579621,True,1496832304.2091184,1499003310.8112183,bare_vo2,,False
0.002545529534813795,frequency,1691987904.0072553,1703820305.079979,0.0002048,mesh_D,8799225435.691074,False,0.0014762528501781759,-0.002545529534813795,1.0285270813665614e-07,inherited_raw,,conditional_maximum_102p4um_vs_204p8um,0.0001024,8799225435.691074,True,1700748242.9391487,1703734464.8209686,bare_vo2,,False
,time,,,0.0002048,mesh_2D,1.0492287853077399e-10,False,,,,inherited_raw,0.005225891649659071,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.0492287853077399e-10,True,,,bare_vo2,-8.72492849554306e-06,False
,time,,,0.0002048,mesh_2D,1.1550760804787748e-10,False,,,,inherited_raw,0.0046765596279899424,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.1550760804787748e-10,True,,,bare_vo2,-8.390440093374814e-06,False
,time,,,0.0002048,mesh_2D,1.2716013612825984e-10,False,,,,inherited_raw,0.00416842399281529,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.2716013612825984e-10,True,,,bare_vo2,-8.061583263140988e-06,False
,time,,,0.0002048,mesh_2D,1.3998818340567886e-10,False,,,,inherited_raw,0.0037029162073653906,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.3998818340567886e-10,True,,,bare_vo2,-7.739446789104923e-06,False
,time,,,0.0002048,mesh_2D,1.5411033748387823e-10,False,,,,inherited_raw,0.0032797859372133134,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.5411033748387823e-10,True,,,bare_vo2,-7.424886232372781e-06,False
,time,,,0.0002048,mesh_2D,1.6965714920786226e-10,False,,,,inherited_raw,0.0028976450424124424,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.6965714920786226e-10,True,,,bare_vo2,-7.118559474378718e-06,False
,time,,,0.0002048,mesh_2D,1.8677233952816356e-10,False,,,,inherited_raw,0.002554372084495261,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.8677233952816356e-10,True,,,bare_vo2,-6.820957246479945e-06,False
,time,,,0.0002048,mesh_2D,2.056141281148386e-10,False,,,,inherited_raw,0.0022474076946811376,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.056141281148386e-10,True,,,bare_vo2,-6.532429275316333e-06,False
,time,,,0.0002048,mesh_2D,2.2635669600342643e-10,False,,,,inherited_raw,0.001973967254632237,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.2635669600342643e-10,True,,,bare_vo2,-6.253206776904988e-06,False
,time,,,0.0002048,mesh_2D,2.4919179579416187e-10,False,,,,inherited_raw,0.0017311929550200315,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.4919179579416187e-10,True,,,bare_vo2,-5.98342180531499e-06,False
,time,,,0.0002048,mesh_2D,2.743305242897671e-10,False,,,,inherited_raw,0.001516259688685247,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.743305242897671e-10,True,,,bare_vo2,-5.723123780633187e-06,False
,time,,,0.0002048,mesh_2D,3.0200527395878916e-10,False,,,,inherited_raw,0.0013264454833668926,conditional_maximum_102p4um_vs_204p8um,0.0001024,3.0200527395878916e-10,True,,,bare_vo2,-5.47229361759368e-06,False
,time,,,0.0002048,mesh_2D,3.324718812646007e-10,False,,,,inherited_raw,0.0011591764715803514,conditional_maximum_102p4um_vs_204p8um,0.0001024,3.324718812646007e-10,True,,,bare_vo2,-5.230855862810764e-06,False
,time,,,0.0002048,mesh_2D,3.660119917200738e-10,False,,,,inherited_raw,0.0010120537098287211,conditional_maximum_102p4um_vs_204p8um,0.0001024,3.660119917200738e-10,True,,,bare_vo2,-4.9986890612871485e-06,False
,time,,,0.0002048,mesh_2D,4.0293566353143205e-10,False,,,,inherited_raw,0.0008828662540212446,conditional_maximum_102p4um_vs_204p8um,0.0001024,4.0293566353143205e-10,True,,,bare_vo2,-4.7756345532587245e-06,False
,time,,,0.0002048,mesh_2D,4.435842339004181e-10,False,,,,inherited_raw,0.000769594391026734,conditional_maximum_102p4um_vs_204p8um,0.0001024,4.435842339004181e-10,True,,,bare_vo2,-4.561503980516292e-06,False
,time,,,0.0002048,mesh_2D,4.883334744820161e-10,False,,,,inherited_raw,0.0006704065463209337,conditional_maximum_102p4um_vs_204p8um,0.0001024,4.883334744820161e-10,True,,,bare_vo2,-4.356085695773418e-06,False
,time,,,0.0002048,mesh_2D,5.375970651680405e-10,False,,,,inherited_raw,0.000583651897437524,conditional_maximum_102p4um_vs_204p8um,0.0001024,5.375970651680405e-10,True,,,bare_vo2,-4.159150171618249e-06,False
,time,,,0.0002048,mesh_2D,5.918304183096377e-10,False,,,,inherited_raw,0.0005078499793099053,conditional_maximum_102p4um_vs_204p8um,0.0001024,5.918304183096377e-10,True,,,bare_vo2,-3.9704545591252765e-06,False
,time,,,0.0002048,mesh_2D,6.515348887313508e-10,False,,,,inherited_raw,0.00044167870018276884,conditional_maximum_102p4um_vs_204p8um,0.0001024,6.515348887313508e-10,True,,,bare_vo2,-3.789746559456467e-06,False
,time,,,0.0002048,mesh_2D,7.172624084558004e-10,False,,,,inherited_raw,0.0003839617713872748,conditional_maximum_102p4um_vs_204p8um,0.0001024,7.172624084558004e-10,True,,,bare_vo2,-3.616767680023826e-06,False
,time,,,0.0002048,mesh_2D,7.896205889842169e-10,False,,,,inherited_raw,0.00033365593269836936,conditional_maximum_102p4um_vs_204p8um,0.0001024,7.896205889842169e-10,True,,,bare_vo2,-3.4512559355219796e-06,False
,time,,,0.0002048,mesh_2D,8.692783383003712e-10,False,,,,inherited_raw,0.00028983835888839605,conditional_maximum_102p4um_vs_204p8um,0.0001024,8.692783383003712e-10,True,,,bare_vo2,-3.2929481056173606e-06,False
,time,,,0.0002048,mesh_2D,9.569720445237278e-10,False,,,,inherited_raw,0.0002516946854199813,conditional_maximum_102p4um_vs_204p8um,0.0001024,9.569720445237278e-10,True,,,bare_vo2,-3.141581622863117e-06,False
,time,,,0.0002048,mesh_2D,1.0535123833759663e-09,False,,,,inherited_raw,0.00021850778215452962,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.0535123833759663e-09,True,,,bare_vo2,-2.99689611247324e-06,False
,time,,,0.0002048,mesh_2D,1.1597918123918484e-09,False,,,,inherited_raw,0.00018964726943153186,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.1597918123918484e-09,True,,,bare_vo2,-2.858634639346847e-06,False
,time,,,0.0002048,mesh_2D,1.276792821153902e-09,False,,,,inherited_raw,0.0001645598860617517,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.276792821153902e-09,True,,,bare_vo2,-2.7265447308954217e-06,False
,time,,,0.0002048,mesh_2D,1.4055970138193724e-09,False,,,,inherited_raw,0.00014276075958302335,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.4055970138193724e-09,True,,,bare_vo2,-2.6003791942636223e-06,False
,time,,,0.0002048,mesh_2D,1.5473951079019933e-09,False,,,,inherited_raw,0.00012382549081382742,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.5473951079019933e-09,True,,,bare_vo2,-2.479896743050156e-06,False
,time,,,0.0002048,mesh_2D,1.7034979417413059e-09,False,,,,inherited_raw,0.00010738300639611833,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.7034979417413059e-09,True,,,bare_vo2,-2.364862481976279e-06,False
,time,,,0.0002048,mesh_2D,1.875348592416942e-09,False,,,,inherited_raw,9.310918058126213e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.875348592416942e-09,True,,,bare_vo2,-2.255048276720815e-06,False
,time,,,0.0002048,mesh_2D,2.064535716130781e-09,False,,,,inherited_raw,8.072115704789315e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.064535716130781e-09,True,,,bare_vo2,-2.1502330078024957e-06,False
,time,,,0.0002048,mesh_2D,2.2728082343807885e-09,False,,,,inherited_raw,6.99722829527968e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.2728082343807885e-09,True,,,bare_vo2,-2.0502027306554487e-06,False
,time,,,0.0002048,mesh_2D,2.5020915016913615e-09,False,,,,inherited_raw,6.064762068847258e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.5020915016913615e-09,True,,,bare_vo2,-1.9547507723522455e-06,False
,time,,,0.0002048,mesh_2D,2.754505104361231e-09,False,,,,inherited_raw,5.255999509734328e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.754505104361231e-09,True,,,bare_vo2,-1.863677765728635e-06,False
,time,,,0.0002048,mesh_2D,3.0323824547676364e-09,False,,,,inherited_raw,4.5546501887607456e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,3.0323824547676364e-09,True,,,bare_vo2,-1.7767916227792963e-06,False
,time,,,0.0002048,mesh_2D,3.338292362364307e-09,False,,,,inherited_raw,3.94654271995691e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,3.338292362364307e-09,True,,,bare_vo2,-1.6939074706345958e-06,False
,time,,,0.0002048,mesh_2D,3.6750627807842904e-09,False,,,,inherited_raw,3.419354878173015e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,3.6750627807842904e-09,True,,,bare_vo2,-1.6148475592198284e-06,False
,time,,,0.0002048,mesh_2D,4.0458069505753115e-09,False,,,,inherited_raw,2.9623771076174445e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,4.0458069505753115e-09,True,,,bare_vo2,-1.5394411341680773e-06,False
,time,,,0.0002048,mesh_2D,4.453952179241496e-09,False,,,,inherited_raw,2.566304708330863e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,4.453952179241496e-09,True,,,bare_vo2,-1.4675242853520411e-06,False
,time,,,0.0002048,mesh_2D,4.9032715246458114e-09,False,,,,inherited_raw,2.223056092562383e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,4.9032715246458114e-09,True,,,bare_vo2,-1.3989397852737169e-06,False
,time,,,0.0002048,mesh_2D,5.3979186746672375e-09,False,,,,inherited_raw,1.925614370875212e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,5.3979186746672375e-09,True,,,bare_vo2,-1.3335369128724993e-06,False
,time,,,0.0002048,mesh_2D,5.942466345554065e-09,False,,,,inherited_raw,1.667888782667987e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,5.942466345554065e-09,True,,,bare_vo2,-1.2711712617533912e-06,False
,time,,,0.0002048,mesh_2D,6.541948553943253e-09,False,,,,inherited_raw,1.4445935838232598e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,6.541948553943253e-09,True,,,bare_vo2,-1.2117045453295668e-06,False
,time,,,0.0002048,mesh_2D,7.201907153325238e-09,False,,,,inherited_raw,1.2511427305579208e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,7.201907153325238e-09,True,,,bare_vo2,-1.1550044008143646e-06,False
,time,,,0.0002048,mesh_2D,7.928443065155773e-09,False,,,,inherited_raw,1.0835581736514897e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,7.928443065155773e-09,True,,,bare_vo2,-1.1009441858329665e-06,False
,time,,,0.0002048,mesh_2D,8.728272678215934e-09,False,,,,inherited_raw,9.383897964434157e-06,conditional_maximum_102p4um_vs_204p8um,0.0001024,8.728272678215934e-09,True,,,bare_vo2,-1.049402773623239e-06,False
,time,,,0.0002048,mesh_2D,9.608789937598425e-09,False,,,,inherited_raw,8.126458035462718e-06,conditional_maximum_102p4um_vs_204p8um,0.0001024,9.608789937598425e-09,True,,,bare_vo2,-1.0002643536144724e-06,False
,time,,,0.0002048,mesh_2D,1.0578134697295563e-08,False,,,,inherited_raw,7.037323100368065e-06,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.0578134697295563e-08,True,,,bare_vo2,-9.534182322146313e-07,False
,time,,,0.0002048,mesh_2D,1.1645267968267726e-08,False,,,,inherited_raw,6.094007214945777e-06,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.1645267968267726e-08,True,,,bare_vo2,-9.087586329118222e-07,False
,time,,,0.0002048,mesh_2D,1.282005475761557e-08,False,,,,inherited_raw,5.277019491362268e-06,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.282005475761557e-08,True,,,bare_vo2,-8.661845029548832e-07,False
,time,,,0.0002048,mesh_2D,1.4113355264654335e-08,False,,,,inherited_raw,4.5694673356246205e-06,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.4113355264654335e-08,True,,,bare_vo2,-8.255993258080206e-07,False
,time,,,0.0002048,mesh_2D,1.5537125276943297e-08,False,,,,inherited_raw,3.9567118803461574e-06,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.5537125276943297e-08,True,,,bare_vo2,-7.869109346817845e-07,False
