seed,split,case_id,contact_overlap_nm,mode,temperature_rise_relative_l2,potential_relative_l2,joint_field_score,terminal_current_relative_error,predicted_terminal_current_A,reference_terminal_current_A,hotspot_coordinate_error_width_fraction,true_fixed_point_defect,sigma_defect,terminal_electrical_heat_ledger_error,electrical_heat_sink_ledger_error,energy_ledger_error,projection_count,main_linear_solve_count,diagnostic_projection_count,diagnostic_linear_solve_count,diagnostic_included_in_timing,median_wall_time_s,timing_repeats,finite,practical_case_pass,nonlinear_iteration_count,practical_gate_role
baseline,train,g010nm_heating_near-transition_nominal,10.0,R0,1.1308642822670865,0.00026155708608440137,0.5655629196765855,0.047249578429222394,0.00030825744771261604,0.00029434955531323654,0.16,1.0347567351159295,0.04536229508638146,0.0,0.5084163293222951,0.5084163293222951,0,1,1,2,False,0.004519100009929389,20,True,False,0,admission_metric
baseline,train,g010nm_heating_near-transition_nominal,10.0,R1,0.04724987629142732,0.00026155708608440137,0.02375571668875586,0.047249578429222394,0.00030825744771261604,0.00029434955531323654,0.2408318915758459,0.04521984297153118,0.0018673286984043375,0.0,9.129420057344057e-14,9.129420057344057e-14,1,2,1,2,False,0.006122149992734194,20,True,False,0,admission_metric
baseline,train,g010nm_heating_near-transition_nominal,10.0,R2,0.0019426650947471536,6.290508020219934e-06,0.0009744778013836868,0.001942314860820983,0.0002949212748287975,0.00029434955531323654,0.2408318915758459,0.0018626707034793586,7.672551783140126e-05,3.036896112166644e-15,9.51027993020607e-14,9.51027993020607e-14,2,4,1,2,False,0.01161585001682397,20,True,True,0,admission_metric
baseline,train,g020nm_cooling_high_localized-sink,20.0,COLD,1.2880491216535512e-14,5.549755072800482e-16,6.71773336190778e-15,2.2432235505156716e-15,0.004253244896470144,0.004253244896470154,0.0,5.516655085642381e-09,2.605771922331793e-10,2.71905884910991e-16,4.919480310551036e-09,4.919480310551036e-09,42,85,1,2,False,0.23335450000013225,10,True,True,42,reference_baseline_nonvoting
baseline,train,g020nm_cooling_high_localized-sink,20.0,A1,0.00864699677915682,0.0019275120497635437,0.005287254414460181,0.00412315711190221,0.004270781693413697,0.004253244896470154,0.0,0.008502189582127975,0.0003788226712359741,4.0618406664336376e-15,4.738814110839241e-15,4.738814110839241e-15,1,2,1,2,False,0.00588570001127664,20,True,True,0,admission_metric
baseline,train,g020nm_cooling_high_localized-sink,20.0,A2,0.0002032567778947822,5.18607443430006e-05,0.00012755876111889138,0.00017315990835629558,0.004253981387966644,0.004253244896470154,0.0,0.000196385930516255,9.232031257133159e-06,8.155764295931649e-16,4.893458577558965e-15,4.893458577558965e-15,2,4,1,2,False,0.011461999994935468,20,True,True,0,admission_metric
baseline,train,g020nm_cooling_high_localized-sink,20.0,R0,0.18971115014756257,0.0004628377122809918,0.09508699392992179,0.0077907561151160515,0.004220108902783893,0.004253244896470154,0.17999999999999997,0.1832807314148576,0.008188718208249405,0.0,0.16337000315948264,0.16337000315948264,0,1,1,2,False,0.004367650006315671,20,True,False,0,admission_metric
baseline,train,g020nm_cooling_high_localized-sink,20.0,R1,0.008164808604680576,0.0004628377122809918,0.004313823158480784,0.0077907561151160515,0.004220108902783893,0.004253244896470154,0.0,0.007799860194981285,0.0003436776661634201,0.0,5.343796974723049e-15,5.343796974723049e-15,1,2,1,2,False,0.005862849997356534,20,True,True,0,admission_metric
baseline,train,g020nm_cooling_high_localized-sink,20.0,R2,0.0003694685323520559,4.90661522642511e-06,0.0001871875737892405,0.000329257118046512,0.004251844485313196,0.004253244896470154,0.0,0.0003530053849244803,1.5486715249099962e-05,2.7199544134612986e-16,5.7119042682686945e-15,5.7119042682686945e-15,2,4,1,2,False,0.01104015001328662,20,True,True,0,admission_metric
baseline,validation,g020nm_cooling_high_nominal,20.0,COLD,1.2183613987107182e-14,1.8272802767524335e-15,7.005447131929808e-15,4.663668932479047e-15,0.0042776020902343505,0.0042776020902343306,0.2,6.593618213088391e-09,3.1540883571174795e-10,1.6221457156448783e-15,6.461104254871739e-09,6.461104254871739e-09,38,77,1,2,False,0.211749800000689,10,True,True,38,reference_baseline_nonvoting
baseline,validation,g020nm_cooling_high_nominal,20.0,A1,0.0016872618601394911,0.00027681552829114496,0.000982038694215318,0.0015944439610698527,0.004270781693413697,0.0042776020902343306,0.2,0.0016243145093453196,7.817986462013777e-05,4.0618406664336376e-15,3.5202619109091545e-15,4.0618406664336376e-15,1,2,1,2,False,0.0058392500068293884,20,True,True,0,admission_metric
baseline,validation,g020nm_cooling_high_nominal,20.0,A2,7.671125617654024e-05,7.928123378019343e-06,4.2319689777279795e-05,7.422204650368827e-05,0.004277284597853065,0.0042776020902343306,0.2,7.347365156125193e-05,3.51272720137613e-06,1.351888436297125e-15,3.379721090742805e-15,3.379721090742805e-15,2,4,1,2,False,0.010536300003877841,20,True,True,0,admission_metric
baseline,validation,g020nm_cooling_high_nominal,20.0,R0,0.21790985751369116,0.0005953273878424049,0.10925259245076678,0.010093988797321794,0.004234424022656105,0.0042776020902343306,0.5599999999999999,0.21018533741206896,0.010300485669816228,2.731144333043082e-16,0.20295108487540622,0.20295108487540622,0,1,1,2,False,0.004090850008651614,20,True,False,0,admission_metric
baseline,validation,g020nm_cooling_high_nominal,20.0,R1,0.010335940186242855,0.0005953273878424049,0.00546563378704263,0.010093988797321794,0.004234424022656105,0.0042776020902343306,0.5882176467941096,0.009870936928174943,0.0004730227502323096,2.731144333043082e-16,3.8236020662603004e-15,3.8236020662603004e-15,1,2,1,2,False,0.005169250012841076,20,True,True,0,admission_metric
baseline,validation,g020nm_cooling_high_nominal,20.0,R2,0.0004769830744172013,1.2309088899860716e-05,0.000244646081658531,0.00047049761090445924,0.004275589488670475,0.0042776020902343306,0.5882176467941096,0.0004549189628297463,2.1814979712040056e-05,1.2171819679416156e-15,3.786788344707234e-15,3.786788344707234e-15,2,4,1,2,False,0.010713299998315051,20,True,True,0,admission_metric
baseline,train,g020nm_cooling_low_localized-sink,20.0,COLD,2.9301350373425718e-12,2.4169026213434855e-15,1.4662759699819577e-12,1.7746159346000189e-15,3.436595547985725e-05,3.436595547985731e-05,0.0,1.2286427901354923e-08,5.805579857199657e-11,1.0516242575407539e-15,1.2013326705487585e-08,1.2013326705487585e-08,39,79,1,2,False,0.22263314999872819,10,True,False,39,reference_baseline_nonvoting
baseline,train,g020nm_cooling_low_localized-sink,20.0,A1,0.0009068607451776647,0.00017972180959915297,0.0005432912773884088,0.0005208316922773732,3.438385435860661e-05,3.436595547985731e-05,0.0,0.0009050306688951576,4.28419003516201e-06,7.883076175650724e-15,1.1067838950601453e-12,1.1067838950601453e-12,1,2,1,2,False,0.00593970000045374,20,True,True,0,admission_metric
baseline,train,g020nm_cooling_low_localized-sink,20.0,A2,2.420155263905858e-06,5.930289057684539e-07,1.5065920848371559e-06,2.3666580703447838e-06,3.436603681232319e-05,3.436595547985731e-05,0.0,2.421633357847566e-06,1.1453475372494702e-08,9.201690476226553e-16,1.285213254085021e-12,1.285213254085021e-12,2,4,1,2,False,0.010628850010107271,20,True,True,0,admission_metric
baseline,train,g020nm_cooling_low_localized-sink,20.0,R0,0.4501330149704607,3.966326270378962e-05,0.22508633911658224,0.002018108557383276,3.429660125102076e-05,3.436595547985731e-05,0.09999999999999999,0.4491281396006198,0.0021191553650137915,1.317188551413234e-16,0.4996389554192991,0.4996389554192991,0,1,1,2,False,0.00405365000187885,20,True,False,0,admission_metric
baseline,train,g020nm_cooling_low_localized-sink,20.0,R1,0.0019275999773523211,3.966326270378962e-05,0.0009836316200280554,0.002018108557383276,3.429660125102076e-05,3.436595547985731e-05,0.0,0.0019193230206204436,9.085871388048009e-06,1.317188551413234e-16,1.1874454790976205e-12,1.1874454790976205e-12,1,2,1,2,False,0.005215049997786991,20,True,True,0,admission_metric
baseline,train,g020nm_cooling_low_localized-sink,20.0,R2,8.477630176530557e-06,4.292794127687508e-07,4.453454794649654e-06,8.911385644270507e-06,3.4365649231574995e-05,3.436595547985731e-05,0.0,8.433157092438969e-06,3.99253992249331e-08,1.3145420363169712e-15,1.1544308162922332e-12,1.1544308162922332e-12,2,4,1,2,False,0.010456200005137362,20,True,True,0,admission_metric
baseline,train,g020nm_cooling_low_nominal,20.0,COLD,2.834000079352616e-12,2.264446283790379e-15,1.4181322628182032e-12,8.670803567619915e-15,3.438615522867313e-05,3.438615522867343e-05,0.2,3.6378338927519796e-08,1.8975171319248655e-10,2.627516232612117e-16,3.376130592661947e-08,3.376130592661947e-08,30,61,1,2,False,0.17589899999438785,10,True,False,30,reference_baseline_nonvoting
baseline,train,g020nm_cooling_low_nominal,20.0,A1,6.876512499191974e-05,7.760602993216606e-06,3.826286399256817e-05,6.69126877230893e-05,3.438385435860661e-05,3.438615522867343e-05,0.2,6.846967148230217e-05,3.571313200804425e-07,7.883076175650724e-15,6.598134759015354e-13,6.598134759015354e-13,1,2,1,2,False,0.0058863500016741455,20,True,True,0,admission_metric
baseline,train,g020nm_cooling_low_nominal,20.0,A2,3.1702678902365697e-07,2.2712286091347703e-08,1.6986953755750233e-07,3.47941923188818e-07,3.4386143264288446e-05,3.438615522867343e-05,0.2,3.5073333188391115e-07,1.8294274986670148e-09,1.9706378601265944e-15,6.813151961739705e-13,6.813151961739705e-13,2,4,1,2,False,0.011094000015873462,20,True,True,0,admission_metric
baseline,train,g020nm_cooling_low_nominal,20.0,R0,0.4857560579270098,0.00044456996266825963,0.24310031394483905,0.0009107168001676052,3.441747127793335e-05,3.438615522867343e-05,0.4079215610874228,0.48477655269383113,0.0025374486526793315,1.3125627433643899e-15,0.14920653141618684,0.14920653141618684,0,1,1,2,False,0.004095800002687611,20,True,False,0,admission_metric
baseline,train,g020nm_cooling_low_nominal,20.0,R1,0.0018962720629067886,0.00044456996266825963,0.0011704210127875241,0.0009107168001676052,3.441747127793335e-05,3.438615522867343e-05,0.4,0.0018905379163656236,9.861293581379033e-06,1.3125627433643899e-15,8.809921133454025e-13,8.809921133454025e-13,1,2,1,2,False,0.00516264999168925,20,True,True,0,admission_metric
baseline,train,g020nm_cooling_low_nominal,20.0,R2,8.77067311474292e-06,1.2575726618609896e-06,5.0141228883019545e-06,4.775953692824498e-06,3.438631945535847e-05,3.438615522867343e-05,0.4386342439892262,8.719077238015025e-06,4.547772434847221e-08,2.6275036837761733e-16,7.607936916368122e-13,7.607936916368122e-13,2,4,1,2,False,0.01098249999631662,20,True,True,0,admission_metric
baseline,validation,g020nm_cooling_near-transition_localized-sink,20.0,COLD,1.119975151435432e-13,1.450764315384957e-15,5.672413972946408e-14,2.263817131807267e-15,0.0006226045401052072,0.0006226045401052086,0.0,2.0771368312676623e-08,1.1697362736040006e-09,7.571294755208262e-16,1.4085162298294184e-08,1.4085162298294184e-08,39,79,1,2,False,0.2222155500057852,10,True,False,39,reference_baseline_nonvoting
baseline,validation,g020nm_cooling_near-transition_localized-sink,20.0,A1,0.009882273599928324,0.002134347491647418,0.006008310545787871,0.0034145870853156002,0.0006247304775271107,0.0006226045401052086,0.0,0.009658535478994684,0.0005483284340119807,1.6600165749874503e-15,4.3764073340576313e-14,4.3764073340576313e-14,1,2,1,2,False,0.006087299989303574,20,True,True,0,admission_metric
baseline,validation,g020nm_cooling_near-transition_localized-sink,20.0,A2,0.00031882878382070464,7.825419248883683e-05,0.00019854148815477072,0.00017281213512296444,0.0006227121337251215,0.0006226045401052086,0.0,0.0003050297000440104,1.7196378884473982e-05,1.513997313933259e-15,4.2694724252916134e-14,4.2694724252916134e-14,2,4,1,2,False,0.011103500000899658,20,True,True,0,admission_metric
baseline,validation,g020nm_cooling_near-transition_localized-sink,20.0,R0,0.4921407814870811,0.00030354355203238327,0.24622216251955675,0.027957482529043915,0.0006400109956577034,0.0006226045401052086,0.0,0.4521848522988849,0.026585156799788713,2.9461509386870304e-16,0.3346649192274308,0.3346649192274308,0,1,1,2,False,0.004056849982589483,20,True,False,0,admission_metric
baseline,validation,g020nm_cooling_near-transition_localized-sink,20.0,R1,0.027852237046878576,0.00030354355203238327,0.01407789029945548,0.027957482529043915,0.0006400109956577034,0.0006226045401052086,0.0,0.026241056470675993,0.0014953329954769232,2.9461509386870304e-16,4.37503414395005e-14,4.37503414395005e-14,1,2,1,2,False,0.005294349990435876,20,True,False,0,admission_metric
baseline,validation,g020nm_cooling_near-transition_localized-sink,20.0,R2,0.0015880215924629199,4.930002872903979e-05,0.0008186608105959798,0.00153600004612285,0.0006235608607075265,0.0006226045401052086,0.0,0.0014945489630640474,8.505894302956134e-05,1.5119366163292313e-15,5.019629566212796e-14,5.019629566212796e-14,2,4,1,2,False,0.010278900008415803,20,True,True,0,admission_metric
baseline,train,g020nm_cooling_near-transition_nominal,20.0,COLD,1.0308618135455637e-13,1.1385545468186972e-15,5.211236795068753e-14,5.704238406630016e-15,0.0006272295991422101,0.0006272295991422137,0.2,8.031473060050118e-08,5.035870512304895e-09,0.0,8.025605191698797e-08,8.025605191698797e-08,34,69,1,2,False,0.19300569999904837,10,True,False,34,reference_baseline_nonvoting
baseline,train,g020nm_cooling_near-transition_nominal,20.0,A1,0.003990330076186742,0.00013498037615071497,0.0020626552261687283,0.003984380868697378,0.0006247304775271107,0.0006272295991422137,0.2,0.0037444580543213313,0.00023469174378123818,1.6600165749874503e-15,2.671117579752462e-14,2.671117579752462e-14,1,2,1,2,False,0.006332499993732199,20,True,True,0,admission_metric
baseline,train,g020nm_cooling_near-transition_nominal,20.0,A2,0.0002486011179015423,4.812640920513849e-06,0.00012670687941102808,0.00024828440418096033,0.000627073867814906,0.0006272295991422137,0.2,0.00023324343644261632,1.4624689446385503e-05,1.5034664115388793e-16,2.7513435331160742e-14,2.7513435331160742e-14,2,4,1,2,False,0.011201200002687983,20,True,True,0,admission_metric
baseline,train,g020nm_cooling_near-transition_nominal,20.0,R0,0.4793461073978248,0.0002929946425940104,0.2398195510202094,0.03013391030072514,0.0006461304796207249,0.0006272295991422137,0.5882176467941096,0.4361250204941511,0.028408069390254788,4.3773720365284034e-16,0.30329885115110494,0.30329885115110494,0,1,1,2,False,0.004193649991066195,20,True,False,0,admission_metric
baseline,train,g020nm_cooling_near-transition_nominal,20.0,R1,0.03013816659853845,0.0002929946425940104,0.01521558062056623,0.03013391030072514,0.0006461304796207249,0.0006272295991422137,0.5882176467941096,0.028205436629425058,0.0017727390310019236,4.3773720365284034e-16,2.5534670213081704e-14,2.5534670213081704e-14,1,2,1,2,False,0.00526269999681972,20,True,False,0,admission_metric
baseline,train,g020nm_cooling_near-transition_nominal,20.0,R2,0.001880780318838955,1.0600685303234838e-05,0.000945690502071095,0.001879875853959448,0.0006284087129205298,0.0006272295991422137,0.5882176467941096,0.0017632659588524878,0.00011057537811394905,1.0501909583689934e-15,2.790507403666104e-14,2.790507403666104e-14,2,4,1,2,False,0.01055429999541957,20,True,True,0,admission_metric
baseline,validation,g020nm_heating_high_localized-sink,20.0,COLD,1.760243727760618e-14,6.377219476787135e-16,9.120079612642447e-15,1.3208514049233598e-16,0.00328334336003046,0.0032833433600304596,0.0,8.091742371446302e-09,7.732542232429426e-10,0.0,2.3630561679935738e-09,2.3630561679935738e-09,43,87,1,2,False,0.24464270001044497,10,True,True,43,reference_baseline_nonvoting
baseline,validation,g020nm_heating_high_localized-sink,20.0,A1,0.01662959753480804,0.003793536676283008,0.010211567105545525,0.0031533883686976237,0.0032936970167924203,0.0032833433600304596,0.0,0.015993198032111616,0.0015209127022492417,0.0,6.1445969225098646e-15,6.1445969225098646e-15,1,2,1,2,False,0.0060472500044852495,20,True,True,0,admission_metric
baseline,validation,g020nm_heating_high_localized-sink,20.0,A2,0.0009475468047368813,0.0002128026808039855,0.0005801747427704334,0.00024270832058765062,0.0032841402547832852,0.0032833433600304596,0.0,0.0008744863183063686,8.380506032413809e-05,2.46499101536067e-15,6.162477538401653e-15,6.162477538401653e-15,2,4,1,2,False,0.011300500002107583,20,True,True,0,admission_metric
baseline,validation,g020nm_heating_high_localized-sink,20.0,R0,0.1727598637330051,0.001037575468071426,0.08689871960053826,0.014363557343372042,0.0032361828694006823,0.0032833433600304596,0.0,0.15998895282860062,0.0150443091653517,1.786800010983374e-15,0.12716867309162935,0.12716867309162935,0,1,1,2,False,0.004334799974458292,20,True,False,0,admission_metric
baseline,validation,g020nm_heating_high_localized-sink,20.0,R1,0.016027679823915,0.001037575468071426,0.008532627645993215,0.014363557343372042,0.0032361828694006823,0.0032833433600304596,0.0,0.014474639880744853,0.0013701568707714172,1.786800010983374e-15,6.611160040638441e-15,6.611160040638441e-15,1,2,1,2,False,0.005494250013725832,20,True,True,0,admission_metric
baseline,validation,g020nm_heating_high_localized-sink,20.0,R2,0.0015859112572605856,2.3175831223624115e-05,0.0008045435442421048,0.0013287976350681676,0.0032789804611385344,0.0032833433600304596,0.0,0.0014312499820620147,0.0001354795196838493,1.2344349588491e-15,7.0539140505662455e-15,7.0539140505662455e-15,2,4,1,2,False,0.010546999983489513,20,True,True,0,admission_metric
baseline,train,g020nm_heating_high_nominal,20.0,COLD,1.6463153907773675e-14,1.0234335960424486e-15,8.743293751908061e-15,9.128419139608898e-16,0.0033256208293361463,0.0033256208293361493,0.2,1.0987524869589771e-08,1.1406006968046685e-09,3.477493005565298e-16,1.098343822915239e-08,1.098343822915239e-08,42,85,1,2,False,0.23541505000321195,10,True,False,42,reference_baseline_nonvoting
baseline,train,g020nm_heating_high_nominal,20.0,A1,0.00962180078437734,0.0004349408061352858,0.005028370795256313,0.009599354280596552,0.0032936970167924203,0.0033256208293361493,0.2,0.00866695583833637,0.0008995111341207109,0.0,3.5111982414342176e-15,3.5111982414342176e-15,1,2,1,2,False,0.005807049994473346,20,True,True,0,admission_metric
baseline,train,g020nm_heating_high_nominal,20.0,A2,0.0009779228991533956,3.050440030822766e-05,0.0005042136497308117,0.0009742407723469588,0.0033223808739308437,0.0033256208293361493,0.2,0.000879667076134093,9.12983479003369e-05,6.961768449802025e-16,5.3953705485965445e-15,5.3953705485965445e-15,2,4,1,2,False,0.011540550010977313,20,True,True,0,admission_metric
baseline,train,g020nm_heating_high_nominal,20.0,R0,0.19521507022937837,0.0009283268029714084,0.0980716985161749,0.01953869816358871,0.0032606425277452067,0.0033256208293361493,0.5882176467941096,0.17957828870725082,0.018457697566686873,2.8374341743437826e-15,0.1750640438096099,0.1750640438096099,0,1,1,2,False,0.003998850006610155,20,True,False,0,admission_metric
baseline,train,g020nm_heating_high_nominal,20.0,R1,0.01982591822888632,0.0009283268029714084,0.010377122515928865,0.01953869816358871,0.0032606425277452067,0.0033256208293361493,0.5882176467941096,0.017882160477569315,0.0018540688129034379,2.8374341743437826e-15,4.610830533308625e-15,4.610830533308625e-15,1,2,1,2,False,0.005729249998694286,20,True,True,0,admission_metric
baseline,train,g020nm_heating_high_nominal,20.0,R2,0.0020007914012447514,4.252422544923804e-05,0.0010216578133469948,0.0019848093757809126,0.0033190201059337906,0.0033256208293361493,0.5882176467941096,0.0017988722939648553,0.00018674367169162838,1.2195431125518135e-15,4.7039520055569735e-15,4.7039520055569735e-15,2,4,1,2,False,0.011067450002883561,20,True,True,0,admission_metric
baseline,train,g020nm_heating_low_localized-sink,20.0,COLD,4.595774601908099e-12,2.7657589915252728e-15,2.2992701804498123e-12,6.318118960833393e-15,2.2522769200906473e-05,2.2522769200906616e-05,0.0,1.2211798417888523e-08,4.15338179697772e-11,1.0028760255291154e-15,1.1930013886190452e-08,1.1930013886190452e-08,39,79,1,2,False,0.21426185002201237,10,True,False,39,reference_baseline_nonvoting
baseline,train,g020nm_heating_low_localized-sink,20.0,A1,0.0006545121670449642,0.00012932011946703993,0.0003919161432560021,0.0003790340217826021,2.2531306096698517e-05,2.2522769200906616e-05,0.0,0.0006535599410663931,2.2258033280718247e-06,8.019968363369543e-16,1.7599820573383497e-12,1.7599820573383497e-12,1,2,1,2,False,0.005768400005763397,20,True,True,0,admission_metric
baseline,train,g020nm_heating_low_localized-sink,20.0,A2,1.2548715426978412e-06,3.0761132439197654e-07,7.812414335449089e-07,1.2404314008434023e-06,2.2522797138856766e-05,2.2522769200906616e-05,0.0,1.2615959018686712e-06,4.293863379497784e-09,4.011499126126958e-16,1.6756031849804227e-12,1.6756031849804227e-12,2,4,1,2,False,0.011221600012504496,20,True,True,0,admission_metric
baseline,train,g020nm_heating_low_localized-sink,20.0,R0,1.0,0.00012904531364789107,0.500064522656824,0.003324241080484256,2.2447898086282696e-05,2.2522769200906616e-05,0.17999999999999997,1.0,0.0033895644208746393,4.628616354063865e-15,1.0,1.0,0,1,1,2,False,0.004239299989421852,20,True,False,0,admission_metric
baseline,train,g020nm_heating_low_localized-sink,20.0,R1,0.003399056497176955,0.00012904531364789107,0.001764050905412423,0.003324241080484256,2.2447898086282696e-05,2.2522769200906616e-05,0.0,0.0033870709753298016,1.1537286152265237e-05,4.628616354063865e-15,1.6989034461278588e-12,1.6989034461278588e-12,1,2,1,2,False,0.005192149998038076,20,True,True,0,admission_metric
baseline,train,g020nm_heating_low_localized-sink,20.0,R2,1.2076726719163085e-05,1.874407777204148e-07,6.13208374844175e-06,1.1087927379479181e-05,2.252251947007733e-05,2.2522769200906616e-05,0.0,1.203132357830247e-05,4.098460013292637e-08,2.0057742909378972e-16,2.0268349209886375e-12,2.0268349209886375e-12,2,4,1,2,False,0.010459699988132343,20,True,True,0,admission_metric
baseline,train,g020nm_heating_low_nominal,20.0,COLD,4.372935560361659e-12,2.7779687877168696e-15,2.1878567645746882e-12,1.0375384807711564e-14,2.2532281720136813e-05,2.2532281720137047e-05,0.2,5.005567578597062e-08,1.878248177210447e-10,8.019621107409981e-16,4.558015833414374e-08,4.558015833414374e-08,29,59,1,2,False,0.16878940000606235,10,True,False,29,reference_baseline_nonvoting
baseline,train,g020nm_heating_low_nominal,20.0,A1,4.472642456002514e-05,5.487253533381696e-06,2.510683904670342e-05,4.329891888658863e-05,2.2531306096698517e-05,2.2532281720137047e-05,0.2,4.461606821707467e-05,1.6740986681817293e-07,8.019968363369543e-16,1.3585826407529556e-12,1.3585826407529556e-12,1,2,1,2,False,0.005767399998148903,20,True,True,0,admission_metric
baseline,train,g020nm_heating_low_nominal,20.0,A2,1.1665657794763498e-07,1.157945659004679e-08,6.411801726884089e-08,1.6187416834431605e-07,2.2532278072742682e-05,2.2532281720137047e-05,0.2,1.638633072562179e-07,6.148625436278393e-10,1.2029433608369404e-15,1.3893995817647358e-12,1.3893995817647358e-12,2,4,1,2,False,0.011565100008738227,20,True,True,0,admission_metric
baseline,train,g020nm_heating_low_nominal,20.0,R0,0.9274485691987334,0.00023050759578922473,0.46383953839726133,0.0032889033965174427,2.24581752222564e-05,2.2532281720137047e-05,0.4079215610874228,0.9274380370489663,0.0034630407540455527,4.023041950038751e-15,0.876532592825375,0.876532592825375,0,1,1,2,False,0.0045013500057393685,20,True,False,0,admission_metric
baseline,train,g020nm_heating_low_nominal,20.0,R1,0.003357931372208737,0.00023050759578922473,0.001794219483998981,0.0032889033965174427,2.24581752222564e-05,2.2532281720137047e-05,0.4,0.0033458599151242993,1.2554300208913283e-05,4.023041950038751e-15,1.3710526965713265e-12,1.3710526965713265e-12,1,2,1,2,False,0.005551750000449829,20,True,True,0,admission_metric
baseline,train,g020nm_heating_low_nominal,20.0,R2,1.2458279626279774e-05,4.6521692732370667e-07,6.46174827680174e-06,1.2326829326256837e-05,2.253200396854595e-05,2.2532281720137047e-05,0.4,1.2458556376449932e-05,4.674792809991964e-08,3.608873984308108e-15,1.4333244507656495e-12,1.4333244507656495e-12,2,4,1,2,False,0.01062544999876991,20,True,True,0,admission_metric
baseline,train,g020nm_heating_near-transition_localized-sink,20.0,COLD,2.2622759231338027e-13,1.7066257959077579e-15,1.13967109054644e-13,1.4801867008317894e-15,0.00029299065364558126,0.00029299065364558083,0.0,1.6219220086278463e-08,6.024127059219578e-10,2.735127599363085e-15,1.3696450843134978e-08,1.3696450843134978e-08,39,79,1,2,False,0.22600880000391044,10,True,False,39,reference_baseline_nonvoting
baseline,train,g020nm_heating_near-transition_localized-sink,20.0,A1,0.0066850098881560795,0.001408003175695253,0.004046506531925666,0.002905126103613652,0.00029384182844160143,0.00029299065364558083,0.0,0.006584885473886969,0.0002466771864808139,6.416952295822326e-15,9.88210653556547e-14,9.88210653556547e-14,1,2,1,2,False,0.0056387499935226515,20,True,True,0,admission_metric
baseline,train,g020nm_heating_near-transition_localized-sink,20.0,A2,0.00013908636499411717,3.5138505279269286e-05,8.711243513669323e-05,0.00010064829417449823,0.00029302014265507933,0.00029299065364558083,0.0,0.00013523233549785746,5.035034885397326e-06,3.378347009643684e-15,1.0279827329343297e-13,1.0279827329343297e-13,2,4,1,2,False,0.011158900000737049,20,True,True,0,admission_metric
baseline,train,g020nm_heating_near-transition_localized-sink,20.0,R0,1.2410185518345893,0.0010172970921452083,0.6210179244633672,0.046810680147623414,0.0003067057454196272,0.00029299065364558083,0.0,1.1408181451666677,0.0455222016191957,6.147811130982155e-16,0.5490503160093649,0.5490503160093649,0,1,1,2,False,0.004106399996089749,20,True,False,0,admission_metric
baseline,train,g020nm_heating_near-transition_localized-sink,20.0,R1,0.04715795817773793,0.0010172970921452083,0.02408762763494157,0.046810680147623414,0.0003067057454196272,0.00029299065364558083,0.0,0.04527888776831449,0.001703090289751657,6.147811130982155e-16,9.190977640817476e-14,9.190977640817476e-14,1,2,1,2,False,0.005475450001540594,20,True,False,0,admission_metric
baseline,train,g020nm_heating_near-transition_localized-sink,20.0,R2,0.001811672704028392,4.322129458295704e-05,0.0009274469993056745,0.0017101707642637495,0.00029349171769564803,0.00029299065364558083,0.0,0.0017406965022103964,6.535124537906035e-05,1.9273821528234466e-15,7.532851913951085e-14,7.532851913951085e-14,2,4,1,2,False,0.011651649998384528,20,True,True,0,admission_metric
baseline,validation,g020nm_heating_near-transition_nominal,20.0,COLD,2.158296546610722e-13,1.6839714297903446e-15,1.0875681304543128e-13,9.206844377976153e-15,0.0002944011346273628,0.00029440113462736553,0.2,6.12044324518214e-08,2.5315084434877324e-09,2.561904522567295e-15,6.108368791905347e-08,6.108368791905347e-08,33,67,1,2,False,0.19085240000276826,10,True,False,33,reference_baseline_nonvoting
baseline,validation,g020nm_heating_near-transition_nominal,20.0,A1,0.0019040970719170966,7.33761003592719e-05,0.0009887365861381843,0.0018998098851488272,0.00029384182844160143,0.00029440113462736553,0.2,0.0018265492650021307,7.55363982622317e-05,6.416952295822326e-15,6.192358965468202e-14,6.192358965468202e-14,1,2,1,2,False,0.005669400008628145,20,True,True,0,admission_metric
baseline,validation,g020nm_heating_near-transition_nominal,20.0,A2,7.839815735317772e-05,1.6705063514881182e-06,4.0034331852332916e-05,7.83165873410052e-05,0.0002943780781351922,0.00029440113462736553,0.2,7.524017165037991e-05,3.1120344424285464e-06,1.601315736188262e-16,6.82160503616153e-14,6.82160503616153e-14,2,4,1,2,False,0.011114649998489767,20,True,True,0,admission_metric
baseline,validation,g020nm_heating_near-transition_nominal,20.0,R0,1.2498339074749014,0.00018842235595231698,0.6250111649154269,0.05255140081151268,0.0003098723266525323,0.00029440113462736553,0.5882176467941096,1.1375261190564716,0.05042033954586643,0.0,0.5320981603140188,0.5320981603140188,0,1,1,2,False,0.004318300008890219,20,True,False,0,admission_metric
baseline,validation,g020nm_heating_near-transition_nominal,20.0,R1,0.05254678396791053,0.00018842235595231698,0.026367603161931423,0.05255140081151268,0.0003098723266525323,0.00029440113462736553,0.5882176467941096,0.050268141580633516,0.0020852087140490637,0.0,4.153003443119283e-14,4.153003443119283e-14,1,2,1,2,False,0.005054050008766353,20,True,False,0,admission_metric
