model,step,anchor_loss,constitutive_loss,conservation_loss,interface_loss,port_loss,ledger_loss,total_loss,finite
B1,341,0.0075431750155985355,0.0,23.642663955688477,0.07910594344139099,6.722479461984676e-09,2.9541412871481043e-08,23.757648468017578,True
B1,346,0.00704154372215271,0.0,13.926408767700195,0.2961297333240509,1.83989588009581e-08,3.996455077981409e-08,14.144888877868652,True
B1,351,0.0077976565808057785,0.0,19.050491333007812,0.6360127925872803,2.902525920944754e-06,2.3277398213394918e-05,19.446500778198242,True
B1,356,0.008538682945072651,0.0,22.240482330322266,0.18689222633838654,0.000607069639954716,0.00018747700960375369,22.420108795166016,True
B1,361,0.008820039220154285,0.0,9.384771347045898,2.038649320602417,1.9271487516903107e-08,1.873906541050019e-08,10.49229621887207,True
B1,366,0.007118482142686844,0.0,21.6010684967041,0.780601978302002,1.0655769600020903e-08,4.286113863827268e-08,22.06255340576172,True
B1,371,0.006178201641887426,0.0,22.577434539794922,0.08925867080688477,2.5060453481273726e-06,2.272435040140408e-06,22.68385124206543,True
B1,376,0.006398575380444527,0.0,6.33822774887085,0.7132378220558167,0.0007903552614152431,0.0007191606564447284,6.760341644287109,True
B1,381,0.00601181061938405,0.0,6.6401166915893555,0.8750481009483337,9.176256421383755e-10,6.109345918048348e-08,7.137758731842041,True
B1,386,0.006139383185654879,0.0,11.084095001220703,0.22554713487625122,4.590587465713725e-09,6.311776701295457e-08,11.258262634277344,True
B1,391,0.0064932662062346935,0.0,7.4304633140563965,0.7571278810501099,2.3929424060042948e-06,5.198986855248222e-06,7.87396764755249,True
B1,396,0.006054506171494722,0.0,37.93613815307617,1.0249035358428955,0.00026668529608286917,4.865138544118963e-05,38.50945281982422,True
B1,401,0.006227146368473768,0.0,23.064191818237305,0.7304343581199646,8.570169574007025e-10,6.460942447716889e-09,23.491680145263672,True
B1,406,0.006362137850373983,0.0,14.96753978729248,1.2836859226226807,9.523565963620584e-11,2.8757704551019003e-10,15.673004150390625,True
B1,411,0.006019341293722391,0.0,29.252714157104492,0.013826045207679272,3.349150574649684e-06,1.0336768809793284e-06,29.319826126098633,True
B1,416,0.006257364992052317,0.0,14.093239784240723,0.8183515667915344,0.0007512795855291188,0.0016186366556212306,14.56735897064209,True
B1,421,0.00841630157083273,0.0,13.736557960510254,0.04871648922562599,9.375257015165062e-09,1.0198904476510506e-07,13.845078468322754,True
B1,426,0.00802509393543005,0.0,23.034271240234375,1.1830681562423706,2.520509356784828e-10,3.091935596444273e-08,23.706056594848633,True
B1,431,0.007528307382017374,0.0,5.077163219451904,0.6992436647415161,1.4801075849391054e-06,2.6726198484539054e-05,5.502096176147461,True
B1,436,0.006497263442724943,0.0,14.571043014526367,0.7844763994216919,0.0002364134561503306,0.00021856486273463815,15.028709411621094,True
B1,441,0.0074426536448299885,0.0,5.644626617431641,0.05112256482243538,3.5988301227973807e-09,1.0075384970775758e-08,5.744614601135254,True
B1,446,0.008458771742880344,0.0,10.560744285583496,1.4318678379058838,4.641833140084373e-09,1.9607289403200667e-10,11.361266136169434,True
B1,451,0.008333669044077396,0.0,13.260581016540527,0.6969670653343201,1.3928651299011108e-07,2.5935884195860126e-07,13.692400932312012,True
B1,456,0.007591175381094217,0.0,1.0841217041015625,0.0341159850358963,0.00040340336272493005,0.00028690756880678236,1.1777818202972412,True
B1,461,0.007246255408972502,0.0,12.60105037689209,0.7912155389785767,3.623866096091888e-09,1.4021194871816078e-08,13.069120407104492,True
B1,466,0.006927596405148506,0.0,16.574705123901367,0.28808391094207764,3.104691836952611e-09,4.33724025583615e-08,16.788022994995117,True
B1,471,0.0069180503487586975,0.0,19.40316390991211,1.2322089672088623,1.7620553762753843e-06,3.960328103858046e-05,20.088491439819336,True
B1,476,0.005329639185220003,0.0,15.333503723144531,0.3306191861629486,6.708159344270825e-05,0.0004982660175301135,15.552674293518066,True
B1,481,0.004960257094353437,0.0,9.461817741394043,1.0725542306900024,2.5025208572060365e-09,9.40052569120553e-09,10.047697067260742,True
B1,486,0.005609320010989904,0.0,24.57927703857422,0.31080418825149536,2.5062025788002984e-09,5.288969706640501e-09,24.790771484375,True
B1,491,0.0060391197912395,0.0,13.85783576965332,0.1942066252231598,9.055700189719573e-08,2.2703679860569537e-06,14.015332221984863,True
B1,496,0.005446028430014849,0.0,7.844996929168701,1.3996385335922241,0.00036523331073112786,0.0001424572546966374,8.599783897399902,True
B1,501,0.0049417573027312756,0.0,18.305580139160156,0.20432080328464508,5.648975509586762e-09,3.8594127005353585e-08,18.457157135009766,True
B1,506,0.004502160008996725,0.0,16.3175048828125,0.44600850343704224,8.454848487993161e-10,9.823990865243104e-08,16.585529327392578,True
B1,511,0.004627774469554424,0.0,16.403995513916016,0.11541104316711426,6.823398734923103e-07,2.9007753710175166e-06,16.50798225402832,True
B1,516,0.004515360109508038,0.0,22.26800537109375,0.6658394932746887,0.00022774098033551127,0.00017598073463886976,22.646480560302734,True
B1,521,0.00509965606033802,0.0,17.120941162109375,0.18783465027809143,1.2180101371939145e-09,6.2168052927802364e-09,17.26585578918457,True
B1,526,0.005293736234307289,0.0,20.184810638427734,0.057965755462646484,2.07940722418698e-08,2.361699280584162e-09,20.2667293548584,True
B1,531,0.004952261224389076,0.0,25.819669723510742,0.007836967706680298,1.3366988582674821e-07,1.3063731785223354e-06,25.873111724853516,True
B1,536,0.004676000215113163,0.0,4.977640628814697,0.07782468944787979,0.0001537058997200802,0.0007239304832182825,5.06419038772583,True
B1,541,0.005457738414406776,0.0,2.9468727111816406,0.4089936912059784,7.3534431876964845e-09,7.608795016267322e-08,3.205946922302246,True
B1,546,0.0058950334787368774,0.0,10.691510200500488,0.13122956454753876,4.440394274496384e-09,5.803156177819346e-09,10.816075325012207,True
B1,551,0.004506340716034174,0.0,7.947771072387695,0.07669810205698013,2.903060476455721e-06,1.2542368494905531e-06,8.031187057495117,True
B1,556,0.004661870654672384,0.0,15.924440383911133,0.4483918845653534,4.807935965800425e-06,0.00016267638420686126,16.195423126220703,True
B1,561,0.0056875539012253284,0.0,8.35633373260498,0.9471507668495178,6.440691091569306e-09,8.290762743001778e-09,8.886784553527832,True
B1,566,0.005080051254481077,0.0,14.350863456726074,0.5421469807624817,2.0777140008476636e-08,2.7903634958192924e-10,14.672737121582031,True
B1,571,0.004723774269223213,0.0,7.941066741943359,0.5934295654296875,5.233784463598568e-07,1.1685996241794783e-06,8.28502082824707,True
B1,576,0.0052292849868535995,0.0,20.095714569091797,0.5733034610748291,0.00018481729784980416,0.0011836816556751728,20.4360294342041,True
B1,581,0.004665974993258715,0.0,14.090991973876953,0.20983462035655975,1.718984776744037e-08,1.9759498570692813e-07,14.242568969726562,True
B1,586,0.004344429820775986,0.0,15.197349548339844,0.4283781349658966,7.505041921263e-09,3.498884382224787e-08,15.454983711242676,True
B1,591,0.004047889728099108,0.0,18.865875244140625,0.14177121222019196,4.352676569396863e-06,4.630832700058818e-05,18.9772891998291,True
B1,596,0.0038656850811094046,0.0,11.442691802978516,0.12765538692474365,3.62074097211007e-05,0.00029685525805689394,11.545509338378906,True
B1,601,0.004130032379180193,0.0,12.366543769836426,0.12642867863178253,7.015171554769495e-09,1.9125781847151302e-08,12.47105884552002,True
B1,606,0.004427693784236908,0.0,5.225996971130371,0.2785944938659668,3.318105967764495e-08,3.819284088990571e-08,5.409570693969727,True
B1,611,0.004366088192909956,0.0,3.976731300354004,1.1143736839294434,9.440281019124086e-07,2.366198714298662e-06,4.577582836151123,True
B1,616,0.005103634670376778,0.0,14.277036666870117,0.22951963543891907,8.588684431742877e-05,0.00017836055485531688,14.443096160888672,True
B1,621,0.005614826921373606,0.0,15.816295623779297,0.19891825318336487,3.625331856937919e-08,8.567949549842524e-08,15.971902847290039,True
B1,626,0.00502073485404253,0.0,7.035288333892822,0.35340970754623413,1.7349304215485972e-08,8.8872930348316e-08,7.262200355529785,True
B1,631,0.004648054484277964,0.0,11.75095272064209,0.22303718328475952,8.971401257440448e-06,4.354922566562891e-06,11.908965110778809,True
B1,636,0.004424125421792269,0.0,11.86850357055664,0.047966957092285156,3.598616603994742e-05,0.00031604396644979715,11.937079429626465,True
B1,641,0.0036896858364343643,0.0,10.096627235412598,0.14313478767871857,1.207150646109767e-08,2.196088644268457e-08,10.20509147644043,True
B1,646,0.004022394772619009,0.0,5.490053176879883,0.42728325724601746,5.024027416311583e-08,5.362989607959889e-09,5.7439188957214355,True
B1,651,0.004277096129953861,0.0,1.392449140548706,0.077504001557827,1.6481296825077152e-06,8.356044418178499e-06,1.4739820957183838,True
B1,656,0.00389260146766901,0.0,4.3820343017578125,0.17443756759166718,3.0889252229826525e-05,0.00135279749520123,4.509562969207764,True
B1,661,0.0034321413841098547,0.0,7.602302551269531,0.2586537003517151,4.91981531069996e-08,1.2941331561933112e-08,7.765950679779053,True
B1,666,0.0034915015567094088,0.0,9.487931251525879,0.03725295513868332,1.6335318875349003e-08,2.689215250484267e-08,9.541472434997559,True
B1,671,0.0034599928185343742,0.0,0.7430605888366699,0.30754682421684265,1.1967789760092273e-05,3.934723736165324e-06,0.931449830532074,True
B1,676,0.003676283173263073,0.0,14.529338836669922,0.1865890622138977,3.8178302929736674e-05,0.00022417664877139032,14.659658432006836,True
B1,681,0.0036600762978196144,0.0,7.673593044281006,0.030267121270298958,1.570537477846301e-08,1.326609844198856e-08,7.725327014923096,True
B1,686,0.0035413254518061876,0.0,8.036502838134766,0.16651272773742676,6.233729266114096e-08,3.191382047518232e-09,8.155172348022461,True
B1,691,0.0032432295847684145,0.0,1.5040982961654663,0.09502188861370087,2.0337301975814626e-06,2.147774694094551e-06,1.5840457677841187,True
B1,696,0.0031739433761686087,0.0,3.9770519733428955,0.3602050244808197,3.51156631950289e-05,0.0005689228419214487,4.189497947692871,True
B1,701,0.0033171174582093954,0.0,1.3057012557983398,0.40265578031539917,5.33511048672608e-08,2.4911198437393978e-08,1.5402003526687622,True
B1,706,0.004264116752892733,0.0,17.851762771606445,0.23200950026512146,1.903808843906063e-08,9.900377762050994e-08,18.010408401489258,True
B1,711,0.0039881449192762375,0.0,11.861411094665527,0.12358787655830383,1.5783545677550137e-05,2.573300662334077e-05,11.963129043579102,True
B1,716,0.0031036597210913897,0.0,21.042383193969727,0.05972811579704285,0.0001622881245566532,0.0006724254926666617,21.10411834716797,True
B1,721,0.003092522732913494,0.0,2.1946022510528564,0.09442228823900223,2.798551435034824e-08,2.2085764328494406e-08,2.2727386951446533,True
B1,726,0.0032652216032147408,0.0,8.099979400634766,0.10065288841724396,7.717943617535639e-08,2.055214132212768e-08,8.182957649230957,True
B1,731,0.0031856121495366096,0.0,7.018067836761475,0.19230705499649048,2.8536355785035994e-06,1.5577127214783104e-06,7.146081924438477,True
B1,736,0.0030855752993375063,0.0,3.375824451446533,0.13598763942718506,9.482846508035436e-05,0.0014759425539523363,3.4762449264526367,True
B1,741,0.0031381382141262293,0.0,9.358305931091309,0.10042145848274231,7.21004909109979e-08,2.2334043592309172e-07,9.439898490905762,True
B1,746,0.0030162129551172256,0.0,12.025674819946289,0.10548224300146103,2.6307386491453144e-08,2.112619483796152e-07,12.108577728271484,True
B1,751,0.002846227027475834,0.0,0.3331763744354248,0.04702132195234299,1.75500081240898e-05,1.8940595509775449e-06,0.38516876101493835,True
B1,756,0.0031284315045922995,0.0,31.495019912719727,0.13342192769050598,9.171639248961583e-05,0.00021622182975988835,31.59332275390625,True
B1,761,0.003307794453576207,0.0,7.842992305755615,0.031892795115709305,2.487808181683704e-08,2.97396312021192e-08,7.892016410827637,True
B1,766,0.0030779214575886726,0.0,7.2105913162231445,0.13046234846115112,7.00492535088415e-08,8.993556122049995e-09,7.3066020011901855,True
B1,771,0.003322523320093751,0.0,22.54530906677246,0.059277523308992386,2.698188609429053e-06,5.154018708708463e-06,22.60818099975586,True
B1,776,0.003655659034848213,0.0,2.6775364875793457,0.09789393842220306,0.00012900144793093204,0.0006816559471189976,2.763850450515747,True
B1,781,0.004020520951598883,0.0,8.315713882446289,0.007312233559787273,7.328382878313278e-08,8.316344946024401e-08,8.359575271606445,True
B1,786,0.0064505282789468765,0.0,13.862542152404785,0.623391330242157,3.020143779508544e-08,1.4572522388789366e-07,14.238743782043457,True
B1,791,0.006750080268830061,0.0,14.356799125671387,0.014384247362613678,2.071497328870464e-05,2.7801892429124564e-05,14.431540489196777,True
B1,796,0.006072556134313345,0.0,4.794796943664551,0.2165694236755371,3.9373862819047645e-05,0.0003063118492718786,4.964152812957764,True
B1,801,0.003246741136536002,0.0,10.594369888305664,0.1438235342502594,1.73459646646279e-08,1.2371252466891747e-08,10.698749542236328,True
B1,806,0.003278394928202033,0.0,1.3452000617980957,0.17422816157341003,6.246625616768142e-08,4.960943300602594e-08,1.465098261833191,True
B1,811,0.003107698867097497,0.0,6.804986000061035,0.09710415452718735,2.097656761179678e-06,5.304408659867477e-06,6.884622097015381,True
B1,816,0.003259402932599187,0.0,6.536132335662842,0.0891183540225029,7.358688162639737e-05,0.0004040705971419811,6.613762855529785,True
B1,821,0.0030582884792238474,0.0,14.72033405303955,0.03171409294009209,6.6563003997544e-08,1.368057667150424e-07,14.766773223876953,True
B1,826,0.0028704721480607986,0.0,14.686141967773438,0.036689989268779755,2.405231747104608e-08,2.9287045677506285e-08,14.73319149017334,True
B1,831,0.002769485814496875,0.0,0.9890565872192383,0.052185721695423126,1.570916356286034e-05,1.3698325346922502e-05,1.042873740196228,True
B1,836,0.0027510214131325483,0.0,11.694228172302246,0.09044673293828964,9.048209903994575e-05,0.00028597426717169583,11.767338752746582,True
B1,841,0.0027846989687532187,0.0,17.572839736938477,0.14856095612049103,1.8408332635999614e-08,2.12323563175687e-08,17.67496681213379,True
B1,846,0.0033046212047338486,0.0,10.315298080444336,0.03241085261106491,6.873773372717551e-08,2.7491084964026413e-08,10.36454963684082,True
B1,851,0.0029459770303219557,0.0,17.016447067260742,0.1416018158197403,2.440036496409448e-06,1.9433443867455935e-06,17.116710662841797,True
B1,856,0.002837139880284667,0.0,15.240235328674316,0.0872730016708374,0.0001204806612804532,0.0007396361907012761,15.313103675842285,True
B1,861,0.003005441976711154,0.0,6.0998854637146,0.15177682042121887,6.882459047119482e-08,7.087750475420762e-08,6.205828666687012,True
B1,866,0.002829070435836911,0.0,4.505860328674316,0.21162551641464233,2.4506640272647928e-08,1.7636681093335937e-07,4.639963626861572,True
B1,871,0.002836995990946889,0.0,9.298293113708496,0.23401910066604614,1.825220533646643e-05,1.527148015156854e-05,9.443705558776855,True
B1,876,0.0032928644213825464,0.0,12.607014656066895,0.11455495655536652,8.836900087771937e-05,0.0003101504116784781,12.697619438171387,True
B1,881,0.0030712808948010206,0.0,1.8674622774124146,0.09201107919216156,1.8470768026190854e-08,2.292065914843988e-08,1.9441806077957153,True
B1,886,0.0027973446995019913,0.0,18.132036209106445,0.1425810009241104,7.984891681189765e-08,1.9623158209469693e-08,18.231300354003906,True
B1,891,0.0035297388676553965,0.0,12.20963191986084,0.08198780566453934,3.1718059290142264e-06,4.9120562835014425e-06,12.285930633544922,True
B1,896,0.0035091775935143232,0.0,2.3915140628814697,0.09641240537166595,0.0003153305151499808,0.0013768377248197794,2.476504325866699,True
B1,901,0.0031558333430439234,0.0,4.100627899169922,0.18708883225917816,7.599685147852142e-08,1.2913397462455123e-08,4.225730895996094,True
B1,906,0.0029295040294528008,0.0,0.21015174686908722,0.06774956732988358,2.9000169377013663e-08,1.8459378736679355e-07,0.2733217775821686,True
B1,911,0.0033725376706570387,0.0,21.06427764892578,0.14341966807842255,1.681607864156831e-05,1.4039607776794583e-05,21.16974449157715,True
B1,916,0.003252351889386773,0.0,12.478013038635254,0.010765178129076958,8.196531416615471e-05,0.0004190766194369644,12.516419410705566,True
B1,921,0.00317283789627254,0.0,5.39608097076416,0.05770905315876007,1.8588522721074696e-08,1.768855639738831e-08,5.456663608551025,True
B1,926,0.0033669008407741785,0.0,10.779321670532227,0.03334812819957733,7.543560798239923e-08,5.340830000477581e-08,10.829665184020996,True
B1,931,0.0037274567876011133,0.0,5.6763014793396,0.08089067041873932,2.4612459128547926e-06,5.928964583290508e-06,5.754029273986816,True
B1,936,0.003882005577906966,0.0,16.65692901611328,0.046306103467941284,0.00016437748854514211,0.0008568516932427883,16.71992301940918,True
B1,941,0.003895349567756057,0.0,21.437397003173828,0.04600827023386955,6.980716449334068e-08,6.076909642160899e-08,21.49935531616211,True
B1,946,0.004253839608281851,0.0,1.9018349647521973,0.02262282557785511,2.7643615396755195e-08,1.53217143861184e-07,1.9556849002838135,True
B1,951,0.00363465235568583,0.0,22.2084903717041,0.0035191457718610764,1.8736111087491736e-05,1.341670304100262e-05,22.24662971496582,True
B1,956,0.003521687351167202,0.0,8.669599533081055,0.09169954806566238,9.460460569243878e-05,0.000319653598126024,8.751080513000488,True
B1,961,0.0034475019201636314,0.0,9.956302642822266,0.0011612677481025457,2.4231146866782183e-08,2.7606533947732714e-08,9.991358757019043,True
B1,966,0.0032637957483530045,0.0,11.022302627563477,0.0987250879406929,9.966994696242182e-08,1.877045896492291e-08,11.104302406311035,True
B1,971,0.0030719581991434097,0.0,1.7042938470840454,0.07171911001205444,2.929171614596271e-06,4.430440185387852e-06,1.7708804607391357,True
B1,976,0.003128591924905777,0.0,4.2362189292907715,0.04674888402223587,0.00021643142099492252,0.0009575776057317853,4.29205322265625,True
B1,981,0.0034276123624294996,0.0,2.844877243041992,0.06255139410495758,6.223616821898759e-08,1.4168854534091224e-07,2.9104292392730713,True
B1,986,0.003988379612565041,0.0,6.575021743774414,0.047564130276441574,2.4083972149924193e-08,1.6600012031631195e-07,6.638687610626221,True
B1,991,0.0032558070961385965,0.0,9.759689331054688,0.041329845786094666,1.9062450519413687e-05,1.452165815862827e-05,9.812946319580078,True
B1,996,0.002909817500039935,0.0,12.455535888671875,0.1236967071890831,0.00012251465523149818,0.0007183306152001023,12.547323226928711,True
B1,1000,0.0025247635785490274,0.0,0.5642291903495789,0.14472582936286926,0.0003002177691087127,0.0019630782771855593,0.6641030311584473,True
M0,1,0.020130787044763565,0.002157083712518215,50.584110260009766,0.0001716234692139551,8.412623486719895e-09,1.3041656643508759e-09,50.78765869140625,True
M0,6,0.0194057859480381,0.0034921388141810894,82.61949920654297,0.00023202327429316938,5.2774304037939146e-08,8.809807638954226e-08,82.8171615600586,True
M0,11,0.01915043778717518,0.012113061733543873,36.7202262878418,0.00034058504388667643,5.734081241826061e-06,1.1486332368804142e-05,36.924034118652344,True
M0,16,0.018703928217291832,0.04445473477244377,62.020198822021484,0.0003446837072260678,0.0028060597833245993,0.007518539670854807,62.26219177246094,True
M0,21,0.017725998535752296,0.04777853935956955,17.413074493408203,0.00048546891775913537,1.3978595170272001e-08,5.235152045202085e-08,17.638355255126953,True
M0,26,0.017030667513608932,0.05979209393262863,43.058677673339844,0.0002379457582719624,6.0198736662187e-08,1.560237734565817e-07,43.28889465332031,True
M0,31,0.01662108115851879,0.052365805953741074,15.951237678527832,0.0016899576876312494,1.3706559002457652e-05,9.113986379816197e-06,16.170682907104492,True
M0,36,0.01634984277188778,0.2026231288909912,36.36103820800781,0.0024393738713115454,0.00010615163046168163,0.00010784649202832952,36.72859573364258,True
M0,41,0.01596839167177677,0.1339254230260849,33.71599197387695,0.0025432445108890533,1.1907376062936237e-07,3.223011901809514e-08,34.01087188720703,True
M0,46,0.015562891028821468,0.5552449226379395,18.523462295532227,0.001964815426617861,1.1853697401420504e-07,1.7935983365191532e-08,19.235319137573242,True
M0,51,0.015283916145563126,0.3770756721496582,22.91524314880371,0.006086681969463825,7.874700713728089e-06,2.597374805191066e-05,23.4482364654541,True
M0,56,0.015181966125965118,0.34226685762405396,31.389965057373047,0.002434130758047104,0.0011172043159604073,0.000321517582051456,31.886709213256836,True
M0,61,0.015482037328183651,0.4418650269508362,45.749900817871094,0.0017105863662436604,1.560775331199693e-07,7.437107285568345e-08,46.347442626953125,True
M0,66,0.015464882366359234,0.6170705556869507,25.59613800048828,0.0019967537373304367,1.1398270061135918e-07,7.198864437896191e-08,26.368854522705078,True
M0,71,0.015433748252689838,0.4421271085739136,25.257883071899414,0.002333897165954113,2.8124122763983905e-06,1.2723187410301762e-06,25.855518341064453,True
M0,76,0.015630435198545456,1.1004688739776611,16.109121322631836,0.001921948161907494,8.965276720118709e-06,7.812624971847981e-05,17.366943359375,True
M0,81,0.016078537330031395,0.7484213709831238,20.15449333190918,0.0014898163499310613,1.2990511777388747e-07,2.763500717151146e-08,21.06444549560547,True
M0,86,0.0159336868673563,0.33470210433006287,26.470478057861328,0.001170079573057592,1.2605715937752393e-07,1.53395056656791e-08,26.965103149414062,True
M0,91,0.015258990228176117,0.13391467928886414,27.420047760009766,0.0012411619536578655,8.21626053948421e-06,2.0745985693793045e-06,27.707181930541992,True
M0,96,0.014915539883077145,0.5514934062957764,27.3826961517334,0.0012591072591021657,0.0011147984769195318,0.00022742885630577803,28.085315704345703,True
M0,101,0.015235899947583675,0.35326752066612244,24.699214935302734,0.002105609979480505,1.281856754076216e-07,3.930438907673306e-08,25.205894470214844,True
M0,106,0.014855646528303623,0.462466835975647,26.367536544799805,0.001473241951316595,1.2070590571511275e-07,1.023025220092677e-07,26.97929573059082,True
M0,111,0.014928332529962063,0.5675264000892639,14.759501457214355,0.0014193805400282145,1.0187333145950106e-06,4.543125760392286e-05,15.477066993713379,True
M0,116,0.014999100007116795,0.6226696372032166,46.29270935058594,0.0029748487286269665,2.0741184926009737e-05,0.00013101581134833395,47.0670051574707,True
M0,121,0.014881330542266369,0.4989284873008728,29.087562561035156,0.0015689183492213488,1.284918198507512e-07,2.6044048695439415e-08,29.736087799072266,True
M0,126,0.01457036379724741,1.0178674459457397,27.012880325317383,0.0032695091795176268,9.148214985543746e-08,1.3549657396083603e-08,28.178085327148438,True
M0,131,0.014484486542642117,0.9282339215278625,9.641280174255371,0.0023291518446058035,8.829653779685032e-06,2.8583699531736784e-06,10.715535163879395,True
M0,136,0.01487567275762558,0.7242194414138794,24.710561752319336,0.0027026080060750246,0.0007559261284768581,0.0034527985844761133,25.589096069335938,True
M0,141,0.014422467909753323,0.6686870455741882,18.799083709716797,0.003086774842813611,1.0735163158415162e-07,1.910816926908865e-08,19.61353874206543,True
M0,146,0.014166168868541718,0.9299820065498352,20.9915771484375,0.0004890297423116863,1.1390065424166096e-07,1.0908784986440878e-07,22.063465118408203,True
M0,151,0.014343544840812683,0.41076329350471497,24.359237670898438,0.000940959551371634,3.5220301697336254e-07,2.0269169908715412e-05,24.913928985595703,True
M0,156,0.014003130607306957,0.38817399740219116,17.46639633178711,0.0025153993628919125,1.9536410036380403e-05,7.449131226167083e-05,17.995952606201172,True
M0,161,0.013955067843198776,0.6241742372512817,17.86060333251953,0.001150875585153699,1.1376172892596514e-07,6.416465225811407e-08,18.62490463256836,True
M0,166,0.014109362848103046,0.40602928400039673,41.81264114379883,0.001036880654282868,4.8215603953849495e-08,1.4544422555218262e-08,42.36028289794922,True
M0,171,0.014393524266779423,0.21797436475753784,21.441814422607422,0.001781960017979145,6.942424988665152e-06,2.3931047508085612e-06,21.804624557495117,True
M0,176,0.01380674447864294,0.8482184410095215,15.091156005859375,0.0007535472977906466,0.0004116251948289573,0.00015136582078412175,16.07838249206543,True
M0,181,0.013901510275900364,0.9140061140060425,31.901445388793945,0.0028454859275370836,6.370032679114956e-08,6.824335230248835e-08,32.95589065551758,True
M0,186,0.01461493968963623,0.6159725785255432,46.9361572265625,0.004177572671324015,8.847413113244329e-08,4.9398295232094824e-08,47.70037078857422,True
M0,191,0.0153826167806983,0.49908962845802307,18.68826675415039,0.0016182203544303775,1.8589413457448245e-06,3.931278843083419e-05,19.34203338623047,True
M0,196,0.015187718905508518,0.610424816608429,14.49980354309082,0.0017605845350772142,1.6291112842736766e-05,0.0001198259778902866,15.26312255859375,True
M0,201,0.014891288243234158,0.5831582546234131,37.71936798095703,0.0006681039230898023,1.0920726367658062e-07,4.480373405613136e-08,38.45177459716797,True
M0,206,0.014469112269580364,0.4988723397254944,42.76117706298828,0.0017349703703075647,3.3113849440269405e-08,2.2479721195622915e-08,43.40560531616211,True
M0,211,0.014211203902959824,0.48085126280784607,15.29280948638916,0.001153604476712644,7.6137075666338205e-06,2.157719109163736e-06,15.916358947753906,True
M0,216,0.014119066298007965,0.457754909992218,12.704298973083496,0.0011185964103788137,0.0003820977290160954,2.2076368622947484e-05,13.304207801818848,True
M0,221,0.014851425774395466,0.5083776116371155,20.48599624633789,0.0012580162147060037,5.5257299180766495e-08,5.209268749695184e-08,21.143518447875977,True
M0,226,0.014683921821415424,0.9963510036468506,23.059823989868164,0.0025792706292122602,8.51523651590469e-08,1.1045534620279795e-07,24.204303741455078,True
M0,231,0.014281145296990871,0.4363822340965271,16.528106689453125,0.0007909916457720101,2.800004267555778e-06,2.5269429897889495e-05,17.10772132873535,True
M0,236,0.013383980840444565,0.5391170382499695,29.519262313842773,0.0023211087100207806,1.7493181076133624e-05,0.00037041460745967925,30.19376564025879,True
M0,241,0.01305012870579958,0.24444134533405304,47.49691390991211,0.005506522953510284,1.0091858371197304e-07,2.3201017995688744e-08,47.874610900878906,True
M0,246,0.012944442220032215,0.28428593277931213,9.310994148254395,0.0023901136592030525,2.8817598973773784e-08,5.074016229400513e-08,9.725919723510742,True
M0,251,0.013166411779820919,0.4426347613334656,14.772851943969727,0.0024101336020976305,5.7436768656771164e-06,4.337761311035138e-06,15.348366737365723,True
M0,256,0.013901657424867153,0.17676883935928345,19.223068237304688,0.0010878248140215874,0.0004035600577481091,0.0006030021468177438,19.540403366088867,True
M0,261,0.014127385802567005,0.6051343679428101,15.331989288330078,0.0021305694244802,5.039452588562199e-08,4.492955696377976e-08,16.079463958740234,True
M0,266,0.013832067139446735,0.7342455387115479,23.208757400512695,0.005407220683991909,7.829371639900273e-08,2.581720650596253e-07,24.084026336669922,True
M0,271,0.01367186103016138,0.685065746307373,17.998815536499023,0.003521266859024763,2.836253315763315e-06,1.2312623312027426e-06,18.822364807128906,True
M0,276,0.013684529811143875,0.49092745780944824,17.988264083862305,0.005312744528055191,3.4586715628392994e-05,0.0008070898475125432,18.619535446166992,True
M0,281,0.014065260998904705,0.5221544504165649,29.71291732788086,0.0009496459970250726,9.194654637667554e-08,3.07951140143814e-08,30.37619972229004,True
M0,286,0.01432754099369049,0.5176723599433899,41.02385711669922,0.005246745888143778,2.3079838484818538e-08,5.26764587505113e-09,41.68743133544922,True
M0,291,0.014349007047712803,0.5200210809707642,19.55931854248047,0.000495424319524318,4.743694717035396e-06,6.600891538255382e-06,20.223087310791016,True
M0,296,0.014436338096857071,0.4854641854763031,20.242584228515625,0.0028393487446010113,0.00024252556613646448,0.0015195400919765234,20.875593185424805,True
M0,301,0.014089501462876797,0.5005582571029663,14.564126968383789,0.0018602472264319658,3.771048540102129e-08,2.9574160009815387e-08,15.206509590148926,True
M0,306,0.013981622643768787,0.11015889048576355,14.202308654785156,0.0021395853254944086,7.544515767676785e-08,6.510832406547706e-08,14.453353881835938,True
M0,311,0.013793610036373138,0.5652464628219604,30.16805076599121,0.0013579666847363114,1.2250148984094267e-06,5.202992724662181e-06,30.871919631958008,True
M0,316,0.014159318059682846,0.234056293964386,14.951702117919922,0.0017536450177431107,1.8303937395103276e-05,0.00010002060298575088,15.328346252441406,True
M0,321,0.014267884194850922,0.8259857892990112,21.23691177368164,0.005942686460912228,8.63787334992594e-08,5.411789771869735e-08,22.208547592163086,True
M0,326,0.014622379094362259,0.25017935037612915,18.57667350769043,0.0017839594511315227,1.0771895375683016e-08,6.842977029464237e-08,18.973968505859375,True
M0,331,0.014750211499631405,0.5135759711265564,10.819230079650879,0.0032133732456713915,3.6705482671095524e-06,1.2908604958283831e-06,11.48192024230957,True
