curve_id,point_index,x_pixel_page_600dpi,y_pixel_page_600dpi,trace_observed,observed_pixel_count,observed_y_min_pixel,observed_y_max_pixel,observed_line_width_pixel,trace_y_half_width_pixel,time_us,time_std_us,time_p025_us,time_p975_us,device_voltage_V,device_voltage_V_std,device_voltage_V_p025,device_voltage_V_p975
qiu_2024_si_fig_s1_12v_device_voltage,514,1701,3078.500000,true,42,3058,3099,42.000000,22.000000,3.45388592637,0.00446700521607,3.44551454769,3.46214928122,1.41050583658,0.0823558902727,1.27679956197,1.54378897984
qiu_2024_si_fig_s1_12v_device_voltage,515,1702,3077.000000,true,41,3057,3097,41.000000,21.500000,3.46060816305,0.00431545080719,3.45257924621,3.46833728569,1.42023346304,0.0809328370557,1.28505919055,1.54565509476
qiu_2024_si_fig_s1_12v_device_voltage,516,1703,3075.000000,true,41,3055,3095,41.000000,21.500000,3.46733039972,0.0044499087381,3.4592077943,3.47551139682,1.43320363165,0.080275108108,1.30098108986,1.55842500584
qiu_2024_si_fig_s1_12v_device_voltage,517,1704,3073.000000,true,41,3053,3093,41.000000,21.500000,3.4740526364,0.0047503981026,3.46501415047,3.48251226483,1.44617380026,0.0798071152456,1.31397488481,1.57789426335
qiu_2024_si_fig_s1_12v_device_voltage,518,1705,3070.000000,true,41,3050,3090,41.000000,21.500000,3.48077487307,0.00455813561799,3.47257043548,3.4899503001,1.46562905318,0.0793489005392,1.33327575901,1.59740878334
qiu_2024_si_fig_s1_12v_device_voltage,519,1706,3067.500000,true,42,3047,3088,42.000000,22.000000,3.48749710975,0.00438706398718,3.47877110289,3.49511454249,1.48184176394,0.0840543581694,1.34273346477,1.61864641042
qiu_2024_si_fig_s1_12v_device_voltage,520,1707,3065.500000,true,44,3044,3087,44.000000,23.000000,3.49421934642,0.00460359997685,3.48566542818,3.5024326884,1.49481193256,0.0842183092866,1.35473938405,1.6393489855
qiu_2024_si_fig_s1_12v_device_voltage,521,1708,3063.500000,true,46,3041,3086,46.000000,24.000000,3.50094158309,0.00456075839623,3.49265734411,3.50960989016,1.50778210117,0.0904363412485,1.36127116297,1.65577104782
qiu_2024_si_fig_s1_12v_device_voltage,522,1709,3061.500000,true,46,3039,3084,46.000000,24.000000,3.50766381977,0.00432124632932,3.4997384394,3.5154330102,1.52075226978,0.0913186805809,1.37780531091,1.67048672364
qiu_2024_si_fig_s1_12v_device_voltage,523,1710,3059.000000,true,45,3037,3081,45.000000,23.500000,3.51438605644,0.00456675097005,3.50591057668,3.52330796563,1.53696498054,0.0893270213632,1.39375612668,1.67883985809
qiu_2024_si_fig_s1_12v_device_voltage,524,1711,3056.000000,true,47,3033,3079,47.000000,24.500000,3.52110829312,0.00459315069061,3.51290060927,3.52915500428,1.55642023346,0.0931101989798,1.40950443146,1.70614114171
qiu_2024_si_fig_s1_12v_device_voltage,525,1712,3052.500000,true,48,3029,3076,48.000000,25.000000,3.52783052979,0.00452371834135,3.51934747256,3.53618717544,1.57911802853,0.0968047489164,1.42465669564,1.73508151256
qiu_2024_si_fig_s1_12v_device_voltage,526,1713,3050.500000,true,48,3027,3074,48.000000,25.000000,3.53455276647,0.00456704401687,3.52600126982,3.54275038831,1.59208819715,0.0963977102525,1.44233542091,1.74838285659
qiu_2024_si_fig_s1_12v_device_voltage,527,1714,3048.000000,true,49,3024,3072,49.000000,25.500000,3.54127500314,0.00442987777499,3.5326266735,3.55005600084,1.60830090791,0.0932665488079,1.45325739527,1.76405328244
qiu_2024_si_fig_s1_12v_device_voltage,528,1715,3046.000000,true,51,3021,3071,51.000000,26.500000,3.54799723982,0.00455141556043,3.53923195774,3.55588562733,1.62127107652,0.100402179115,1.45976094687,1.78631326732
qiu_2024_si_fig_s1_12v_device_voltage,529,1716,3043.000000,true,51,3018,3068,51.000000,26.500000,3.55471947649,0.0044790856142,3.54599857206,3.56284184276,1.64072632944,0.0986636223727,1.47586907795,1.80261351111
qiu_2024_si_fig_s1_12v_device_voltage,530,1717,3039.500000,true,52,3014,3065,52.000000,27.000000,3.56144171316,0.00450860957198,3.55299367392,3.56953572001,1.66342412451,0.102672530146,1.49684181898,1.83110785184
qiu_2024_si_fig_s1_12v_device_voltage,531,1718,3037.500000,true,52,3012,3063,52.000000,27.000000,3.56816394984,0.00459177825965,3.56021486184,3.57679764846,1.67639429313,0.101065247015,1.50919413786,1.84336184368
qiu_2024_si_fig_s1_12v_device_voltage,532,1719,3035.500000,true,52,3010,3061,52.000000,27.000000,3.57488618651,0.00463672068322,3.5663498462,3.58292434554,1.68936446174,0.102779853271,1.52183623153,1.85597538502
qiu_2024_si_fig_s1_12v_device_voltage,533,1720,3033.500000,true,50,3009,3058,50.000000,26.000000,3.58160842319,0.0044818440244,3.57323460726,3.58975192896,1.70233463035,0.0944675680531,1.5467276823,1.86107190141
qiu_2024_si_fig_s1_12v_device_voltage,534,1721,3030.000000,true,51,3005,3055,51.000000,26.500000,3.58833065986,0.00445001989373,3.58032795391,3.59637790189,1.72503242542,0.0990504429077,1.56071677494,1.88808109304
qiu_2024_si_fig_s1_12v_device_voltage,535,1722,3027.500000,true,50,3003,3052,50.000000,26.000000,3.59505289654,0.00455698733812,3.58639103214,3.60327797577,1.74124513619,0.0971403112564,1.58642696242,1.89884492687
qiu_2024_si_fig_s1_12v_device_voltage,536,1723,3025.500000,true,52,3000,3051,52.000000,27.000000,3.60177513321,0.00442696608685,3.59323778048,3.61008461811,1.7542153048,0.103055871432,1.58677944211,1.92070353471
qiu_2024_si_fig_s1_12v_device_voltage,537,1724,3023.500000,true,52,2998,3049,52.000000,27.000000,3.60849736989,0.00448659558242,3.59990813746,3.61665621802,1.76718547341,0.0989410246744,1.60051575128,1.93451224465
qiu_2024_si_fig_s1_12v_device_voltage,538,1725,3021.500000,true,52,2996,3047,52.000000,27.000000,3.61521960656,0.00446369067448,3.60684522802,3.62346364556,1.78015564202,0.098319147086,1.61576147546,1.94025331864
qiu_2024_si_fig_s1_12v_device_voltage,539,1726,3018.000000,true,51,2993,3043,51.000000,26.500000,3.62194184324,0.00451966377285,3.61379960315,3.63001598507,1.80285343709,0.0963367790003,1.64014717967,1.96214533228
qiu_2024_si_fig_s1_12v_device_voltage,540,1727,3014.500000,true,50,2990,3039,50.000000,26.000000,3.62866407991,0.0045794083686,3.62059634206,3.63727348807,1.82555123217,0.0963513632401,1.66527874773,1.98301173391
qiu_2024_si_fig_s1_12v_device_voltage,541,1728,3012.500000,true,50,2988,3037,50.000000,26.000000,3.63538631658,0.00456457146622,3.62700240014,3.64380899859,1.83852140078,0.0998705534246,1.68001765083,1.99969950988
qiu_2024_si_fig_s1_12v_device_voltage,542,1729,3010.500000,true,50,2986,3035,50.000000,26.000000,3.64210855326,0.00466746284898,3.63345252195,3.6507539568,1.85149156939,0.0968448562245,1.69105629488,2.00833087685
qiu_2024_si_fig_s1_12v_device_voltage,543,1730,3006.500000,true,48,2983,3030,48.000000,25.000000,3.64883078993,0.00458061839477,3.64092801305,3.65754777327,1.87743190661,0.0950337039144,1.72327108494,2.03296968452
qiu_2024_si_fig_s1_12v_device_voltage,544,1731,3002.500000,true,48,2979,3026,48.000000,25.000000,3.65555302661,0.00433137293664,3.64762635692,3.66364840998,1.90337224384,0.0914296375948,1.75039190017,2.05211509464
qiu_2024_si_fig_s1_12v_device_voltage,545,1732,2998.500000,true,50,2974,3023,50.000000,26.000000,3.66227526328,0.00449532374277,3.65372019093,3.67012620738,1.92931258106,0.0967724043544,1.76827997742,2.08721331311
qiu_2024_si_fig_s1_12v_device_voltage,546,1733,2996.500000,true,50,2972,3021,50.000000,26.000000,3.66899749996,0.0044367282202,3.66108317482,3.67690128306,1.94228274968,0.098318738462,1.78493261649,2.10540180366
qiu_2024_si_fig_s1_12v_device_voltage,547,1734,2994.000000,true,51,2969,3019,51.000000,26.500000,3.67571973663,0.00441213354843,3.6670501337,3.68363916382,1.95849546044,0.0989110893579,1.79659593028,2.12436023109
qiu_2024_si_fig_s1_12v_device_voltage,548,1735,2992.500000,true,50,2968,3017,50.000000,26.000000,3.68244197331,0.00464383533548,3.67388460066,3.69070255276,1.9682230869,0.0993963577384,1.80603547636,2.12781301017
qiu_2024_si_fig_s1_12v_device_voltage,549,1736,2990.000000,true,49,2966,3014,49.000000,25.500000,3.68916420998,0.00449416758688,3.68128149625,3.69767388487,1.98443579767,0.0988184940583,1.82621208496,2.14027333793
qiu_2024_si_fig_s1_12v_device_voltage,550,1737,2988.000000,true,47,2965,3011,47.000000,24.500000,3.69588644665,0.00451426552162,3.68725116573,3.70382903207,1.99740596628,0.08898621454,1.84502626456,2.14810076401
qiu_2024_si_fig_s1_12v_device_voltage,551,1738,2985.500000,true,46,2963,3008,46.000000,24.000000,3.70260868333,0.00439365930161,3.69417354532,3.71083500484,2.01361867704,0.0908660316588,1.86983630728,2.16266702651
qiu_2024_si_fig_s1_12v_device_voltage,552,1739,2982.000000,true,47,2959,3005,47.000000,24.500000,3.70933092,0.00450661879594,3.70100643012,3.71778880453,2.03631647211,0.0896554378998,1.88440609623,2.18049029702
qiu_2024_si_fig_s1_12v_device_voltage,553,1740,2980.000000,true,47,2957,3003,47.000000,24.500000,3.71605315668,0.00447848749611,3.70782344139,3.72404070564,2.04928664073,0.0880861438183,1.89965249742,2.20234927466
qiu_2024_si_fig_s1_12v_device_voltage,554,1741,2978.000000,true,47,2955,3001,47.000000,24.500000,3.72277539335,0.00468662063625,3.71440683126,3.73148534812,2.06225680934,0.0912933046404,1.91070018472,2.20880621793
qiu_2024_si_fig_s1_12v_device_voltage,555,1742,2975.000000,true,49,2951,2999,49.000000,25.500000,3.72949763003,0.00457697745002,3.72133342303,3.73771503231,2.08171206226,0.0957842637081,1.92687408693,2.23862235601
qiu_2024_si_fig_s1_12v_device_voltage,556,1743,2972.500000,true,50,2948,2997,50.000000,26.000000,3.7362198667,0.00431819998159,3.72825616151,3.74433704027,2.09792477302,0.0931006151075,1.94214540799,2.25897755729
qiu_2024_si_fig_s1_12v_device_voltage,557,1744,2971.500000,true,50,2947,2996,50.000000,26.000000,3.74294210338,0.0045236005333,3.73400128879,3.75146839858,2.10440985733,0.0973178794637,1.94703545532,2.26303549841
qiu_2024_si_fig_s1_12v_device_voltage,558,1745,2970.000000,true,49,2946,2994,49.000000,25.500000,3.74966434005,0.00432438571999,3.74149110998,3.75734353713,2.11413748379,0.093795160082,1.95668363217,2.26753057983
qiu_2024_si_fig_s1_12v_device_voltage,559,1746,2967.500000,true,48,2944,2991,48.000000,25.000000,3.75638657673,0.0045546986074,3.74722960941,3.76428013884,2.13035019455,0.0957056658568,1.97854397416,2.28583545374
qiu_2024_si_fig_s1_12v_device_voltage,560,1747,2963.000000,true,45,2941,2985,45.000000,23.500000,3.7631088134,0.00443562719817,3.7549226316,3.77104622522,2.15953307393,0.0883395818635,2.01483441951,2.30497641083
qiu_2024_si_fig_s1_12v_device_voltage,561,1748,2960.000000,true,45,2938,2982,45.000000,23.500000,3.76983105007,0.00445442301652,3.76200118469,3.77794320422,2.17898832685,0.0903682009069,2.03330127854,2.3232063472
qiu_2024_si_fig_s1_12v_device_voltage,562,1749,2957.500000,true,46,2935,2980,46.000000,24.000000,3.77655328675,0.00460337585729,3.7680183343,3.78517785948,2.19520103761,0.088461271424,2.04831548844,2.34270831482
qiu_2024_si_fig_s1_12v_device_voltage,563,1750,2954.500000,true,46,2932,2977,46.000000,24.000000,3.78327552342,0.0046251174643,3.77473268109,3.79192442191,2.21465629053,0.0885471990794,2.06650549684,2.35910759097
qiu_2024_si_fig_s1_12v_device_voltage,564,1751,2953.000000,true,45,2931,2975,45.000000,23.500000,3.7899977601,0.00454519647859,3.78189675857,3.79822080561,2.22438391699,0.0867280854689,2.08014525453,2.36791007417
qiu_2024_si_fig_s1_12v_device_voltage,565,1752,2951.000000,true,45,2929,2973,45.000000,23.500000,3.79671999677,0.00454588602055,3.78822836524,3.80467917437,2.2373540856,0.0895564734893,2.0902130472,2.38325312697
qiu_2024_si_fig_s1_12v_device_voltage,566,1753,2949.000000,true,45,2927,2971,45.000000,23.500000,3.80344223345,0.00460704470575,3.79497982587,3.81204660336,2.25032425422,0.0859296757837,2.10567680016,2.39081510268
qiu_2024_si_fig_s1_12v_device_voltage,567,1754,2946.000000,true,47,2923,2969,47.000000,24.500000,3.81016447012,0.00450927966985,3.80198400295,3.81880528535,2.26977950713,0.0925354498898,2.11842769352,2.42309244803
qiu_2024_si_fig_s1_12v_device_voltage,568,1755,2943.000000,true,47,2920,2966,47.000000,24.500000,3.8168867068,0.00458894542157,3.80846487334,3.82538141719,2.28923476005,0.0914609607351,2.13984187109,2.43903834749
qiu_2024_si_fig_s1_12v_device_voltage,569,1756,2941.000000,true,47,2918,2964,47.000000,24.500000,3.82360894347,0.00437017747837,3.81537593912,3.83203909719,2.30220492866,0.0909558365881,2.150438182,2.45440050764
qiu_2024_si_fig_s1_12v_device_voltage,570,1757,2939.500000,true,46,2917,2962,46.000000,24.000000,3.83033118014,0.00430147387664,3.82191258349,3.83779686792,2.31193255512,0.0915046786716,2.16634972275,2.46106466501
qiu_2024_si_fig_s1_12v_device_voltage,571,1758,2936.500000,true,44,2915,2958,44.000000,23.000000,3.83705341682,0.00469821382503,3.82792142727,3.84503791564,2.33138780804,0.0839788707272,2.19087003456,2.4713173629
qiu_2024_si_fig_s1_12v_device_voltage,572,1759,2933.000000,true,45,2911,2955,45.000000,23.500000,3.84377565349,0.00456229382258,3.83538212183,3.85154155183,2.35408560311,0.0910828156343,2.20861959485,2.49808033189
qiu_2024_si_fig_s1_12v_device_voltage,573,1760,2931.000000,true,47,2908,2954,47.000000,24.500000,3.85049789017,0.00454986621337,3.84188198177,3.85847717168,2.36705577173,0.0914304153123,2.21478968147,2.51652142003
qiu_2024_si_fig_s1_12v_device_voltage,574,1761,2929.000000,true,47,2906,2952,47.000000,24.500000,3.85722012684,0.0045720038959,3.84926998355,3.86605363331,2.38002594034,0.089969266038,2.23140248137,2.53400395566
qiu_2024_si_fig_s1_12v_device_voltage,575,1762,2927.000000,true,47,2904,2950,47.000000,24.500000,3.86394236352,0.00436972251805,3.85553240424,3.87211595056,2.39299610895,0.0886340647167,2.2415047482,2.53627876987
qiu_2024_si_fig_s1_12v_device_voltage,576,1763,2924.500000,true,46,2902,2947,46.000000,24.000000,3.87066460019,0.0044671596333,3.86267684433,3.87839062159,2.40920881971,0.0900444612823,2.25877587784,2.55926974168
qiu_2024_si_fig_s1_12v_device_voltage,577,1764,2921.500000,true,46,2899,2944,46.000000,24.000000,3.87738683687,0.00447907462664,3.86876584854,3.88540906426,2.42866407263,0.0891681241967,2.28084717607,2.57635213265
qiu_2024_si_fig_s1_12v_device_voltage,578,1765,2919.000000,true,45,2897,2941,45.000000,23.500000,3.88410907354,0.00438565753919,3.87550730578,3.89238295582,2.4448767834,0.0864995369965,2.29847555197,2.58289261496
qiu_2024_si_fig_s1_12v_device_voltage,579,1766,2917.500000,true,46,2895,2940,46.000000,24.000000,3.89083131022,0.00432183084251,3.88308486599,3.89924572535,2.45460440986,0.0893226403294,2.30644361008,2.60228879137
qiu_2024_si_fig_s1_12v_device_voltage,580,1767,2915.500000,true,46,2893,2938,46.000000,24.000000,3.89755354689,0.00451172548919,3.88938372223,3.90558066789,2.46757457847,0.0899270633681,2.31811581654,2.61598760407
qiu_2024_si_fig_s1_12v_device_voltage,581,1768,2913.000000,true,45,2891,2935,45.000000,23.500000,3.90427578356,0.00445062784994,3.89591689359,3.91225460227,2.48378728923,0.0862986274205,2.34088522341,2.63008344307
qiu_2024_si_fig_s1_12v_device_voltage,582,1769,2910.000000,true,45,2888,2932,45.000000,23.500000,3.91099802024,0.00462805173397,3.90254060265,3.91906243206,2.50324254215,0.0873485858323,2.35834594476,2.65184147535
qiu_2024_si_fig_s1_12v_device_voltage,583,1770,2907.000000,true,45,2885,2929,45.000000,23.500000,3.91772025691,0.00479228617917,3.90908711277,3.92607993905,2.52269779507,0.0872338966564,2.37636327522,2.66526101248
qiu_2024_si_fig_s1_12v_device_voltage,584,1771,2906.000000,true,45,2884,2928,45.000000,23.500000,3.92444249359,0.00436997538536,3.91672708619,3.93261248797,2.52918287938,0.0884497491952,2.38807424142,2.67690299107
qiu_2024_si_fig_s1_12v_device_voltage,585,1772,2905.000000,true,45,2883,2927,45.000000,23.500000,3.93116473026,0.00436559117667,3.92325081984,3.93968913546,2.53566796368,0.0907062046797,2.38870320061,2.68066635794
qiu_2024_si_fig_s1_12v_device_voltage,586,1773,2903.500000,true,44,2882,2925,44.000000,23.000000,3.93788696694,0.00443725064109,3.92960466527,3.94620691479,2.54539559014,0.0875390185188,2.40533023628,2.68458401214
qiu_2024_si_fig_s1_12v_device_voltage,587,1774,2900.000000,true,43,2879,2921,43.000000,22.500000,3.94460920361,0.00451112152854,3.93588678629,3.95303367743,2.56809338521,0.082436224879,2.43045015371,2.70811933337
qiu_2024_si_fig_s1_12v_device_voltage,588,1775,2896.500000,true,42,2876,2917,42.000000,22.000000,3.95133144029,0.00461411859048,3.94267430111,3.95939413197,2.59079118029,0.0816269620462,2.4621365262,2.72535750455
qiu_2024_si_fig_s1_12v_device_voltage,589,1776,2894.500000,true,42,2874,2915,42.000000,22.000000,3.95805367696,0.00420942678766,3.94979035715,3.96597801987,2.6037613489,0.0804594629806,2.46951246715,2.7418747723
qiu_2024_si_fig_s1_12v_device_voltage,590,1777,2892.000000,true,43,2871,2913,43.000000,22.500000,3.96477591363,0.00463563915254,3.95673646918,3.9730962739,2.61997405966,0.0802703166921,2.4834044187,2.75269581145
qiu_2024_si_fig_s1_12v_device_voltage,591,1778,2889.500000,true,42,2869,2910,42.000000,22.000000,3.97149815031,0.00454768721091,3.96286312249,3.97948176729,2.63618677043,0.0778292807648,2.50813161373,2.77097449242
qiu_2024_si_fig_s1_12v_device_voltage,592,1779,2887.500000,true,44,2866,2909,44.000000,23.000000,3.97822038698,0.00434716483323,3.96997597498,3.98648827594,2.64915693904,0.0857195123023,2.50919299048,2.79126052481
qiu_2024_si_fig_s1_12v_device_voltage,593,1780,2886.000000,true,45,2864,2908,45.000000,23.500000,3.98494262366,0.00450037018888,3.97687579784,3.99319851244,2.6588845655,0.0888967800638,2.51254045791,2.80513621597
qiu_2024_si_fig_s1_12v_device_voltage,594,1781,2884.000000,true,45,2862,2906,45.000000,23.500000,3.99166486033,0.00440351608791,3.98360520675,3.99928540795,2.67185473411,0.0880263005861,2.52960778357,2.81845684107
qiu_2024_si_fig_s1_12v_device_voltage,595,1782,2881.000000,true,45,2859,2903,45.000000,23.500000,3.99838709701,0.00450414907805,3.99019054261,4.00672685205,2.69130998703,0.0863185877704,2.54550517511,2.83379622917
qiu_2024_si_fig_s1_12v_device_voltage,596,1783,2879.000000,true,45,2857,2901,45.000000,23.500000,4.00510933368,0.00476967223305,3.99637950073,4.01375458907,2.70428015564,0.0857079159539,2.56205473517,2.84851743955
qiu_2024_si_fig_s1_12v_device_voltage,597,1784,2876.500000,true,44,2855,2898,44.000000,23.000000,4.01183157036,0.00433538200416,4.00354562203,4.01947656905,2.72049286641,0.0871861074785,2.57947574197,2.86256389763
qiu_2024_si_fig_s1_12v_device_voltage,598,1785,2873.000000,true,45,2851,2895,45.000000,23.500000,4.01855380703,0.00452814596111,4.00999287353,4.02624980113,2.74319066148,0.0869150934314,2.59882730964,2.88936843124
qiu_2024_si_fig_s1_12v_device_voltage,599,1786,2871.000000,true,47,2848,2894,47.000000,24.500000,4.02527604371,0.00443167624284,4.01700605665,4.03356970153,2.75616083009,0.0894795242911,2.60559309335,2.90610889668
qiu_2024_si_fig_s1_12v_device_voltage,600,1787,2869.500000,true,46,2847,2892,46.000000,24.000000,4.03199828038,0.0045261590638,4.02365532047,4.04039414339,2.76588845655,0.0894600382271,2.62043028153,2.90975181857
qiu_2024_si_fig_s1_12v_device_voltage,601,1788,2867.500000,true,44,2846,2889,44.000000,23.000000,4.03872051705,0.0043839573521,4.03071463007,4.04675738283,2.77885862516,0.0831558593774,2.64053600013,2.91935714576
qiu_2024_si_fig_s1_12v_device_voltage,602,1789,2865.500000,true,44,2844,2887,44.000000,23.000000,4.04544275373,0.00441295488949,4.03689049603,4.0533384183,2.79182879377,0.0857423265935,2.64864273865,2.9338243094
qiu_2024_si_fig_s1_12v_device_voltage,603,1790,2862.500000,true,44,2841,2884,44.000000,23.000000,4.0521649904,0.00459235193636,4.04301777257,4.06023359293,2.81128404669,0.0878600275539,2.66773524423,2.95259620624
qiu_2024_si_fig_s1_12v_device_voltage,604,1791,2860.500000,true,44,2839,2882,44.000000,23.000000,4.05888722708,0.00460401458942,4.0506122859,4.06731535256,2.8242542153,0.0864996176963,2.68083345655,2.9649062879
qiu_2024_si_fig_s1_12v_device_voltage,605,1792,2858.500000,true,42,2838,2879,42.000000,22.000000,4.06560946375,0.0045423175769,4.05711795817,4.0739644005,2.83722438392,0.0817090287733,2.69903657668,2.96567777595
qiu_2024_si_fig_s1_12v_device_voltage,606,1793,2855.500000,true,42,2835,2876,42.000000,22.000000,4.07233170043,0.00450465078078,4.06448760797,4.08021186083,2.85667963684,0.0824713172725,2.71831150704,2.98878167894
qiu_2024_si_fig_s1_12v_device_voltage,607,1794,2853.500000,true,42,2833,2874,42.000000,22.000000,4.0790539371,0.0046541613782,4.0709142723,4.08778454959,2.86964980545,0.0810896732326,2.7347071056,3.00572623728
qiu_2024_si_fig_s1_12v_device_voltage,608,1795,2852.500000,true,42,2832,2873,42.000000,22.000000,4.08577617378,0.00438158938491,4.07770665687,4.09405921942,2.87613488975,0.0839582646285,2.7414457483,3.01280554113
qiu_2024_si_fig_s1_12v_device_voltage,609,1796,2850.500000,true,42,2830,2871,42.000000,22.000000,4.09249841045,0.00464982779318,4.08431602871,4.10126402184,2.88910505837,0.0831487498031,2.75468732014,3.02327634671
qiu_2024_si_fig_s1_12v_device_voltage,610,1797,2848.000000,true,43,2827,2869,43.000000,22.500000,4.09922064712,0.00451246033039,4.09089066365,4.10737478838,2.90531776913,0.0819335808582,2.76877590403,3.04218116549
qiu_2024_si_fig_s1_12v_device_voltage,611,1798,2846.000000,true,43,2825,2867,43.000000,22.500000,4.1059428838,0.00457510375019,4.09737634526,4.11380658722,2.91828793774,0.0833864882999,2.77998790359,3.05689974407
qiu_2024_si_fig_s1_12v_device_voltage,612,1799,2845.000000,true,43,2824,2866,43.000000,22.500000,4.11266512047,0.004426624124,4.10373100524,4.12052143909,2.92477302205,0.0827722712745,2.78742066644,3.06242039207
qiu_2024_si_fig_s1_12v_device_voltage,613,1800,2843.000000,true,43,2822,2864,43.000000,22.500000,4.11938735715,0.00458885709923,4.11114044684,4.12766074457,2.93774319066,0.0850384017314,2.80370305034,3.07574125976
qiu_2024_si_fig_s1_12v_device_voltage,614,1801,2839.500000,true,38,2821,2858,38.000000,20.000000,4.12610959382,0.00444605266971,4.11762202722,4.13433307455,2.96044098573,0.0740451238601,2.83880038982,3.07969660889
qiu_2024_si_fig_s1_12v_device_voltage,615,1802,2837.500000,true,38,2819,2856,38.000000,20.000000,4.1328318305,0.0045516456219,4.1235458371,4.14095639366,2.97341115435,0.0748126929673,2.85122102253,3.0947253107
qiu_2024_si_fig_s1_12v_device_voltage,616,1803,2835.500000,true,38,2817,2854,38.000000,20.000000,4.13955406717,0.00432122748883,4.13139881453,4.14700715347,2.98638132296,0.0739325840051,2.86263082429,3.10678739565
qiu_2024_si_fig_s1_12v_device_voltage,617,1804,2833.500000,true,38,2815,2852,38.000000,20.000000,4.14627630385,0.00457259966413,4.13811156697,4.15426608661,2.99935149157,0.0744849289245,2.87541590243,3.12147999431
qiu_2024_si_fig_s1_12v_device_voltage,618,1805,2831.500000,true,38,2813,2850,38.000000,20.000000,4.15299854052,0.00461726240244,4.14415323092,4.16115966013,3.01232166018,0.0748864550889,2.88928802139,3.13439010645
qiu_2024_si_fig_s1_12v_device_voltage,619,1806,2830.000000,true,39,2811,2849,39.000000,20.500000,4.1597207772,0.00460733729123,4.15104500101,4.16781006876,3.02204928664,0.0757445165714,2.89782038834,3.14746471359
qiu_2024_si_fig_s1_12v_device_voltage,620,1807,2828.000000,true,39,2809,2847,39.000000,20.500000,4.16644301387,0.00428526378788,4.15876614947,4.17476574579,3.03501945525,0.0769787467491,2.9118122574,3.15960870028
qiu_2024_si_fig_s1_12v_device_voltage,621,1808,2824.500000,true,40,2805,2844,40.000000,21.000000,4.17316525054,0.00454058780447,4.16493443993,4.18138503141,3.05771725032,0.076855692091,2.93034904648,3.18341101831
qiu_2024_si_fig_s1_12v_device_voltage,622,1809,2823.000000,true,41,2803,2843,41.000000,21.500000,4.17988748722,0.00443975123852,4.17135119185,4.18832096082,3.06744487678,0.0804824980587,2.93609654362,3.19990651635
qiu_2024_si_fig_s1_12v_device_voltage,623,1810,2821.500000,true,40,2802,2841,40.000000,21.000000,4.18660972389,0.00451855513071,4.17803491555,4.1948035094,3.07717250324,0.0783934381433,2.9504458043,3.20884500089
qiu_2024_si_fig_s1_12v_device_voltage,624,1811,2820.000000,true,39,2801,2839,39.000000,20.500000,4.19333196057,0.00466849586072,4.18431108681,4.20216798313,3.0869001297,0.0764484023461,2.96151371489,3.21427319202
qiu_2024_si_fig_s1_12v_device_voltage,625,1812,2818.000000,true,37,2800,2836,37.000000,19.500000,4.20005419724,0.00451971749576,4.19181039572,4.20805165258,3.09987029831,0.0735875896979,2.98219955675,3.21886498532
qiu_2024_si_fig_s1_12v_device_voltage,626,1813,2816.000000,true,35,2799,2833,35.000000,18.500000,4.20677643392,0.00439304721712,4.19888725013,4.21473619339,3.11284046693,0.0693593984856,3.00224773145,3.22821324112
qiu_2024_si_fig_s1_12v_device_voltage,627,1814,2815.000000,true,35,2798,2832,35.000000,18.500000,4.21349867059,0.00440207656662,4.20486855018,4.2214042141,3.11932555123,0.0695309881735,3.00752522969,3.2353285146
qiu_2024_si_fig_s1_12v_device_voltage,628,1815,2813.000000,true,35,2796,2830,35.000000,18.500000,4.22022090727,0.00459636980158,4.21156985031,4.22857726915,3.13229571984,0.0674991481142,3.02056842718,3.24600906469
qiu_2024_si_fig_s1_12v_device_voltage,629,1816,2811.500000,true,36,2794,2829,36.000000,19.000000,4.22694314394,0.0044771162068,4.21869351637,4.23530210981,3.1420233463,0.0721362842719,3.02599273452,3.25972746362
qiu_2024_si_fig_s1_12v_device_voltage,630,1817,2809.500000,true,36,2792,2827,36.000000,19.000000,4.23366538061,0.00434881799836,4.22507378495,4.24162402727,3.15499351492,0.0728614038646,3.03836532522,3.2725420076
qiu_2024_si_fig_s1_12v_device_voltage,631,1818,2807.500000,true,36,2790,2825,36.000000,19.000000,4.24038761729,0.00451825002933,4.23214362589,4.24885963881,3.16796368353,0.0688255941463,3.05155020195,3.28268898863
qiu_2024_si_fig_s1_12v_device_voltage,632,1819,2804.500000,true,36,2787,2822,36.000000,19.000000,4.24710985396,0.00463466867978,4.23880986286,4.25496724662,3.18741893645,0.0725663794192,3.07100566911,3.3052201019
qiu_2024_si_fig_s1_12v_device_voltage,633,1820,2802.500000,true,36,2785,2820,36.000000,19.000000,4.25383209064,0.00440087706126,4.24568563473,4.26142554963,3.20038910506,0.0702504112402,3.0801609342,3.31571496368
qiu_2024_si_fig_s1_12v_device_voltage,634,1821,2801.500000,true,36,2784,2819,36.000000,19.000000,4.26055432731,0.00463874928996,4.25260646579,4.26902157695,3.20687418936,0.0699811293408,3.09176468701,3.32300633323
qiu_2024_si_fig_s1_12v_device_voltage,635,1822,2800.000000,true,37,2782,2818,37.000000,19.500000,4.26727656399,0.00449896414828,4.25881270555,4.2756422537,3.21660181582,0.0705612428498,3.10135180299,3.33412918287
