seed,mode,device_voltage_V,certified_same_voltage_pair,reference_current_separation,reference_temperature_rise_separation,reference_practical_ambiguity,predicted_current_separation,predicted_temperature_rise_separation,output_status,predicted_ambiguous_protocol,false_unique,two_candidate_set_covered,candidate_assignment,candidate_averaging_used,unique_region_false_refusal
20260809,G1,0.775,False,0.43399339950473514,0.43437572905347316,True,0.4187134167951255,0.2538451536647542,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,0.8,False,0.4349595692265123,0.43537017235712894,True,0.41843306089641225,0.3040719655895081,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,0.825,False,0.4359615105377544,0.43640180719644023,True,0.41811905511414404,0.35210457466252815,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,0.85,False,0.4369997663143146,0.43747125494211486,True,0.4191194938195765,0.30792089877273116,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,0.875,False,0.43807490739504795,0.43857911059980725,True,0.4464503424701413,0.6443246376231017,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,0.9,False,0.43918753440807284,0.4397260615151122,True,0.5023259294307303,0.8277925790961463,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,0.925,False,0.44033827752632887,0.44091277439587406,True,0.5897443771308952,0.8903751373610309,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,0.95,True,0.9902742947429363,0.9937416252885147,True,0.7040561923397286,0.9249747212192406,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,0.975,False,0.9906528951898745,0.9938437949616564,True,0.8268620825414325,0.9475077542376575,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.0,False,0.9907753306007241,0.9938844642605219,True,0.9228383882973042,0.9640321139768123,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.025,False,0.9908500436200138,0.9939074553741544,True,0.9702055912374395,0.9769339630875092,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.05,False,0.9909063258614309,0.9939208802322047,True,0.9859511667818365,0.9851326074584975,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.075,False,0.9940954928340616,0.9941769534819453,True,0.9906944976941235,0.9889962038693861,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.1,False,0.9941967521174749,0.9942424653523907,True,0.9925652283222811,0.9909116508862404,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.125,False,0.9942511506928483,0.9942820181513491,True,0.9935955167612314,0.992220866286646,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.15,False,0.9942858026258266,0.994308996657931,True,0.9941055459817288,0.9932447848406618,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.175,False,0.9943090150050008,0.994327940895354,True,0.9943013086982115,0.9940364047106858,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.2,False,0.9943246772840848,0.9943411591404221,True,0.9943609440691407,0.9946455008824797,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.225,False,0.9943349797329015,0.9943500517556412,True,0.9943724849889256,0.9951097432568897,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.25,False,0.9943412993652937,0.9943555625876341,True,0.9943694245382542,0.9954529707322421,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.275,False,0.9943445688716509,0.9943583738084858,True,0.9943632291349521,0.995692384189253,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.3,False,0.994345454461932,0.9943590024524221,True,0.9943576492248815,0.9958419670832822,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.3250000000000002,False,0.9943444505676845,0.9943578530437691,True,0.9943537896696419,0.9959136603823333,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.35,True,0.9943419342026315,0.9943552484560396,True,0.9943517837977831,0.9959179227766155,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.375,False,0.9943381981768717,0.9943514493031569,True,0.9943513729767359,0.9958641803514038,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.4,False,0.9943334725622653,0.9943466670830368,True,0.9943521472423421,0.9957612364776192,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.425,False,0.9943279393167559,0.9943410735373873,True,0.9943536698817236,0.9956176004658451,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.4500000000000002,False,0.9943217427389053,0.9943348078373144,True,0.9943555476632222,0.9954416804175305,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.475,False,0.994314997261829,0.9943279823219247,True,0.9943574658317668,0.9952418078969492,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.5,False,0.9943077934648182,0.9943206873573239,True,0.9943591981568395,0.9950261013406307,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.525,False,0.9943002028065141,0.9943129945748042,True,0.9943606008976723,0.9948022162049001,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,1.55,True,0.9942922814444033,0.9943049612787327,True,0.9943615983937344,0.9945770554859872,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,0.75,True,0.4330624854423076,0.4334179118904736,True,0.42374454461007044,0.19715023688517774,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,0.775,False,0.43399339950473514,0.43437572905347316,True,0.42389844920256353,0.15742890976964616,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,0.8,False,0.4349595692265123,0.43537017235712894,True,0.42403258966588186,0.1133277691543716,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,0.825,False,0.4359615105377544,0.43640180719644023,True,0.42415554945974626,0.06780293958652207,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,0.85,False,0.4369997663143146,0.43747125494211486,True,0.42516348352273964,0.06887235472215002,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,0.875,False,0.43807490739504795,0.43857911059980725,True,0.4435316865451977,0.5805727437751252,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,0.9,False,0.43918753440807284,0.4397260615151122,True,0.4803776497217041,0.7767875162536778,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,0.925,False,0.44033827752632887,0.44091277439587406,True,0.5391916456825103,0.8552620372431239,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,0.95,True,0.9902742947429363,0.9937416252885147,True,0.6220294456688481,0.9005865192636986,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,0.975,False,0.9906528951898745,0.9938437949616564,True,0.7307011848293957,0.931038112783951,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.0,False,0.9907753306007241,0.9938844642605219,True,0.8610781969259891,0.9546847518970606,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.025,False,0.9908500436200138,0.9939074553741544,True,0.9623043410286664,0.9759830931287654,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.05,False,0.9909063258614309,0.9939208802322047,True,0.9877925559760903,0.9880361918699596,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.075,False,0.9940954928340616,0.9941769534819453,True,0.9911330792873924,0.9909923932362903,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.1,False,0.9941967521174749,0.9942424653523907,True,0.9925603040317124,0.9920834838067841,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.125,False,0.9942511506928483,0.9942820181513491,True,0.993713721013792,0.99291207097345,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
