seed,mode,sample_id,context_id,protocol_id,branch_label,device_voltage_V,split,full_curve_test,headline_test,event_neighborhood,temperature_rise_relative_l2,potential_relative_l2,joint_field_score,terminal_current_relative_error,predicted_terminal_current_A,reference_terminal_current_A,mean_state_absolute_error,predicted_mean_state,reference_mean_state,hotspot_coordinate_error,true_fixed_point_defect,sigma_defect,terminal_electrical_heat_ledger_error,electrical_heat_sink_ledger_error,projection_count,main_linear_solve_count,diagnostic_projection_count,diagnostic_linear_solve_count,diagnostic_included_in_timing,finite,practical_complete_case_pass
0,R2,G1_heating_coarse_003,G1,G1_heating,heating,0.825,test_diagnostic,True,False,False,0.3855930359754639,0.0001393855372298084,0.19286621075634686,0.0017639164972360149,1.6498555693186084e-05,1.6527709192091533e-05,3.218948949390045e-05,0.003182382213577111,0.0032145717030710114,1.0243938285880987,0.1750426328898303,0.0004658642350864249,1.1201416168093604e-15,8.953167482977581e-12,2,4,1,2,False,True,False
20260809,H0,G1_heating_coarse_003,G1,G1_heating,heating,0.825,test_diagnostic,True,False,False,0.9982020575202969,0.00010300631124394992,0.4991525319157704,0.003380807769196489,1.647183218444789e-05,1.6527709192091533e-05,9.38836426624158e-05,0.0031206880604085956,0.0032145717030710114,0.5555555555555556,0.9948625268284295,0.0012037794813444026,4.986484035221603e-16,0.9982249817628633,0,1,1,2,False,True,False
20260809,H1,G1_heating_coarse_003,G1,G1_heating,heating,0.825,test_diagnostic,True,False,False,0.6500430795194909,0.00010300631124394992,0.3250730429153674,0.003380807769196489,1.647183218444789e-05,1.6527709192091533e-05,6.146381165624947e-05,0.003153107891414762,0.0032145717030710114,0.0,0.3931542653658547,0.0007847203591036351,4.986484035221603e-16,8.70939301591805e-12,1,2,1,2,False,True,False
20260809,H2,G1_heating_coarse_003,G1,G1_heating,heating,0.825,test_diagnostic,True,False,False,0.42331821392061436,6.708996910091514e-05,0.21169265194485765,0.0022044167269268476,1.6491275233490704e-05,1.6527709192091533e-05,4.0164723316218204e-05,0.003174406979754793,0.0032145717030710114,0.0,0.20383900211957431,0.000511365502791376,4.980605020271254e-16,8.76611386592842e-12,2,4,1,2,False,True,False
20260809,S1,G1_heating_coarse_003,G1,G1_heating,heating,0.825,test_diagnostic,True,False,False,0.6432815078352172,0.00010370065698790917,0.3216926042461026,0.003343008543892342,1.6472456919051403e-05,1.6527709192091533e-05,6.078146750655841e-05,0.003153790235564453,0.0032145717030710114,0.2222222222222222,0.3861119978707427,0.0007765727062790569,9.972589835533631e-16,8.831850215721536e-12,1,2,1,2,False,True,False
20260809,S2,G1_heating_coarse_003,G1,G1_heating,heating,0.825,test_diagnostic,True,False,False,0.418915129386924,6.75387071543079e-05,0.20949133404703915,0.0021797437269315046,1.6491683021659524e-05,1.6527709192091533e-05,3.9717537841875514e-05,0.003174854165229136,0.0032145717030710114,0.0,0.20092228151912644,0.0005060541676777135,0.0,8.632918241317358e-12,2,4,1,2,False,True,False
20260809,G1,G1_heating_coarse_003,G1,G1_heating,heating,0.825,test_diagnostic,True,False,False,0.10586938208473136,5.889159642486349e-05,0.05296413684057811,0.00044026675893511145,1.652043259113291e-05,1.6527709192091533e-05,8.035547603304268e-06,0.003206536155467707,0.0032145717030710114,0.1111111111111111,0.0389832991378781,0.00012803936182423977,7.457721923942019e-16,8.478062578502685e-12,1,2,1,2,False,True,False
20260809,G2,G1_heating_coarse_003,G1,G1_heating,heating,0.825,test_diagnostic,True,False,False,0.06889113157304064,3.8288759873936326e-05,0.03446471016645729,0.0002866890178755395,1.652297087937552e-05,1.6527709192091533e-05,5.235099096339343e-06,0.003209336603974672,0.0032145717030710114,0.1111111111111111,0.024902356057955675,8.334113202518927e-05,2.4855254184683017e-16,8.836788520280353e-12,2,4,1,2,False,True,False
0,A1,G1_heating_coarse_004,G1,G1_heating,heating,0.85,test_diagnostic,True,False,False,0.6512890836913574,0.0001094010438507638,0.32569924236760406,0.0035959982349325105,1.6970876708548066e-05,1.7032124197097982e-05,6.546532889602913e-05,0.0031550092192107557,0.003220474548106785,0.0,0.39441120406787283,0.000834715010923712,3.75800257563455e-15,8.34711090838678e-12,1,2,1,2,False,True,False
0,A2,G1_heating_coarse_004,G1,G1_heating,heating,0.85,test_diagnostic,True,False,False,0.42417872269632506,7.126421181631662e-05,0.21212499345407068,0.0023451893711442947,1.6992180640462938e-05,1.7032124197097982e-05,4.279391705770035e-05,0.0031776806310490845,0.003220474548106785,0.0,0.20437626648641186,0.0005440313084407113,2.4630972076765355e-15,8.006590699410655e-12,2,4,1,2,False,True,False
0,R1,G1_heating_coarse_004,G1,G1_heating,heating,0.85,test_diagnostic,True,False,False,0.5940394837867083,0.00030164888684189946,0.29717056633677513,0.001834171863903973,1.7000884354113147e-05,1.7032124197097982e-05,3.34458085134437e-05,0.003187028739593341,0.003220474548106785,1.1439589045541112,0.26448504440985054,0.000762021837463356,8.206120696643568e-16,8.206824078417564e-12,1,2,1,2,False,True,False
0,R2,G1_heating_coarse_004,G1,G1_heating,heating,0.85,test_diagnostic,True,False,False,0.3867624200087546,0.00019585137076098057,0.1934791356897578,0.0011972388775718312,1.7011732675841584e-05,1.7032124197097982e-05,2.191967795259729e-05,0.0031985548701541876,0.003220474548106785,1.0243938285880987,0.1596295083801006,0.00049637131255883,2.2259552281109693e-15,8.396537431511238e-12,2,4,1,2,False,True,False
20260809,H0,G1_heating_coarse_004,G1,G1_heating,heating,0.85,test_diagnostic,True,False,False,0.9948115690420806,0.00010925301621794678,0.49746041102914923,0.003578451488297013,1.6971175566916017e-05,1.7032124197097982e-05,9.946901695558064e-05,0.0031210055311512042,0.003220474548106785,0.5555555555555556,0.9852532125312501,0.0012736243380418453,1.174355124407008e-16,0.9955081872216341,0,1,1,2,False,True,False
20260809,H1,G1_heating_coarse_004,G1,G1_heating,heating,0.85,test_diagnostic,True,False,False,0.6479090732536305,0.00010925301621794678,0.32400916313492417,0.003578451488297013,1.6971175566916017e-05,1.7032124197097982e-05,6.514775436511095e-05,0.003155326793741674,0.003220474548106785,0.0,0.3908698975309047,0.0008303939181535999,1.174355124407008e-16,8.508555182866094e-12,1,2,1,2,False,True,False
20260809,H2,G1_heating_coarse_004,G1,G1_heating,heating,0.85,test_diagnostic,True,False,False,0.42197679637462465,7.116747797593168e-05,0.21102398192630029,0.0023337265599186335,1.699237587648738e-05,1.7032124197097982e-05,4.258543004912732e-05,0.0031778891180576575,0.003220474548106785,0.0,0.20291358399913556,0.0005412116451889889,1.2901789516071264e-15,8.126016193204095e-12,2,4,1,2,False,True,False
20260809,S1,G1_heating_coarse_004,G1,G1_heating,heating,0.85,test_diagnostic,True,False,False,0.6335681556573688,0.00011013003750601445,0.3168391428474374,0.003493760815252853,1.697261802897764e-05,1.7032124197097982e-05,6.36172487820095e-05,0.0031568572993247754,0.003220474548106785,0.2222222222222222,0.37612949702763265,0.000812048385009984,3.1704893607172076e-15,8.160957040017971e-12,1,2,1,2,False,True,False
20260809,S2,G1_heating_coarse_004,G1,G1_heating,heating,0.85,test_diagnostic,True,False,False,0.412637194582726,7.173123053859408e-05,0.2063544629066323,0.0022784327818407683,1.699331764698293e-05,1.7032124197097982e-05,4.1581914560409345e-05,0.0031788926335463755,0.003220474548106785,0.2222222222222222,0.1967691877416551,0.000529250436669135,1.1728249543877222e-16,8.196404476234035e-12,2,4,1,2,False,True,False
20260809,G1,G1_heating_coarse_004,G1,G1_heating,heating,0.85,test_diagnostic,True,False,False,0.05466354633389208,5.988730190022647e-05,0.027361716817896155,2.392615942003926e-05,1.703171668377918e-05,1.7032124197097982e-05,4.4075902014880514e-07,0.003220033789086636,0.003220474548106785,0.1111111111111111,0.0191970664016666,7.033838343437548e-05,4.680722997981788e-16,7.662109511546292e-12,1,2,1,2,False,True,False
20260809,G2,G1_heating_coarse_004,G1,G1_heating,heating,0.85,test_diagnostic,True,False,False,0.03552953490585999,3.890882290712942e-05,0.01778422186438356,1.5531101625550264e-05,1.7031859669446178e-05,1.7032124197097982e-05,2.870743178329943e-07,0.003220187473788952,0.003220474548106785,0.1111111111111111,0.012464774411438936,4.572387757778683e-05,9.361367404862794e-16,8.171888658982424e-12,2,4,1,2,False,True,True
0,A1,G1_heating_coarse_005,G1,G1_heating,heating,0.875,test_diagnostic,True,False,False,0.6513663795848117,0.00011596687868736287,0.3257411732317495,0.003811552052879325,1.747002014115244e-05,1.7536862806583937e-05,6.94879274375157e-05,0.0031570800516902563,0.003226567979127772,0.0,0.3944393852149858,0.0008847759846996475,2.659745496387881e-15,8.101363136539455e-12,1,2,1,2,False,True,False
0,A2,G1_heating_coarse_005,G1,G1_heating,heating,0.875,test_diagnostic,True,False,False,0.4242795695473647,7.555104109785812e-05,0.21217756029423127,0.0024862627067262152,1.7493261558594953e-05,1.7536862806583937e-05,4.543880831282083e-05,0.003181129170814951,0.003226567979127772,0.0,0.20440716730022127,0.0005767526516799755,1.1067549076110272e-15,7.864821724465491e-12,2,4,1,2,False,True,False
0,R1,G1_heating_coarse_005,G1,G1_heating,heating,0.875,test_diagnostic,True,False,False,0.7031920421532998,0.000351152105933121,0.3517715971296165,0.00015700850406255644,1.7534109369988725e-05,1.7536862806583937e-05,2.6636246035515766e-06,0.0032239043545242204,0.003226567979127772,1.0540925533894598,0.24427919929815983,0.0009602089546776534,2.2083531785465006e-16,8.185261056282604e-12,1,2,1,2,False,True,False
0,R2,G1_heating_coarse_005,G1,G1_heating,heating,0.875,test_diagnostic,True,False,False,0.4577376851474252,0.0002275849657290356,0.22898263505657712,0.00010678629380764925,1.753499010999981e-05,1.7536862806583937e-05,1.956368896974172e-06,0.003224611610230798,0.003226567979127772,1.0243938285880987,0.16319328063343758,0.0006242111560481992,2.64989070998891e-15,7.983899884970772e-12,2,4,1,2,False,True,False
20260809,H0,G1_heating_coarse_005,G1,G1_heating,heating,0.875,test_diagnostic,True,False,False,0.9823063132526305,0.00011567097258693424,0.4912109921126087,0.0037489707229796613,1.7471117621349143e-05,1.7536862806583937e-05,0.0001043252981521082,0.0031222426809756638,0.003226567979127772,0.5555555555555556,0.950652724206394,0.0013328677170371221,4.4326306993526456e-16,0.9853047886433906,0,1,1,2,False,True,False
20260809,H1,G1_heating_coarse_005,G1,G1_heating,heating,0.875,test_diagnostic,True,False,False,0.6398375426656074,0.00011567097258693424,0.3199766068190972,0.0037489707229796613,1.7471117621349143e-05,1.7536862806583937e-05,6.835365684020045e-05,0.0031582143222875715,0.003226567979127772,0.1111111111111111,0.3824512162911433,0.000869158226307905,4.4326306993526456e-16,7.575144233658707e-12,1,2,1,2,False,True,False
20260809,H2,G1_heating_coarse_005,G1,G1_heating,heating,0.875,test_diagnostic,True,False,False,0.416767566064735,7.53573372431429e-05,0.20842146170098905,0.002445364989586582,1.7493978776249533e-05,1.7536862806583937e-05,4.469364595958763e-05,0.0031818743331681843,0.003226567979127772,0.0,0.19943710898924918,0.0005665580680732984,2.213419065808307e-16,7.65953667722965e-12,2,4,1,2,False,True,False
20260809,S1,G1_heating_coarse_005,G1,G1_heating,heating,0.875,test_diagnostic,True,False,False,0.6145216962065125,0.00011619749574534081,0.3073189468511289,0.0035888779240546525,1.7473925146800212e-05,1.7536862806583937e-05,6.545737769149624e-05,0.0031611106014362757,0.003226567979127772,0.2222222222222222,0.3572121289887608,0.0008348326023749526,1.5511714788992918e-15,7.633536443588985e-12,1,2,1,2,False,True,False
20260809,S2,G1_heating_coarse_005,G1,G1_heating,heating,0.875,test_diagnostic,True,False,False,0.4002796769102792,7.568564815478237e-05,0.200177681279217,0.002340827284409252,1.7495812039643343e-05,1.7536862806583937e-05,4.279413053244951e-05,0.0031837738485953225,0.003226567979127772,0.2222222222222222,0.18876139375546738,0.0005441769508303188,6.639561411460941e-16,7.435423505981392e-12,2,4,1,2,False,True,False
20260809,G1,G1_heating_coarse_005,G1,G1_heating,heating,0.875,test_diagnostic,True,False,False,0.08608545687965836,6.331825240282503e-05,0.043074387566030596,0.0004292798403572439,1.7544391028249914e-05,1.7536862806583937e-05,7.864434407588682e-06,0.0032344324135353607,0.003226567979127772,0.1111111111111111,0.028821768960445297,0.00011720110799865534,2.6484708028575533e-15,7.62560955912763e-12,1,2,1,2,False,True,False
20260809,G2,G1_heating_coarse_005,G1,G1_heating,heating,0.875,test_diagnostic,True,False,False,0.05602511589720549,4.110310450766381e-05,0.02803310950085658,0.0002795980668619406,1.754176607952348e-05,1.7536862806583937e-05,5.120037354491413e-06,0.0032316880164822634,0.003226567979127772,0.0,0.01903317178734977,7.625970409679041e-05,1.3244335599274546e-15,7.709086274484413e-12,2,4,1,2,False,True,False
0,A1,G1_heating_coarse_006,G1,G1_heating,heating,0.9,test_diagnostic,True,False,False,0.6514459575622021,0.00012272730479284785,0.3257843424334975,0.004033462820478906,1.796916357375676e-05,1.8041935047982292e-05,7.36409284035535e-05,0.0031592123784454458,0.0032328533068489993,0.0,0.3944683855077975,0.0009363161950219972,4.609062572508578e-15,7.272262728041717e-12,1,2,1,2,False,True,False
0,A2,G1_heating_coarse_006,G1,G1_heating,heating,0.9,test_diagnostic,True,False,False,0.4243834158768932,7.996608779848975e-05,0.21223169098234584,0.002631555292600352,1.7994456698318022e-05,1.8041935047982292e-05,4.817125930926206e-05,0.003184682047539737,0.0032328533068489993,0.0,0.20443897443808218,0.0006104520185131132,4.184167313078879e-16,7.297606210740872e-12,2,4,1,2,False,True,False
0,R1,G1_heating_coarse_006,G1,G1_heating,heating,0.9,test_diagnostic,True,False,False,0.9142776212017123,0.00036014666295234655,0.45731888393233233,0.002575319213059432,1.808839878995213e-05,1.8041935047982292e-05,4.794261664652641e-05,0.0032807959234955257,0.0032328533068489993,1.0540925533894598,0.24623760973971887,0.001328087977738091,0.0,7.271777162745163e-12,1,2,1,2,False,True,False
0,R2,G1_heating_coarse_006,G1,G1_heating,heating,0.9,test_diagnostic,True,False,False,0.5951512833842347,0.00023287733895121135,0.29769208036159295,0.0016687636154882786,1.8072042772743368e-05,1.8041935047982292e-05,3.0808953912493924e-05,0.003263662260761493,0.0032328533068489993,1.0243938285880987,0.17799856350386364,0.0008615565916922675,1.0415510089328723e-15,7.235029928451304e-12,2,4,1,2,False,True,False
20260809,H0,G1_heating_coarse_006,G1,G1_heating,heating,0.9,test_diagnostic,True,False,False,0.9355048522399116,0.00012242094457448518,0.46781363659224307,0.003790944960754405,1.7973539065229885e-05,1.8041935047982292e-05,0.0001056602571573393,0.00312719304969166,0.0032328533068489993,0.4444444444444444,0.8320113299262775,0.0013433359715773884,6.283555280387336e-16,0.9466051289055373,0,1,1,2,False,True,False
20260809,H1,G1_heating_coarse_006,G1,G1_heating,heating,0.9,test_diagnostic,True,False,False,0.6094144478472371,0.00012242094457448518,0.3047684343959058,0.003790944960754405,1.7973539065229885e-05,1.8041935047982292e-05,6.923768538760148e-05,0.003163615621461398,0.0032328533068489993,0.1111111111111111,0.35194594935864787,0.0008760637500812197,6.283555280387336e-16,7.573150275765496e-12,1,2,1,2,False,True,False
20260809,H2,G1_heating_coarse_006,G1,G1_heating,heating,0.9,test_diagnostic,True,False,False,0.3969912522199691,7.976244033503932e-05,0.19853550733015207,0.0024730277685788477,1.7997316841609736e-05,1.8041935047982292e-05,4.5277412958517026e-05,0.0031875758938904823,0.0032328533068489993,0.1111111111111111,0.18657462747875828,0.0005711132864066256,4.1835023629545223e-16,7.698690223427059e-12,2,4,1,2,False,True,False
20260809,S1,G1_heating_coarse_006,G1,G1_heating,heating,0.9,test_diagnostic,True,False,False,0.5812981816688434,0.00012124975578158872,0.29070971571231247,0.003588381403856333,1.797719370376653e-05,1.8041935047982292e-05,6.557233946980975e-05,0.0031672809673791895,0.0032328533068489993,0.2222222222222222,0.3260564587099289,0.0008357071227629967,2.0940926257567293e-16,7.465440210822743e-12,1,2,1,2,False,True,False
20260809,S2,G1_heating_coarse_006,G1,G1_heating,heating,0.9,test_diagnostic,True,False,False,0.3786844475070185,7.897411798947497e-05,0.189381710812504,0.0023407919850436916,1.7999702631027296e-05,1.8041935047982292e-05,4.2874811871330184e-05,0.003189978494977669,0.0032328533068489993,0.2222222222222222,0.17520445929747125,0.0005448156795841201,1.2548843568770397e-15,7.28627687081372e-12,2,4,1,2,False,True,False
20260809,G1,G1_heating_coarse_006,G1,G1_heating,heating,0.9,test_diagnostic,True,False,False,0.15003020851304985,6.931693616830753e-05,0.07504976272460907,0.0008898107909299363,1.8057988956477244e-05,1.8041935047982292e-05,1.634495703527585e-05,0.003249198263884275,0.0032328533068489993,0.0,0.04824808754405416,0.00021607041463827078,4.169446427018057e-16,7.274016236575706e-12,1,2,1,2,False,True,False
20260809,G2,G1_heating_coarse_006,G1,G1_heating,heating,0.9,test_diagnostic,True,False,False,0.09769184591168853,4.495813709469698e-05,0.04886840202439161,0.000579449278159635,1.805238943422245e-05,1.8041935047982292e-05,1.06369887220366e-05,0.003243490295571036,0.0032328533068489993,0.0,0.032303796954230746,0.00014065436059825472,6.256109569987118e-16,7.2351907176901056e-12,2,4,1,2,False,True,False
0,A1,G1_heating_coarse_007,G1,G1_heating,heating,0.925,test_diagnostic,True,False,False,0.6515278213088097,0.00012968269978157448,0.3258287520042956,0.00426174015640122,1.8468307006361143e-05,1.8547350996899498e-05,7.792556359439984e-05,0.003161406326595701,0.0032393318901901007,0.0,0.39449820514569783,0.0009893380941049432,3.1733023940347254e-15,7.032434767980207e-12,1,2,1,2,False,True,False
0,A2,G1_heating_coarse_007,G1,G1_heating,heating,0.925,test_diagnostic,True,False,False,0.42449026843712834,8.45097022135462e-05,0.21228738906967093,0.002781078589194958,1.8495769356155737e-05,1.8547350996899498e-05,5.099224723783841e-05,0.0031883396429522623,0.0032393318901901007,0.0,0.20447168882570682,0.0006451319988311739,5.941107569169856e-16,7.101999988185648e-12,2,4,1,2,False,True,False
0,R1,G1_heating_coarse_007,G1,G1_heating,heating,0.925,test_diagnostic,True,False,False,1.2450396002632387,0.00035186632167178914,0.6226957332924552,0.006236276395764084,1.8663017404125413e-05,1.8547350996899498e-05,0.00011653737724211981,0.0033558692674322205,0.0032393318901901007,1.0243938285880987,0.267133836422778,0.0019147050015963583,7.850488692158065e-16,6.760252075034619e-12,1,2,1,2,False,True,False
0,R2,G1_heating_coarse_007,G1,G1_heating,heating,0.925,test_diagnostic,True,False,False,0.8106642308880793,0.000226909997266894,0.4054455704426731,0.004044599832689671,1.8622367609638394e-05,1.8547350996899498e-05,7.505357885656105e-05,0.0033143854690466617,0.0032393318901901007,1.0243938285880987,0.20403257492661264,0.0012414764139114464,1.180143767139504e-15,6.960094557333082e-12,2,4,1,2,False,True,False
20260809,H0,G1_heating_coarse_007,G1,G1_heating,heating,0.925,test_diagnostic,True,False,False,0.7888301831121307,0.00013089168798118846,0.39448053740005595,0.003386322170258477,1.848454369101913e-05,1.8547350996899498e-05,9.464224298670956e-05,0.003144689647203391,0.0032393318901901007,0.1111111111111111,0.5476147970218395,0.0011971983689473531,0.0,0.8181979986211042,0,1,1,2,False,True,False
20260809,H1,G1_heating_coarse_007,G1,G1_heating,heating,0.925,test_diagnostic,True,False,False,0.5138768272932719,0.00013089168798118846,0.25700385949062654,0.003386322170258477,1.848454369101913e-05,1.8547350996899498e-05,6.198162149559502e-05,0.0031773502686945057,0.0032393318901901007,0.1111111111111111,0.26618967223541457,0.0007806845399908699,0.0,6.862381536486446e-12,1,2,1,2,False,True,False
20260809,H2,G1_heating_coarse_007,G1,G1_heating,heating,0.925,test_diagnostic,True,False,False,0.33476181320467935,8.527960951224545e-05,0.1674235464070958,0.0022088682477080126,1.850638234220335e-05,1.8547350996899498e-05,4.051795945082641e-05,0.0031988139307392743,0.0032393318901901007,0.1111111111111111,0.14842281357379725,0.0005089057113908078,1.9792334933893935e-16,6.805792290368768e-12,2,4,1,2,False,True,False
20260809,S1,G1_heating_coarse_007,G1,G1_heating,heating,0.925,test_diagnostic,True,False,False,0.5307582290091818,0.0001246293373487252,0.26544142917326524,0.003455548595211671,1.8483259724217264e-05,1.8547350996899498e-05,6.32846700567664e-05,0.0031760472201333343,0.0032393318901901007,0.2222222222222222,0.2826357450495505,0.000806331500106416,9.908547604610922e-16,7.022385858339853e-12,1,2,1,2,False,True,False
20260809,S2,G1_heating_coarse_007,G1,G1_heating,heating,0.925,test_diagnostic,True,False,False,0.3458023159603079,8.116574799021782e-05,0.17294174085414907,0.0022543159813263438,1.8505539407135918e-05,1.8547350996899498e-05,4.137903516396096e-05,0.0031979528550261397,0.0032393318901901007,0.2222222222222222,0.15552572641852805,0.0005257192806087653,1.9793236483036336e-15,7.005816053170726e-12,2,4,1,2,False,True,False
20260809,G1,G1_heating_coarse_007,G1,G1_heating,heating,0.925,test_diagnostic,True,False,False,0.20923190384124296,7.742394865125977e-05,0.10465466389494711,0.001325736338580921,1.8571939894100502e-05,1.8547350996899498e-05,2.441458670617404e-05,0.0032637464768962747,0.0032393318901901007,0.0,0.06516051954268741,0.00031844226449629764,0.0,7.0511772882161986e-12,1,2,1,2,False,True,False
20260809,G2,G1_heating_coarse_007,G1,G1_heating,heating,0.925,test_diagnostic,True,False,False,0.13626542340718092,5.017707053833827e-05,0.06815780023885963,0.0008632376801958917,1.856336176914784e-05,1.8547350996899498e-05,1.5882501861130827e-05,0.0032552143920512315,0.0032393318901901007,0.0,0.04409787654025812,0.00020731080154774077,1.9731583227578488e-16,7.0615390054857876e-12,2,4,1,2,False,True,False
0,A1,G1_heating_coarse_008,G1,G1_heating,heating,0.95,test_headline,True,True,False,0.6516119746284923,0.00013683345349321967,0.32587440404099277,0.004496393990059425,1.8967450438965488e-05,1.90531207767178e-05,8.234310654498672e-05,0.0031636620269980685,0.0032460051335430552,0.0,0.3945288443340074,0.0010438442083203355,3.5725748169683716e-15,6.6884241481253654e-12,1,2,1,2,False,True,False
0,A2,G1_heating_coarse_008,G1,G1_heating,heating,0.95,test_headline,True,True,False,0.4246001341964792,8.918224605820074e-05,0.2123446582212687,0.002934844423664747,1.8997202831452837e-05,1.90531207767178e-05,5.390278310221609e-05,0.003192102350440839,0.0032460051335430552,0.0,0.20450531141665568,0.0006807952633119737,2.0650934777277477e-15,6.5641812226137006e-12,2,4,1,2,False,True,False
0,R1,G1_heating_coarse_008,G1,G1_heating,heating,0.95,test_headline,True,True,False,1.6470332973868922,0.0003392463474439326,0.823686271867168,0.010274183642883968,1.9248876038547845e-05,1.90531207767178e-05,0.0001933720715238019,0.003439377205066857,0.0032460051335430552,1.0243938285880987,0.29461141462004903,0.0026739225588241116,2.7792177379183714e-15,6.539499337321928e-12,1,2,1,2,False,True,False
0,R2,G1_heating_coarse_008,G1,G1_heating,heating,0.95,test_headline,True,True,False,1.0727098710646876,0.00021812473450036677,0.536463997899594,0.006658803614574599,1.9179991766214733e-05,1.90531207767178e-05,0.0001243002620322964,0.0033703053955753516,0.0032460051335430552,1.0243938285880987,0.23365218790237058,0.0017339372135725573,5.57839840323165e-16,6.507201737369724e-12,2,4,1,2,False,True,False
20260809,H0,G1_heating_coarse_008,G1,G1_heating,heating,0.95,test_headline,True,True,False,0.553827506076434,0.00014434745063704175,0.27698592676353556,0.002119635368730106,1.901273510803478e-05,1.90531207767178e-05,5.9303115555599945e-05,0.0031867020179874553,0.0032460051335430552,0.1111111111111111,0.2549044557080292,0.0008854938732494702,5.627472051479482e-16,0.5341777276977894,0,1,1,2,False,True,False
20260809,H1,G1_heating_coarse_008,G1,G1_heating,heating,0.95,test_headline,True,True,False,0.3606595756925946,0.00014434745063704175,0.1804019615716158,0.002119635368730106,1.901273510803478e-05,1.90531207767178e-05,3.8807838036149234e-05,0.003207197295506906,0.0032460051335430552,0.1111111111111111,0.15109770045189408,0.0005775123192342819,5.627472051479482e-16,6.527679997314487e-12,1,2,1,2,False,True,False
20260809,H2,G1_heating_coarse_008,G1,G1_heating,heating,0.95,test_headline,True,True,False,0.23486676862621567,9.401551478692497e-05,0.1174803920705013,0.0013822005255078543,1.9026785543167654e-05,1.90531207767178e-05,2.5355220580844298e-05,0.003220649912962211,0.0032460051335430552,0.0,0.09230863618242385,0.00037645476358981163,3.7488776090563867e-16,6.553975280032832e-12,2,4,1,2,False,True,False
20260809,S1,G1_heating_coarse_008,G1,G1_heating,heating,0.95,test_headline,True,True,False,0.4644658142690922,0.000126180223930076,0.23229599724651115,0.0031795641823985283,1.8992540156333233e-05,1.90531207767178e-05,5.837987157578106e-05,0.003187625261967274,0.0032460051335430552,0.2222222222222222,0.23190268833969768,0.0007446323854117563,1.6900367390873277e-15,7.080690591196219e-12,1,2,1,2,False,True,False
