absolute_frequency_log_magnitude_error,axis,candidate_frequency_imag_W_m2K,candidate_frequency_magnitude_W_m2K,candidate_frequency_phase_rad,candidate_frequency_real_W_m2K,comparator_depth_m,comparison_id,coordinate,depth_m,formal_case,frequency_cumulative_rmse,frequency_log_magnitude_error,frequency_squared_rmse_contribution,impulse_error,reference_frequency_imag_W_m2K,reference_frequency_magnitude_W_m2K,reference_frequency_phase_rad,reference_frequency_real_W_m2K,region,step_error,voting
0.0010350996627686015,frequency,2749430281.938999,3856484403.985011,0.7936776561247877,2704275334.158203,1.6e-06,mesh_2D,681292.0690579615,8e-07,False,0.0002043829150819278,-0.0010350996627686015,1.7006846220058298e-08,,2754189299.9407754,3860478316.3831453,0.7943840630027521,2705131074.7089844,electrode_covered_vo2,,False
0.001224672299905194,frequency,3384652353.876838,4555004609.166904,0.8376347670324925,3048310258.6396484,1.6e-06,mesh_2D,879922.5435691074,8e-07,False,0.0002560841233536673,-0.001224672299905194,2.38067022564298e-08,,3390716026.1021695,4560586414.381158,0.8382627757775457,3049916928.9296875,electrode_covered_vo2,,False
0.0013933172968165763,frequency,4084493423.7219048,5390023744.144073,0.8599158375584377,3516997218.368164,1.6e-06,mesh_2D,1136463.6663857242,8e-07,False,0.0003104736529562195,-0.0013933172968165763,3.081481094616272e-08,,4091928109.5678697,5397538991.803519,0.8604099523567766,3519879474.3808594,electrode_covered_vo2,,False
0.0015086716710719372,frequency,4825820340.387087,6336215420.642218,0.8658171453318873,4105981478.171875,1.6e-06,mesh_2D,1467799.2676220676,8e-07,False,0.00036403613176318894,-0.0015086716710719372,3.612841604912685e-08,,4834350683.499388,6345781903.875773,0.8661197806825458,4110717874.107422,electrode_covered_vo2,,False
0.0015291663996492844,frequency,5602363343.796925,7369194097.646893,0.8636839780337169,4787331888.732422,1.6e-06,mesh_2D,1895735.6524063735,8e-07,False,0.000411872516631481,-0.0015291663996492844,3.711666472724373e-08,,5611321175.596538,7380471441.9239435,0.8637641402792469,4794208315.181641,electrode_covered_vo2,,False
0.001437530829896616,frequency,6442596708.118563,8489171790.54725,0.8616519870589957,5528018211.435547,1.6e-06,mesh_2D,2448436.746822227,8e-07,False,0.00044993385746981864,-0.001437530829896616,3.280150614132149e-08,,6451264875.2237625,8501384012.336072,0.8615436255019608,5536669724.203125,electrode_covered_vo2,,False
0.001277850331572239,frequency,7404441341.443013,9733311364.19805,0.8644401325140252,6317562705.154297,1.6e-06,mesh_2D,3162277.6601683795,8e-07,False,0.00047786980135645034,-0.001277850331572239,2.5919070950782236e-08,,7412691947.540013,9745757029.507322,0.8642477294849945,6327067106.4140625,electrode_covered_vo2,,False
0.001143153893387705,frequency,8549572425.992109,11163423315.145771,0.8723711912613145,7178219239.188477,1.6e-06,mesh_2D,4084238.652674517,8e-07,False,0.000499101610165865,-0.001143153893387705,2.074287022170585e-08,,8558200655.279682,11176192122.937674,0.8722110663513009,7187800213.75,electrode_covered_vo2,,False
0.0010981045114135668,frequency,9923631268.69185,12840844112.93464,0.8832691088316611,8149160691.490234,1.6e-06,mesh_2D,5274997.063702614,8e-07,False,0.0005179214533511608,-0.0010981045114135668,1.9140214571219495e-08,,9933866098.515127,12854952446.58014,0.8831871896032782,8158928038.6953125,electrode_covered_vo2,,False
0.0011179988007157249,frequency,11560560529.88054,14814452317.531782,0.8952363967477589,9263986059.110352,1.6e-06,mesh_2D,6812920.6905796155,8e-07,False,0.0005367333162459652,-0.0011179988007157249,1.9840020927012684e-08,,11573111444.11559,14831024119.357224,0.895195316085711,9274824415.105469,electrode_covered_vo2,,False
0.001134520685983631,frequency,13502254424.993425,17131837606.48839,0.90777812918623,10544618780.109375,1.6e-06,mesh_2D,8799225.435691074,8e-07,False,0.000555439827314532,-0.001134520685983631,2.043074899880585e-08,,13517065866.696856,17151285060.32528,0.9077292666186721,10557249148.140625,electrode_covered_vo2,,False
0.0011242270531823806,frequency,15811145016.195543,19856738776.54108,0.9210890498679293,12012400597.575195,1.6e-06,mesh_2D,11364636.663857242,8e-07,False,0.0005732146994986074,-0.0011242270531823806,2.006168995408157e-08,,15828159743.573431,19879074812.49703,0.9210249755145539,12026927061.089844,electrode_covered_vo2,,False
0.0011065536055454572,frequency,18569382659.37663,23075245578.037952,0.9352234484409232,13698357059.75,1.6e-06,mesh_2D,14677992.67622069,8e-07,False,0.0005899245534272065,-0.0011065536055454572,1.9435887015010337e-08,,18589010283.266354,23100793706.811314,0.9351555064943845,13714786420.986328,electrode_covered_vo2,,False
0.0010909208917411206,frequency,21877462813.504868,26895979555.47899,0.9499907975022107,15645137809.954102,1.6e-06,mesh_2D,18957356.524063755,8e-07,False,0.0006057240197760905,-0.0010909208917411206,1.8890609397416534e-08,,21900275887.48734,26925336951.866943,0.949922704993213,15663706011.78125,electrode_covered_vo2,,False
0.001074133370650543,frequency,25858657686.150024,31454832283.83343,0.9650696197946286,17909112112.960938,1.6e-06,mesh_2D,24484367.468222268,8e-07,False,0.0006206571344770627,-0.001074133370650543,1.831369044357296e-08,,25885240776.70186,31488637121.05939,0.9650022728284731,17930102556.146484,electrode_covered_vo2,,False
0.001055315785666977,frequency,30664749491.471344,36923533907.85082,0.979992788168661,20567462042.496094,1.6e-06,mesh_2D,31622776.60168379,8e-07,False,0.0006347384657997472,-0.001055315785666977,1.7677641388538237e-08,,30695813477.72923,36962520463.99216,0.9799289669258917,20591137753.691406,electrode_covered_vo2,,False
0.001034776798654491,frequency,36480536697.55841,43519309417.58983,0.9940859775027836,23729743665.746094,1.6e-06,mesh_2D,40842386.52674518,8e-07,False,0.000647988548067532,-0.001034776798654491,1.6996238460851378e-08,,36516966935.90126,43564365496.74085,0.9940296317562,23756368976.253906,electrode_covered_vo2,,False
0.0010126790284736842,frequency,43526029140.04824,51515206894.49434,1.0064083478073753,27555422854.353516,1.6e-06,mesh_2D,52749970.637026146,8e-07,False,0.0006604295835671225,-0.0010126790284736842,1.6278076423974682e-08,,43568926264.6197,51567401687.98967,1.0063647324682348,27585242087.003906,electrode_covered_vo2,,False
0.0009893849845461489,frequency,52052266429.99971,61249029063.937874,1.0156937679156708,32280104101.0625,1.6e-06,mesh_2D,68129206.90579608,8e-07,False,0.0006720900643920707,-0.0009893849845461489,1.5537819803894974e-08,,52103017366.45303,61309657921.30668,1.0156698058283453,32313305862.117188,electrode_covered_vo2,,False
0.0009655387089217982,frequency,62322295515.71079,73125085163.98238,1.0203090267209396,38251922329.36914,1.6e-06,mesh_2D,87992254.35691065,8e-07,False,0.0006830101842376999,-0.0009655387089217982,1.4797857117878935e-08,,62382675861.44529,73195724361.25325,1.0203136415824425,38288585990.271484,electrode_covered_vo2,,False
0.0009421520387640214,frequency,74562495259.55675,87596844612.17639,1.01826880656574,45974356838.115234,1.6e-06,mesh_2D,113646366.63857242,8e-07,False,0.0006932478645329642,-0.0009421520387640214,1.4089689907098447e-08,,74634822878.08032,87679413047.81938,1.0183132543013353,46014374779.71094,electrode_covered_vo2,,False
0.0009206869934317297,frequency,88863533802.86324,105109759983.67989,1.0073802678131307,56136743794.899414,1.6e-06,mesh_2D,146779926.76220676,8e-07,False,0.000702885192884253,-0.0009206869934317297,1.3454992696418379e-08,,88950901643.10234,105206577735.16254,1.0074784213296097,56179721391.47656,electrode_covered_vo2,,False
0.0009030922771025018,frequency,105017289250.77495,125977708798.6418,0.9856260164994637,69582699520.60254,1.6e-06,mesh_2D,189573565.24063715,8e-07,False,0.0007120345776632141,-0.0009030922771025018,1.2945645412098127e-08,,105123908918.02806,126091529682.18964,0.985794555863284,69627850974.9414,electrode_covered_vo2,,False
0.0008917371355465775,frequency,122325868644.0229,150183218652.9097,0.9518856355623873,87128531638.22363,1.6e-06,mesh_2D,244843674.68222192,8e-07,False,0.0007208435229178934,-0.0008917371355465775,1.2622144744647861e-08,,122457536964.43587,150317202336.3524,0.9521441174606003,87174611893.7832,electrode_covered_vo2,,False
0.0008891889859619084,frequency,139538190508.48312,177164261758.8207,0.9069374634766851,109161664672.93457,1.6e-06,mesh_2D,316227766.0168373,8e-07,False,0.0007294967419263688,-0.0008891889859619084,1.2550111948507414e-08,,139702831660.83075,177321864327.933,0.9073083239082205,109206970449.14062,electrode_covered_vo2,,False
0.0008978531986336691,frequency,155176528723.43393,205774987952.51758,0.8542945903708029,135142852567.95508,1.6e-06,mesh_2D,408423865.26745176,8e-07,False,0.0007382149926080435,-0.0008978531986336691,1.2795878830106522e-08,,155384703532.90607,205959826650.24066,0.8548032731967593,135185221462.21484,electrode_covered_vo2,,False
0.0009196226283130216,frequency,168327339811.05652,234635443273.8863,0.8000622477138317,163461609904.1797,1.6e-06,mesh_2D,527499706.37026197,8e-07,False,0.0007472518160281783,-0.0009196226283130216,1.3423901246116664e-08,,168592690487.17154,234851318583.62088,0.8007377500759212,163498154591.3047,electrode_covered_vo2,,False
0.0009557052112718623,frequency,179397008105.27405,262804431721.80228,0.7513494350474753,192049167703.20996,1.6e-06,mesh_2D,681292069.0579622,8e-07,False,0.0007568905151788881,-0.0009557052112718623,1.44979754103523e-08,,179736876579.69174,263055715344.15128,0.7522254811416952,192075413763.96875,electrode_covered_vo2,,False
0.001006595354908768,frequency,190111334800.39542,290316872928.06,0.713971961012349,219411866331.65332,1.6e-06,mesh_2D,879922543.5691074,8e-07,False,0.0007674414209845239,-0.001006595354908768,1.608308267498268e-08,,190547984052.57202,290609251672.65674,0.7150888544208002,219420151607.0078,electrode_covered_vo2,,False
0.0010720182406309675,frequency,202774359492.835,318207282956.9033,0.6909114169624837,245231388812.8623,1.6e-06,mesh_2D,1136463666.3857243,8e-07,False,0.0007792355043769265,-0.0010720182406309675,1.82416366388177e-08,,203337126889.45245,318548589879.4725,0.6923186755768026,245208517271.61328,electrode_covered_vo2,,False
0.0011508803927569033,frequency,219514124461.381,348149820149.03735,0.6822181718194258,270225547333.63086,1.6e-06,mesh_2D,1467799267.6220677,8e-07,False,0.0007926109943721042,-0.0011508803927569033,2.1024217117972764e-08,,220242744429.49673,348550729605.9541,0.6839783051589263,270149485720.41797,electrode_covered_vo2,,False
0.001241536609651206,frequency,241990385544.55386,382090005097.85913,0.6858531302730623,295691435959.3125,1.6e-06,mesh_2D,1895735652.4063716,8e-07,False,0.0008078979291009689,-0.001241536609651206,2.4466875446098584e-08,,242939957812.83276,382564678428.5573,0.6880470506932116,295526496407.7578,electrode_covered_vo2,,False
0.0013427519286040024,frequency,271465192939.32892,422061504070.9647,0.6986554108207123,323175745131.125,1.6e-06,mesh_2D,2448436746.8222194,8e-07,False,0.0008254197947253987,-0.0013427519286040024,2.8618773678885208e-08,,272713809717.30197,422628608624.7056,0.7013898099870441,322865480994.0664,electrode_covered_vo2,,False
0.001455640390759072,frequency,308953747550.8974,470150250435.9927,0.7170159635883697,354385157504.209,1.6e-06,mesh_2D,3162277660.1683726,8e-07,False,0.000845547748750317,-0.001455640390759072,3.36331578922099e-08,,310614527583.41656,470835118470.1101,0.7204325045971056,353842230434.5449,electrode_covered_vo2,,False
0.0015865022823220443,frequency,355272525299.17535,528480279975.10754,0.7372480543113333,391245241619.77344,1.6e-06,mesh_2D,4084238652.674517,8e-07,False,0.0008688516614316233,-0.0015865022823220443,3.995221415576278e-08,,357512591689.00824,529319380586.9674,0.7415333171196774,390337998981.36914,electrode_covered_vo2,,False
0.0017493825455048295,frequency,410920609569.3269,599097363451.0461,0.755839135676628,435960896784.5254,1.6e-06,mesh_2D,5274997063.70262,8e-07,False,0.0008963704723537483,-0.0017493825455048295,4.857681413518979e-08,,413989739609.6695,600146331177.124,0.7612330271980319,434497542367.36523,electrode_covered_vo2,,False
0.0019650919110247855,frequency,475832067690.25037,683673380600.5038,0.7698022581352778,490910515979.58496,1.6e-06,mesh_2D,6812920690.579621,8e-07,False,0.0009299328164191849,-0.0019650919110247855,6.129501934563562e-08,,480101838471.9077,685018182527.4423,0.7766024392549518,488622691950.64453,electrode_covered_vo2,,False
0.0022523695437079994,frequency,549198084779.73566,783097620131.3922,0.7772404900836655,558232340813.1426,1.6e-06,mesh_2D,8799225435.691074,8e-07,False,0.0009722661817399985,-0.0022523695437079994,8.052648510195844e-08,,555207850867.1887,784863433246.0459,0.7858047363771676,554756569300.6328,electrode_covered_vo2,,False
,time,,,,,1.6e-06,depth,1.0492287853077399e-10,8e-07,False,,,,-3.24342082351142e-05,,,,,electrode_covered_vo2,9.738979318885971e-08,False
,time,,,,,1.6e-06,depth,1.1550760804787748e-10,8e-07,False,,,,-2.785458479653642e-05,,,,,electrode_covered_vo2,9.255760185928283e-08,False
,time,,,,,1.6e-06,depth,1.2716013612825984e-10,8e-07,False,,,,-2.393805058716243e-05,,,,,electrode_covered_vo2,8.798747717928661e-08,False
,time,,,,,1.6e-06,depth,1.3998818340567886e-10,8e-07,False,,,,-2.0585141491148442e-05,,,,,electrode_covered_vo2,8.366236074677477e-08,False
,time,,,,,1.6e-06,depth,1.5411033748387823e-10,8e-07,False,,,,-1.7712102340862868e-05,,,,,electrode_covered_vo2,7.956664940823035e-08,False
,time,,,,,1.6e-06,depth,1.6965714920786226e-10,8e-07,False,,,,-1.5248209334368897e-05,,,,,electrode_covered_vo2,7.568601487933695e-08,False
,time,,,,,1.6e-06,depth,1.8677233952816356e-10,8e-07,False,,,,-1.3133501899034792e-05,,,,,electrode_covered_vo2,7.200727508113616e-08,False
,time,,,,,1.6e-06,depth,2.056141281148386e-10,8e-07,False,,,,-1.131712863391484e-05,,,,,electrode_covered_vo2,6.851829284492127e-08,False
,time,,,,,1.6e-06,depth,2.2635669600342643e-10,8e-07,False,,,,-9.75596945989076e-06,,,,,electrode_covered_vo2,6.520786218944965e-08,False
,time,,,,,1.6e-06,depth,2.4919179579416187e-10,8e-07,False,,,,-8.413349553805759e-06,,,,,electrode_covered_vo2,6.206560503173289e-08,False
,time,,,,,1.6e-06,depth,2.743305242897671e-10,8e-07,False,,,,-7.257999792210779e-06,,,,,electrode_covered_vo2,5.90818995384954e-08,False
,time,,,,,1.6e-06,depth,3.0200527395878916e-10,8e-07,False,,,,-6.26327033873949e-06,,,,,electrode_covered_vo2,5.624781460046761e-08,False
,time,,,,,1.6e-06,depth,3.324718812646007e-10,8e-07,False,,,,-5.40643152413134e-06,,,,,electrode_covered_vo2,5.355503717340945e-08,False
,time,,,,,1.6e-06,depth,3.660119917200738e-10,8e-07,False,,,,-4.66804380117828e-06,,,,,electrode_covered_vo2,5.0995813925823044e-08,False
,time,,,,,1.6e-06,depth,4.0293566353143205e-10,8e-07,False,,,,-4.031465870137768e-06,,,,,electrode_covered_vo2,4.8562909135263284e-08,False
,time,,,,,1.6e-06,depth,4.435842339004181e-10,8e-07,False,,,,-3.482458474344192e-06,,,,,electrode_covered_vo2,4.624955948910386e-08,False
,time,,,,,1.6e-06,depth,4.883334744820161e-10,8e-07,False,,,,-3.008819653203008e-06,,,,,electrode_covered_vo2,4.404942850923405e-08,False
,time,,,,,1.6e-06,depth,5.375970651680405e-10,8e-07,False,,,,-2.600073087936079e-06,,,,,electrode_covered_vo2,4.195657376979966e-08,False
,time,,,,,1.6e-06,depth,5.918304183096377e-10,8e-07,False,,,,-2.2472254906601103e-06,,,,,electrode_covered_vo2,3.9965419172472245e-08,False
,time,,,,,1.6e-06,depth,6.515348887313508e-10,8e-07,False,,,,-1.942556238909198e-06,,,,,electrode_covered_vo2,3.807072302740934e-08,False
,time,,,,,1.6e-06,depth,7.172624084558004e-10,8e-07,False,,,,-1.6794256048876502e-06,,,,,electrode_covered_vo2,3.626755052994157e-08,False
,time,,,,,1.6e-06,depth,7.896205889842169e-10,8e-07,False,,,,-1.4521190270394903e-06,,,,,electrode_covered_vo2,3.4551254412415026e-08,False
,time,,,,,1.6e-06,depth,8.692783383003712e-10,8e-07,False,,,,-1.255720847471578e-06,,,,,electrode_covered_vo2,3.291745430990389e-08,False
,time,,,,,1.6e-06,depth,9.569720445237278e-10,8e-07,False,,,,-1.0859992244882296e-06,,,,,electrode_covered_vo2,3.1362014858529604e-08,False
,time,,,,,1.6e-06,depth,1.0535123833759663e-09,8e-07,False,,,,-9.393060386747202e-07,,,,,electrode_covered_vo2,2.988102966567901e-08,False
,time,,,,,1.6e-06,depth,1.1597918123918484e-09,8e-07,False,,,,-8.124971087518787e-07,,,,,electrode_covered_vo2,2.847080793211242e-08,False
,time,,,,,1.6e-06,depth,1.276792821153902e-09,8e-07,False,,,,-7.028630139831267e-07,,,,,electrode_covered_vo2,2.7127858479729624e-08,False
,time,,,,,1.6e-06,depth,1.4055970138193724e-09,8e-07,False,,,,-6.080661084130387e-07,,,,,electrode_covered_vo2,2.5848875718902755e-08,False
,time,,,,,1.6e-06,depth,1.5473951079019933e-09,8e-07,False,,,,-5.260885809585905e-07,,,,,electrode_covered_vo2,2.4630729788704955e-08,False
,time,,,,,1.6e-06,depth,1.7034979417413059e-09,8e-07,False,,,,-4.5518971357756424e-07,,,,,electrode_covered_vo2,2.347045570410228e-08,False
,time,,,,,1.6e-06,depth,1.875348592416942e-09,8e-07,False,,,,-3.9386698582346625e-07,,,,,electrode_covered_vo2,2.2365241608475623e-08,False
,time,,,,,1.6e-06,depth,2.064535716130781e-09,8e-07,False,,,,-3.408222342852908e-07,,,,,electrode_covered_vo2,2.1312420280278776e-08,False
,time,,,,,1.6e-06,depth,2.2728082343807885e-09,8e-07,False,,,,-2.9493428982307806e-07,,,,,electrode_covered_vo2,2.0309461743479554e-08,False
,time,,,,,1.6e-06,depth,2.5020915016913615e-09,8e-07,False,,,,-2.5523501573596874e-07,,,,,electrode_covered_vo2,1.935396420877573e-08,False
,time,,,,,1.6e-06,depth,2.754505104361231e-09,8e-07,False,,,,-2.20887609118045e-07,,,,,electrode_covered_vo2,1.844364627685096e-08,False
,time,,,,,1.6e-06,depth,3.0323824547676364e-09,8e-07,False,,,,-1.9116866921049928e-07,,,,,electrode_covered_vo2,1.7576341374290592e-08,False
,time,,,,,1.6e-06,depth,3.338292362364307e-09,8e-07,False,,,,-1.6545319649896047e-07,,,,,electrode_covered_vo2,1.674999121988136e-08,False
,time,,,,,1.6e-06,depth,3.6750627807842904e-09,8e-07,False,,,,-1.4320091955403868e-07,,,,,electrode_covered_vo2,1.5962638927221403e-08,False
,time,,,,,1.6e-06,depth,4.0458069505753115e-09,8e-07,False,,,,-1.2394450157047773e-07,,,,,electrode_covered_vo2,1.521242413556107e-08,False
,time,,,,,1.6e-06,depth,4.453952179241496e-09,8e-07,False,,,,-1.0727990816814971e-07,,,,,electrode_covered_vo2,1.4497578400445987e-08,False
,time,,,,,1.6e-06,depth,4.9032715246458114e-09,8e-07,False,,,,-9.28578569183195e-08,,,,,electrode_covered_vo2,1.3816419513533228e-08,False
,time,,,,,1.6e-06,depth,5.3979186746672375e-09,8e-07,False,,,,-8.037614847782212e-08,,,,,electrode_covered_vo2,1.31673469014316e-08,False
,time,,,,,1.6e-06,depth,5.942466345554065e-09,8e-07,False,,,,-6.957334928647053e-08,,,,,electrode_covered_vo2,1.2548838153251398e-08,False
,time,,,,,1.6e-06,depth,6.541948553943253e-09,8e-07,False,,,,-6.02234009483263e-08,,,,,electrode_covered_vo2,1.1959444724248117e-08,False
,time,,,,,1.6e-06,depth,7.201907153325238e-09,8e-07,False,,,,-5.213064406387802e-08,,,,,electrode_covered_vo2,1.139778799897358e-08,False
,time,,,,,1.6e-06,depth,7.928443065155773e-09,8e-07,False,,,,-4.512516235403189e-08,,,,,electrode_covered_vo2,1.0862559268524427e-08,False
,time,,,,,1.6e-06,depth,8.728272678215934e-09,8e-07,False,,,,-3.905649819168625e-08,,,,,electrode_covered_vo2,1.0352537536949847e-08,False
,time,,,,,1.6e-06,depth,9.608789937598425e-09,8e-07,False,,,,-3.3776273969647824e-08,,,,,electrode_covered_vo2,9.866714085471628e-09,False
,time,,,,,1.6e-06,depth,1.0578134697295563e-08,8e-07,False,,,,-2.907404434995467e-08,,,,,electrode_covered_vo2,9.404967510824937e-09,False
,time,,,,,1.6e-06,depth,1.1645267968267726e-08,8e-07,False,,,,-2.4449371635513605e-08,,,,,electrode_covered_vo2,8.971159412068571e-09,False
,time,,,,,1.6e-06,depth,1.282005475761557e-08,8e-07,False,,,,-1.8401793022110947e-08,,,,,electrode_covered_vo2,8.585405888763847e-09,False
,time,,,,,1.6e-06,depth,1.4113355264654335e-08,8e-07,False,,,,-6.535863829627615e-09,,,,,electrode_covered_vo2,8.326330852525508e-09,False
,time,,,,,1.6e-06,depth,1.5537125276943297e-08,8e-07,False,,,,2.2736575567900218e-08,,,,,electrode_covered_vo2,8.457765164770009e-09,False
,time,,,,,1.6e-06,depth,1.7104526694371618e-08,8e-07,False,,,,9.640450203705961e-08,,,,,electrode_covered_vo2,9.760400427585973e-09,False
,time,,,,,1.6e-06,depth,1.883004920302924e-08,8e-07,False,,,,2.6982383332978036e-07,,,,,electrode_covered_vo2,1.4291161120310512e-08,False
,time,,,,,1.6e-06,depth,2.0729644223664843e-08,8e-07,False,,,,6.429612602902256e-07,,,,,electrode_covered_vo2,2.6905675291344988e-08,False
,time,,,,,1.6e-06,depth,2.282087237300428e-08,8e-07,False,,,,1.374588081084252e-06,,,,,electrode_covered_vo2,5.792932060658356e-08,False
,time,,,,,1.6e-06,depth,2.5123065801120556e-08,8e-07,False,,,,2.685466980118418e-06,,,,,electrode_covered_vo2,1.2724145113480084e-07,False
,time,,,,,1.6e-06,depth,2.765750690556716e-08,8e-07,False,,,,4.841062670219541e-06,,,,,electrode_covered_vo2,2.696594691724994e-07,False
,time,,,,,1.6e-06,depth,3.044762507437992e-08,8e-07,False,,,,8.10909988630325e-06,,,,,electrode_covered_vo2,5.408955260873354e-07,False
,time,,,,,1.6e-06,depth,3.351921327671813e-08,8e-07,False,,,,1.2696741258188985e-05,,,,,electrode_covered_vo2,1.0226886619475275e-06,False
,time,,,,,1.6e-06,depth,3.6900666503395486e-08,8e-07,False,,,,1.8682322871778448e-05,,,,,electrode_covered_vo2,1.8252860976206043e-06,False
,time,,,,,1.6e-06,depth,4.0623244261541147e-08,8e-07,False,,,,2.5962232980180493e-05,,,,,electrode_covered_vo2,3.0855373167689664e-06,False
,time,,,,,1.6e-06,depth,4.472135954999584e-08,8e-07,False,,,,3.4231293379136155e-05,,,,,electrode_covered_vo2,4.959575700409862e-06,False
,time,,,,,1.6e-06,depth,4.923289698684758e-08,8e-07,False,,,,4.300547330637638e-05,,,,,electrode_covered_vo2,7.610241966727868e-06,False
,time,,,,,1.6e-06,depth,5.4199563030005664e-08,8e-07,False,,,,5.1682998032232423e-05,,,,,electrode_covered_vo2,1.1190694979444724e-05,False
,time,,,,,1.6e-06,depth,5.966727152839145e-08,8e-07,False,,,,5.962909614201905e-05,,,,,electrode_covered_vo2,1.5826650106151123e-05,False
,time,,,,,1.6e-06,depth,6.56865681679356e-08,8e-07,False,,,,6.626446572459377e-05,,,,,electrode_covered_vo2,2.1600089223342703e-05,False
,time,,,,,1.6e-06,depth,7.231309773613115e-08,8e-07,False,,,,7.113889654571177e-05,,,,,electrode_covered_vo2,2.853701914995937e-05,False
,time,,,,,1.6e-06,depth,7.960811852472228e-08,8e-07,False,,,,7.397767139389301e-05,,,,,electrode_covered_vo2,3.660104769826927e-05,False
,time,,,,,1.6e-06,depth,8.763906862587261e-08,8e-07,False,,,,7.469645873558593e-05,,,,,electrode_covered_vo2,4.5693460127079455e-05,False
,time,,,,,1.6e-06,depth,9.648018935688301e-08,8e-07,False,,,,7.338767345316518e-05,,,,,electrode_covered_vo2,5.565939818164817e-05,False
,time,,,,,1.6e-06,depth,1.0621321157664618e-07,8e-07,False,,,,7.02860717286424e-05,,,,,electrode_covered_vo2,6.629889200989094e-05,False
,time,,,,,1.6e-06,depth,1.1692811123841961e-07,8e-07,False,,,,6.572323931857328e-05,,,,,electrode_covered_vo2,7.738099378679307e-05,False
,time,,,,,1.6e-06,depth,1.2872394116355296e-07,8e-07,False,,,,6.008010113601033e-05,,,,,electrode_covered_vo2,8.86591329412768e-05,False
,time,,,,,1.6e-06,depth,1.417097467254174e-07,8e-07,False,,,,5.374450550456018e-05,,,,,electrode_covered_vo2,9.988600355334852e-05,False
,time,,,,,1.6e-06,depth,1.5600557390848356e-07,8e-07,False,,,,4.707821984513264e-05,,,,,electrode_covered_vo2,0.00011082670771269152,False
,time,,,,,1.6e-06,depth,1.717435790614535e-07,8e-07,False,,,,4.039501629786749e-05,,,,,electrode_covered_vo2,0.00012126939971925179,False
,time,,,,,1.6e-06,depth,1.890692506034477e-07,8e-07,False,,,,3.394935824612666e-05,,,,,electrode_covered_vo2,0.00013103319071724415,False
,time,,,,,1.6e-06,depth,2.0814275397718506e-07,8e-07,False,,,,2.7933725781099257e-05,,,,,electrode_covered_vo2,0.00013997347992239493,False
,time,,,,,1.6e-06,depth,2.291404122824451e-07,8e-07,False,,,,2.2481895437068583e-05,,,,,electrode_covered_vo2,0.00014798510154114087,False
,time,,,,,1.6e-06,depth,2.5225633627738074e-07,8e-07,False,,,,1.767547574614935e-05,,,,,electrode_covered_vo2,0.00015500368713369277,False
,time,,,,,1.6e-06,depth,2.7770421881606315e-07,8e-07,False,,,,1.3551554821877654e-05,,,,,electrode_covered_vo2,0.00016100547921481598,False
,time,,,,,1.6e-06,depth,3.057193103107593e-07,8e-07,False,,,,1.0110187789922323e-05,,,,,electrode_covered_vo2,0.00016600559674017588,False
,time,,,,,1.6e-06,depth,3.365605934809086e-07,8e-07,False,,,,7.321321326164364e-06,,,,,electrode_covered_vo2,0.00017005458210947862,False
,time,,,,,1.6e-06,depth,3.7051317749304463e-07,8e-07,False,,,,5.131341044787726e-06,,,,,electrode_covered_vo2,0.00017323306212191917,False
,time,,,,,1.6e-06,depth,4.0789093362405023e-07,8e-07,False,,,,3.4696059045780695e-06,,,,,electrode_covered_vo2,0.00017564456492866,False
,time,,,,,1.6e-06,depth,4.4903939681287744e-07,8e-07,False,,,,2.255157859097123e-06,,,,,electrode_covered_vo2,0.00017740689197836052,False
,time,,,,,1.6e-06,depth,4.943389599238301e-07,8e-07,False,,,,1.403446956566646e-06,,,,,electrode_covered_vo2,0.00017864282264351127,False
,time,,,,,1.6e-06,depth,5.442083902504606e-07,8e-07,False,,,,8.325967706388265e-07,,,,,electrode_covered_vo2,0.0001794711891088418,False
,time,,,,,1.6e-06,depth,5.991087007680554e-07,8e-07,False,,,,4.68594653746115e-07,,,,,electrode_covered_vo2,0.00017999939581070325,False
,time,,,,,1.6e-06,depth,6.595474119221076e-07,8e-07,False,,,,2.488720999328232e-07,,,,,electrode_covered_vo2,0.00018031823710381656,False
,time,,,,,1.6e-06,depth,7.2608324335046e-07,8e-07,False,,,,1.2400261560362914e-07,,,,,electrode_covered_vo2,0.00018049943628427746,False
,time,,,,,1.6e-06,depth,7.993312789112805e-07,8e-07,False,,,,5.7592295093158836e-08,,,,,electrode_covered_vo2,0.0001805958048699586,False
,time,,,,,1.6e-06,depth,8.799686527644463e-07,8e-07,False,,,,2.4756989552225285e-08,,,,,electrode_covered_vo2,0.0001806434524634272,False
,time,,,,,1.6e-06,depth,9.687408090707531e-07,8e-07,False,,,,9.773307794046104e-09,,,,,electrode_covered_vo2,0.00018066519541252665,False
,time,,,,,1.6e-06,depth,1.066468393176124e-06,8e-07,False,,,,3.5128859873365185e-09,,,,,electrode_covered_vo2,0.00018067427996429976,False
,time,,,,,1.6e-06,depth,1.1740548379856648e-06,8e-07,False,,,,1.1388257144449367e-09,,,,,electrode_covered_vo2,0.00018067772498352172,False
,time,,,,,1.6e-06,depth,1.2924947156590555e-06,8e-07,False,,,,3.295329022819995e-10,,,,,electrode_covered_vo2,0.00018067889935526196,False
,time,,,,,1.6e-06,depth,1.4228829318337002e-06,8e-07,False,,,,8.414144381033753e-11,,,,,electrode_covered_vo2,0.00018067925544491183,False
