observation_mode,anchor_count,auxiliary_loss_weight,noise,gamma_true,gamma_est,relative_error,objective,G_loss,I_loss,auxiliary_loss,recoverable_le_0p1,recoverable_le_0p2,finite_result,frozen_inputs_unchanged
port_plus_m_proxy,32,10.0,0.0,450000000.0,1000000000.0,1.2222222222222223,2.3803687302227625,0.08237142046334764,0.07766307179632437,0.22591643334615602,False,False,True,True
port_plus_m_proxy,32,100.0,0.0,450000000.0,1000000000.0,1.2222222222222223,22.7128477313768,0.08237142046334764,0.07766307179632437,0.22591643334615602,False,False,True,True
port_plus_m_proxy,2,0.1,0.02,450000000.0,1000000000.0,1.2222222222222223,0.12667521001200155,0.07232514874767162,0.0683894530390069,0.2015389434513413,False,False,True,True
port_plus_m_proxy,2,1.0,0.02,450000000.0,1000000000.0,1.2222222222222223,0.34582151662930266,0.08087482400519333,0.08668246159601818,0.2216040214264079,False,False,True,True
port_plus_m_proxy,2,10.0,0.02,450000000.0,1000000000.0,1.2222222222222223,1.992295069277922,0.08707301817686883,0.08768084644841853,0.18613801874771516,False,False,True,True
port_plus_m_proxy,2,100.0,0.02,450000000.0,1000000000.0,1.2222222222222223,19.19701443664479,0.08405906802884301,0.08674668755692681,0.1906958058443779,False,False,True,True
port_plus_m_proxy,4,0.1,0.02,450000000.0,1000000000.0,1.2222222222222223,0.14691222360544437,0.08835231921281049,0.07173837655353482,0.22689275716174112,False,False,True,True
port_plus_m_proxy,4,1.0,0.02,450000000.0,1000000000.0,1.2222222222222223,0.3493799569725925,0.08823707693976211,0.07135223955634683,0.2254653198549646,False,False,True,True
port_plus_m_proxy,4,10.0,0.02,450000000.0,1000000000.0,1.2222222222222223,2.1499845588322755,0.08316735411349936,0.07564721544977264,0.20289921565941973,False,False,True,True
port_plus_m_proxy,4,100.0,0.02,450000000.0,1000000000.0,1.2222222222222223,23.4041372288028,0.07402533528992442,0.07368811350582065,0.23293266396360274,False,False,True,True
port_plus_m_proxy,8,0.1,0.02,450000000.0,1000000000.0,1.2222222222222223,0.1387904818047397,0.0787971339524689,0.07634056805814822,0.2182162342350435,False,False,True,True
port_plus_m_proxy,8,1.0,0.02,450000000.0,1000000000.0,1.2222222222222223,0.33359394739058323,0.08156840877972248,0.07542130203419463,0.21431344719407108,False,False,True,True
port_plus_m_proxy,8,10.0,0.02,450000000.0,1000000000.0,1.2222222222222223,2.213143650317876,0.08136800243523105,0.07451300427279105,0.20945177053465575,False,False,True,True
port_plus_m_proxy,8,100.0,0.02,450000000.0,1000000000.0,1.2222222222222223,23.24368490147627,0.08217347393941182,0.09207526018159051,0.2311547235704637,False,False,True,True
port_plus_m_proxy,16,0.1,0.02,450000000.0,1000000000.0,1.2222222222222223,0.1433253927970488,0.08063958286180187,0.08039908736823817,0.224848258514355,False,False,True,True
port_plus_m_proxy,16,1.0,0.02,450000000.0,1000000000.0,1.2222222222222223,0.360301910094385,0.08600117160194366,0.07753082326182872,0.23553388646183462,False,False,True,True
port_plus_m_proxy,16,10.0,0.02,450000000.0,1000000000.0,1.2222222222222223,2.4370684741079103,0.08451674224903258,0.08271453913457102,0.23111930218918997,False,False,True,True
port_plus_m_proxy,16,100.0,0.02,450000000.0,1000000000.0,1.2222222222222223,22.72845897803993,0.07458459454802589,0.06553066583961846,0.22621107610172406,False,False,True,True
port_plus_m_proxy,32,0.1,0.02,450000000.0,1000000000.0,1.2222222222222223,0.14419008372979755,0.0886258956464572,0.06504968103618781,0.23037907165554086,False,False,True,True
port_plus_m_proxy,32,1.0,0.02,450000000.0,1000000000.0,1.2222222222222223,0.3442108778625518,0.0806324541157844,0.08030578449139053,0.22342409110137976,False,False,True,True
port_plus_m_proxy,32,10.0,0.02,450000000.0,1000000000.0,1.2222222222222223,2.4704611668187018,0.07971673359813082,0.08551712245848365,0.23479844315916368,False,False,True,True
