candidate_name,noise,observation_count,seed,T_sw_delta_K,effective_T_sw_delta_K,simulator_protocol,true_gamma_sub,estimated_gamma_sub,relative_error,success_flag,objective_value,G_loss,I_loss,heat_residual_loss,protocol_cost_proxy,simulator_backed,finite_result
no_calibration_ltp_ltd_only,0.05,8,2031,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.038028638945138485,0.013578883866914198,0.03304538913368337,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2032,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.042968044338525,0.022642194405532893,0.02479757884321901,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2033,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.039574710873939115,0.02281283906489345,0.01766962259532612,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2034,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.030906783665291433,0.01291199335592101,0.02013545959597565,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2035,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.04140246052803104,0.018588910650257258,0.029772978732782368,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2026,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.017671298556974826,0.0063501094043331265,0.007400064173107538,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2027,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.017671298556974826,0.0063501094043331265,0.007400064173107538,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2028,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.017671298556974826,0.0063501094043331265,0.007400064173107538,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2029,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.017671298556974826,0.0063501094043331265,0.007400064173107538,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2030,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.017671298556974826,0.0063501094043331265,0.007400064173107538,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2031,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.017671298556974826,0.0063501094043331265,0.007400064173107538,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2032,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.017671298556974826,0.0063501094043331265,0.007400064173107538,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2033,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.017671298556974826,0.0063501094043331265,0.007400064173107538,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2034,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.017671298556974826,0.0063501094043331265,0.007400064173107538,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2035,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.017671298556974826,0.0063501094043331265,0.007400064173107538,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2026,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.018710429858580884,0.0071401892653130015,0.007898167054359901,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2027,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.01926133017142569,0.006749129036884548,0.00978208813690642,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2028,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.016641374489951843,0.005706754899559271,0.006626925048609285,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2029,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.018600648199084767,0.006380724257933765,0.009197533750126144,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2030,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.019999864495588857,0.006654723448738865,0.011447967961524122,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2031,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.01884238447090978,0.005931304779551951,0.010579845250539796,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2032,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.018731831883322413,0.007518256743299289,0.007184836147870385,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2033,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.0175230413893105,0.006382788681951191,0.007038191282542755,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2034,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.01775342959838758,0.005078041452898234,0.010108462158802834,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2035,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.02017431447074292,0.006630330421422664,0.011845653966464647,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2026,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.02007620087824568,0.008141691518570861,0.008626704587173779,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2027,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.021567198137347875,0.007396240298642465,0.013099601545234962,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2028,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.016685716768559754,0.005360682783277107,0.00740775383838943,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2029,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.020286443085263325,0.006568849465101393,0.012192873108148001,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2030,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.024280130063832984,0.007494358129463514,0.018329229736563077,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2031,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.020900476991269238,0.005573739207548926,0.01541116143526476,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2032,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.02126887305516386,0.009157143027093757,0.008981145923964345,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2033,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.01830495811752944,0.006744118856479235,0.007879364389924553,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2034,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.01880032919703464,0.004078910489332792,0.014200523283227837,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2035,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.023638101761703948,0.007112646735250672,0.01780859592073069,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2026,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.026138380531481296,0.01241358957392472,0.01220726778293729,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2027,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.03306603895232423,0.01088789775305421,0.029113968266364178,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2028,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.02277147475146162,0.006165033945251068,0.01797056748024524,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2029,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.030047635039079215,0.008038299843160145,0.028776356259662284,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2030,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.04937578669115532,0.013076193696089037,0.057356871857956696,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2031,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.03240031297000621,0.004856661571609513,0.039844988664617526,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2032,2.0,2.0,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.037264245004938135,0.016895135153565676,0.025495905570569053,0.7621157066087931,1.0,True,True
