protocol,T_sw_delta_K,T_sw_prior_width,observation_count,noise,gamma_true,gamma_est,relative_error,recoverable_le_0p1,recoverable_le_0p2,finite_result,source
multi_amplitude_synthetic,0.04,0.1,64,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.1,64,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.1,64,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.1,64,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.2,8,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.2,8,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.2,8,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.2,8,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.2,16,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.2,16,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.2,16,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.2,16,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.2,32,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.2,32,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.2,32,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.2,32,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.2,64,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.2,64,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.2,64,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.2,64,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.5,8,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.5,8,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.5,8,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.5,8,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.5,16,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.5,16,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.5,16,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.5,16,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.5,32,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.5,32,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.5,32,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.5,32,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.5,64,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.5,64,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.5,64,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,0.5,64,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,1.0,8,0.0,450000000.0,484688257.1902835,0.07708501597840771,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,1.0,8,0.01,450000000.0,485382022.33408916,0.07862671629797587,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,1.0,8,0.02,450000000.0,486075787.47789484,0.08016841661754402,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,1.0,8,0.05,450000000.0,488157082.9093118,0.08479351757624849,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,1.0,16,0.0,450000000.0,474528301.8867925,0.05450733752620546,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,1.0,16,0.01,450000000.0,475018867.9245283,0.055597484276729565,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,1.0,16,0.02,450000000.0,475509433.9622642,0.05668763102725368,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,1.0,16,0.05,450000000.0,476981132.07547164,0.059958071278826006,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,1.0,32,0.0,450000000.0,467344128.59514177,0.038542507989203854,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,1.0,32,0.01,450000000.0,467691011.1670446,0.03931335814898793,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,1.0,32,0.02,450000000.0,468037893.7389474,0.04008420830877201,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,1.0,32,0.05,450000000.0,469078541.4546559,0.042396758788124246,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,1.0,64,0.0,450000000.0,465943396.2264151,0.03542976939203355,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,1.0,64,0.01,450000000.0,466262264.15094346,0.03613836477987422,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,1.0,64,0.02,450000000.0,466581132.0754717,0.036846960167714896,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.04,1.0,64,0.05,450000000.0,467537735.84905654,0.03897274633123691,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.02,8,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.02,8,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.02,8,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.02,8,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.02,16,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.02,16,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.02,16,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.02,16,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.02,32,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.02,32,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.02,32,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.02,32,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.02,64,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.02,64,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.02,64,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.02,64,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.05,8,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.05,8,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.05,8,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.05,8,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.05,16,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.05,16,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.05,16,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.05,16,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.05,32,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.05,32,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.05,32,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.05,32,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.05,64,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.05,64,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.05,64,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.05,64,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.1,8,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.1,8,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.1,8,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.1,8,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.1,16,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.1,16,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.1,16,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.1,16,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.1,32,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.1,32,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.1,32,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.1,32,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.1,64,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.1,64,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.1,64,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.1,64,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.2,8,0.0,450000000.0,450000000.0,1.3372118686379115e-17,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.2,8,0.01,450000000.0,450000000.0,1.3639561060106697e-17,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.2,8,0.02,450000000.0,450000000.0,1.390700343383428e-17,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.2,8,0.05,450000000.0,450000000.0,1.4709330555017027e-17,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.2,16,0.0,450000000.0,450000000.0,9.455515801970019e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.2,16,0.01,450000000.0,450000000.0,9.644626118009419e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.2,16,0.02,450000000.0,450000000.0,9.83373643404882e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.2,16,0.05,450000000.0,450000000.0,1.0401067382167021e-17,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.2,32,0.0,450000000.0,450000000.0,6.6860593431895574e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.2,32,0.01,450000000.0,450000000.0,6.819780530053349e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.2,32,0.02,450000000.0,450000000.0,6.95350171691714e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.2,32,0.05,450000000.0,450000000.0,7.354665277508514e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.2,64,0.0,450000000.0,450000000.0,6.146085271280513e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.2,64,0.01,450000000.0,450000000.0,6.269006976706123e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.2,64,0.02,450000000.0,450000000.0,6.391928682131733e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.2,64,0.05,450000000.0,450000000.0,6.760693798408564e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.5,8,0.0,450000000.0,484688257.1902835,0.07708501597840771,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.5,8,0.01,450000000.0,485382022.33408916,0.07862671629797587,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.5,8,0.02,450000000.0,486075787.47789484,0.08016841661754402,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.5,8,0.05,450000000.0,488157082.9093118,0.08479351757624849,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.5,16,0.0,450000000.0,474528301.8867925,0.05450733752620546,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.5,16,0.01,450000000.0,475018867.9245283,0.055597484276729565,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.5,16,0.02,450000000.0,475509433.9622642,0.05668763102725368,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.5,16,0.05,450000000.0,476981132.07547164,0.059958071278826006,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.5,32,0.0,450000000.0,467344128.59514177,0.038542507989203854,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.5,32,0.01,450000000.0,467691011.1670446,0.03931335814898793,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.5,32,0.02,450000000.0,468037893.7389474,0.04008420830877201,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.5,32,0.05,450000000.0,469078541.4546559,0.042396758788124246,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.5,64,0.0,450000000.0,465943396.2264151,0.03542976939203355,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.5,64,0.01,450000000.0,466262264.15094346,0.03613836477987422,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.5,64,0.02,450000000.0,466581132.0754717,0.036846960167714896,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,0.5,64,0.05,450000000.0,467537735.84905654,0.03897274633123691,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,1.0,8,0.0,450000000.0,519376514.3805669,0.15417003195681542,False,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,1.0,8,0.01,450000000.0,520764044.6681783,0.15725343259595173,False,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,1.0,8,0.02,450000000.0,522151574.9557896,0.16033683323508804,False,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,1.0,8,0.05,450000000.0,526314165.81862366,0.16958703515249698,False,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,1.0,16,0.0,450000000.0,499056603.77358496,0.10901467505241091,False,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,1.0,16,0.01,450000000.0,500037735.84905666,0.11119496855345913,False,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,1.0,16,0.02,450000000.0,501018867.92452836,0.11337526205450736,False,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,1.0,16,0.05,450000000.0,503962264.1509434,0.11991614255765201,False,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,1.0,32,0.0,450000000.0,484688257.1902835,0.07708501597840771,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,1.0,32,0.01,450000000.0,485382022.33408916,0.07862671629797587,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,1.0,32,0.02,450000000.0,486075787.47789484,0.08016841661754402,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,1.0,32,0.05,450000000.0,488157082.9093118,0.08479351757624849,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,1.0,64,0.0,450000000.0,481886792.4528302,0.0708595387840671,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,1.0,64,0.01,450000000.0,482524528.3018868,0.07227672955974844,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,1.0,64,0.02,450000000.0,483162264.15094346,0.07369392033542979,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.1,1.0,64,0.05,450000000.0,485075471.69811326,0.07794549266247382,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.02,8,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.02,8,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.02,8,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.02,8,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.02,16,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.02,16,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.02,16,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.02,16,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.02,32,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.02,32,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.02,32,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.02,32,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.02,64,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.02,64,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.02,64,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.02,64,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.05,8,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.05,8,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.05,8,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.05,8,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.05,16,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.05,16,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.05,16,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.05,16,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.05,32,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.05,32,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.05,32,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.05,32,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.05,64,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.05,64,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.05,64,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.05,64,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.1,8,0.0,450000000.0,450000000.0,1.3372118686379115e-17,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.1,8,0.01,450000000.0,450000000.0,1.3639561060106697e-17,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.1,8,0.02,450000000.0,450000000.0,1.390700343383428e-17,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.1,8,0.05,450000000.0,450000000.0,1.4709330555017027e-17,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.1,16,0.0,450000000.0,450000000.0,9.455515801970019e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.1,16,0.01,450000000.0,450000000.0,9.644626118009419e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.1,16,0.02,450000000.0,450000000.0,9.83373643404882e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.1,16,0.05,450000000.0,450000000.0,1.0401067382167021e-17,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.1,32,0.0,450000000.0,450000000.0,6.6860593431895574e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.1,32,0.01,450000000.0,450000000.0,6.819780530053349e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.1,32,0.02,450000000.0,450000000.0,6.95350171691714e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.1,32,0.05,450000000.0,450000000.0,7.354665277508514e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.1,64,0.0,450000000.0,450000000.0,6.146085271280513e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.1,64,0.01,450000000.0,450000000.0,6.269006976706123e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.1,64,0.02,450000000.0,450000000.0,6.391928682131733e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.1,64,0.05,450000000.0,450000000.0,6.760693798408564e-18,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.2,8,0.0,450000000.0,484688257.1902835,0.07708501597840771,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.2,8,0.01,450000000.0,485382022.33408916,0.07862671629797587,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.2,8,0.02,450000000.0,486075787.47789484,0.08016841661754402,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.2,8,0.05,450000000.0,488157082.9093118,0.08479351757624849,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.2,16,0.0,450000000.0,474528301.8867925,0.05450733752620546,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.2,16,0.01,450000000.0,475018867.9245283,0.055597484276729565,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.2,16,0.02,450000000.0,475509433.9622642,0.05668763102725368,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.2,16,0.05,450000000.0,476981132.07547164,0.059958071278826006,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.2,32,0.0,450000000.0,467344128.59514177,0.038542507989203854,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.2,32,0.01,450000000.0,467691011.1670446,0.03931335814898793,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.2,32,0.02,450000000.0,468037893.7389474,0.04008420830877201,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.2,32,0.05,450000000.0,469078541.4546559,0.042396758788124246,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.2,64,0.0,450000000.0,465943396.2264151,0.03542976939203355,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.2,64,0.01,450000000.0,466262264.15094346,0.03613836477987422,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.2,64,0.02,450000000.0,466581132.0754717,0.036846960167714896,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.2,64,0.05,450000000.0,467537735.84905654,0.03897274633123691,True,True,True,response_surface_from_validated_audits
multi_amplitude_synthetic,0.2,0.5,8,0.0,450000000.0,519376514.3805669,0.15417003195681542,False,True,True,response_surface_from_validated_audits
