maximum_principal_angle_deg,ordinary_rank,protocol,rank_changed,replicate,switch_rank
0.7431987054563608,2,triangle_low_amplitude,False,164,2
1.1894087624852925,2,triangle_low_amplitude,False,165,2
2.8447712424793363,2,triangle_low_amplitude,False,166,2
0.8310617855306304,2,triangle_low_amplitude,False,167,2
0.5342182913300857,2,triangle_low_amplitude,False,168,2
0.5891312077184557,2,triangle_low_amplitude,False,169,2
0.8515593980563229,2,triangle_low_amplitude,False,170,2
0.8814648513548432,2,triangle_low_amplitude,False,171,2
0.7967314336994298,2,triangle_low_amplitude,False,172,2
1.1910427588517298,2,triangle_low_amplitude,False,173,2
0.7379021372823765,2,triangle_low_amplitude,False,174,2
1.3936930107788486,2,triangle_low_amplitude,False,175,2
1.7150670424247423,2,triangle_low_amplitude,False,176,2
1.2651717125733757,2,triangle_low_amplitude,False,177,2
1.0389790144525093,2,triangle_low_amplitude,False,178,2
0.9497955825366213,2,triangle_low_amplitude,False,179,2
2.034651258674767,2,triangle_low_amplitude,False,180,2
0.7492749766522778,2,triangle_low_amplitude,False,181,2
1.8367879219697867,2,triangle_low_amplitude,False,182,2
0.5900982886343349,2,triangle_low_amplitude,False,183,2
1.8269238834552142,2,triangle_low_amplitude,False,184,2
0.5580958030914873,2,triangle_low_amplitude,False,185,2
1.3221936724534222,2,triangle_low_amplitude,False,186,2
1.5723199430246102,2,triangle_low_amplitude,False,187,2
0.5578904600472215,2,triangle_low_amplitude,False,188,2
1.1257891145006895,2,triangle_low_amplitude,False,189,2
1.3330792746621412,2,triangle_low_amplitude,False,190,2
0.8123175697370185,2,triangle_low_amplitude,False,191,2
1.7385251330833629,2,triangle_low_amplitude,False,192,2
1.6731340790295082,2,triangle_low_amplitude,False,193,2
2.010434519909192,2,triangle_low_amplitude,False,194,2
0.6296029254999227,2,triangle_low_amplitude,False,195,2
0.4684840772251646,2,triangle_low_amplitude,False,196,2
2.073682359947819,2,triangle_low_amplitude,False,197,2
1.3909071170722807,2,triangle_low_amplitude,False,198,2
0.5164680618546292,2,triangle_low_amplitude,False,199,2
1.776201661520226,1,triangle_high_amplitude,False,0,1
2.2432264321613777,1,triangle_high_amplitude,False,1,1
0.40176969350159836,1,triangle_high_amplitude,False,2,1
0.2889470993694538,1,triangle_high_amplitude,False,3,1
0.8549035640722871,1,triangle_high_amplitude,False,4,1
0.5693380069017985,1,triangle_high_amplitude,False,5,1
0.0840233921747674,1,triangle_high_amplitude,True,6,2
0.5083318533404431,1,triangle_high_amplitude,False,7,1
0.8948254035392228,1,triangle_high_amplitude,False,8,1
0.2632531875280953,1,triangle_high_amplitude,False,9,1
0.08486023176066874,1,triangle_high_amplitude,False,10,1
0.09200691695887343,1,triangle_high_amplitude,False,11,1
0.5862926171821362,1,triangle_high_amplitude,False,12,1
1.159744030893042,1,triangle_high_amplitude,False,13,1
1.0335684845662783,1,triangle_high_amplitude,False,14,1
0.5095503009777187,1,triangle_high_amplitude,False,15,1
1.2151470015642525,1,triangle_high_amplitude,False,16,1
0.16486176332163935,1,triangle_high_amplitude,False,17,1
0.14159094590792554,1,triangle_high_amplitude,False,18,1
0.36015162363477987,1,triangle_high_amplitude,False,19,1
0.5148749574294612,1,triangle_high_amplitude,False,20,1
0.4236744888503932,1,triangle_high_amplitude,False,21,1
0.5005117976700248,1,triangle_high_amplitude,False,22,1
0.46452860697659215,1,triangle_high_amplitude,False,23,1
1.3975870447334375,1,triangle_high_amplitude,False,24,1
1.2836031363140927,1,triangle_high_amplitude,False,25,1
1.621568045201941,1,triangle_high_amplitude,False,26,1
0.6578681727834156,1,triangle_high_amplitude,False,27,1
0.6195442427398045,1,triangle_high_amplitude,False,28,1
0.30738101821078073,1,triangle_high_amplitude,False,29,1
0.571910727107166,1,triangle_high_amplitude,False,30,1
0.05853153700003367,1,triangle_high_amplitude,False,31,1
1.0781145774490108,1,triangle_high_amplitude,False,32,1
0.7816743537893067,1,triangle_high_amplitude,False,33,1
0.6065420773207675,1,triangle_high_amplitude,False,34,1
0.9859379975169591,1,triangle_high_amplitude,False,35,1
1.966209802241748,1,triangle_high_amplitude,False,36,1
1.308249675567004,1,triangle_high_amplitude,False,37,1
0.8252335488498825,1,triangle_high_amplitude,False,38,1
0.4159105146948264,1,triangle_high_amplitude,False,39,1
1.161491125046108,1,triangle_high_amplitude,False,40,1
0.24448630308117153,1,triangle_high_amplitude,False,41,1
0.5931333849698608,1,triangle_high_amplitude,False,42,1
0.34076609488052173,1,triangle_high_amplitude,True,43,2
0.16418615221869787,1,triangle_high_amplitude,False,44,1
0.46797295583090304,1,triangle_high_amplitude,False,45,1
0.20504671542287728,1,triangle_high_amplitude,False,46,1
0.19305629846584274,1,triangle_high_amplitude,False,47,1
0.24387641061612098,1,triangle_high_amplitude,False,48,1
0.3993940314346124,1,triangle_high_amplitude,False,49,1
0.9258110339700463,1,triangle_high_amplitude,False,50,1
0.16658768474659189,1,triangle_high_amplitude,False,51,1
0.2712202030836944,1,triangle_high_amplitude,False,52,1
0.6082609294511865,1,triangle_high_amplitude,False,53,1
0.5967188584050256,1,triangle_high_amplitude,False,54,1
0.24872523558576895,1,triangle_high_amplitude,False,55,1
0.8249857367476746,1,triangle_high_amplitude,False,56,1
0.3235266004532768,1,triangle_high_amplitude,False,57,1
1.0260920121959956,1,triangle_high_amplitude,False,58,1
0.12459795888750803,1,triangle_high_amplitude,False,59,1
0.2399526213429511,1,triangle_high_amplitude,False,60,1
0.7995624907272058,1,triangle_high_amplitude,False,61,1
0.568518598342796,1,triangle_high_amplitude,False,62,1
0.45073696806468183,1,triangle_high_amplitude,False,63,1
0.01343526734937147,1,triangle_high_amplitude,False,64,1
0.47199338131668583,1,triangle_high_amplitude,False,65,1
0.645264630967053,1,triangle_high_amplitude,False,66,1
1.234414521319194,1,triangle_high_amplitude,False,67,1
5.893462228839517,2,triangle_high_amplitude,False,68,2
0.6015446109282356,1,triangle_high_amplitude,False,69,1
0.8922459164150667,1,triangle_high_amplitude,False,70,1
0.34826692671066034,1,triangle_high_amplitude,False,71,1
1.5999556284290954,1,triangle_high_amplitude,False,72,1
0.39347559604876825,1,triangle_high_amplitude,False,73,1
0.3904202841084003,1,triangle_high_amplitude,False,74,1
0.41507280447337025,1,triangle_high_amplitude,False,75,1
0.20745010885178272,1,triangle_high_amplitude,False,76,1
0.8822643708272808,1,triangle_high_amplitude,False,77,1
0.3619084388229727,1,triangle_high_amplitude,True,78,2
0.28485206959982357,1,triangle_high_amplitude,False,79,1
0.17271416549929544,1,triangle_high_amplitude,True,80,2
1.1700287326405516,1,triangle_high_amplitude,False,81,1
0.012157133453042007,1,triangle_high_amplitude,False,82,1
0.7467928144795948,1,triangle_high_amplitude,False,83,1
0.5799834403437868,1,triangle_high_amplitude,False,84,1
1.2930444312392269,1,triangle_high_amplitude,False,85,1
1.260936188401287,1,triangle_high_amplitude,False,86,1
0.33478043166406724,1,triangle_high_amplitude,False,87,1
