protocol,response_protocol,T_sw_prior_width_after_calibration,calibration_error_K,effective_prior_width,noise,seed,relative_error,gamma_est,success_flag,finite_result
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.04,0.2,0.0,2030,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.04,0.2,0.02,2026,0.37624525239290857,619310363.5768088,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.04,0.2,0.02,2027,0.37605402737237464,619224312.3175687,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.04,0.2,0.02,2028,0.3758655565739606,619139500.4582822,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.04,0.2,0.02,2029,0.3758531191805507,619133903.6312479,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.04,0.2,0.02,2030,0.3760281500742879,619212667.5334295,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.04,0.2,0.05,2026,0.3982503423367154,629212654.0515219,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.04,0.2,0.05,2027,0.397744699253573,628985114.6641078,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.04,0.2,0.05,2028,0.397246338969305,628760852.5361873,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.04,0.2,0.05,2029,0.39721345163096144,628746053.2339326,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.04,0.2,0.05,2030,0.3976762737057475,628954323.1675864,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.1,0.2,0.0,2026,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.1,0.2,0.0,2027,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.1,0.2,0.0,2028,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.1,0.2,0.0,2029,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.1,0.2,0.0,2030,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.1,0.2,0.02,2026,0.37624525239290857,619310363.5768088,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.1,0.2,0.02,2027,0.37605402737237464,619224312.3175687,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.1,0.2,0.02,2028,0.3758655565739606,619139500.4582822,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.1,0.2,0.02,2029,0.3758531191805507,619133903.6312479,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.1,0.2,0.02,2030,0.3760281500742879,619212667.5334295,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.1,0.2,0.05,2026,0.3982503423367154,629212654.0515219,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.1,0.2,0.05,2027,0.397744699253573,628985114.6641078,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.1,0.2,0.05,2028,0.397246338969305,628760852.5361873,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.1,0.2,0.05,2029,0.39721345163096144,628746053.2339326,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.1,0.2,0.05,2030,0.3976762737057475,628954323.1675864,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.2,0.2,0.0,2026,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.2,0.2,0.0,2027,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.2,0.2,0.0,2028,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.2,0.2,0.0,2029,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.2,0.2,0.0,2030,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.2,0.2,0.02,2026,0.37624525239290857,619310363.5768088,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.2,0.2,0.02,2027,0.37605402737237464,619224312.3175687,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.2,0.2,0.02,2028,0.3758655565739606,619139500.4582822,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.2,0.2,0.02,2029,0.3758531191805507,619133903.6312479,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.2,0.2,0.02,2030,0.3760281500742879,619212667.5334295,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.2,0.2,0.05,2026,0.3982503423367154,629212654.0515219,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.2,0.2,0.05,2027,0.397744699253573,628985114.6641078,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.2,0.2,0.05,2028,0.397246338969305,628760852.5361873,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.2,0.2,0.05,2029,0.39721345163096144,628746053.2339326,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.2,0.2,0.05,2030,0.3976762737057475,628954323.1675864,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.4,0.2,0.0,2026,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.4,0.2,0.0,2027,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.4,0.2,0.0,2028,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.4,0.2,0.0,2029,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.4,0.2,0.0,2030,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.4,0.2,0.02,2026,0.37624525239290857,619310363.5768088,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.4,0.2,0.02,2027,0.37605402737237464,619224312.3175687,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.4,0.2,0.02,2028,0.3758655565739606,619139500.4582822,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.4,0.2,0.02,2029,0.3758531191805507,619133903.6312479,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.4,0.2,0.02,2030,0.3760281500742879,619212667.5334295,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.4,0.2,0.05,2026,0.3982503423367154,629212654.0515219,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.4,0.2,0.05,2027,0.397744699253573,628985114.6641078,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.4,0.2,0.05,2028,0.397246338969305,628760852.5361873,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.4,0.2,0.05,2029,0.39721345163096144,628746053.2339326,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.2,0.4,0.2,0.05,2030,0.3976762737057475,628954323.1675864,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.0,2026,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.0,2027,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.0,2028,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.0,2029,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.0,2030,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.02,2026,0.18812262619645428,534655181.78840446,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.02,2027,0.18802701368618732,534612156.1587843,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.02,2028,0.1879327782869803,534569750.22914106,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.02,2029,0.18792655959027535,534566951.8156239,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.02,2030,0.18801407503714396,534606333.76671475,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.05,2026,0.1991251711683577,539606327.025761,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.05,2027,0.1988723496267865,539492557.3320539,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.05,2028,0.1986231694846525,539380426.2680936,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.05,2029,0.19860672581548072,539373026.6169662,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.05,2030,0.19883813685287374,539477161.5837932,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.0,2026,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.0,2027,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.0,2028,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.0,2029,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.0,2030,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.02,2026,0.18812262619645428,534655181.78840446,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.02,2027,0.18802701368618732,534612156.1587843,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.02,2028,0.1879327782869803,534569750.22914106,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.02,2029,0.18792655959027535,534566951.8156239,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.02,2030,0.18801407503714396,534606333.76671475,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.05,2026,0.1991251711683577,539606327.025761,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.05,2027,0.1988723496267865,539492557.3320539,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.05,2028,0.1986231694846525,539380426.2680936,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.05,2029,0.19860672581548072,539373026.6169662,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.05,2030,0.19883813685287374,539477161.5837932,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.0,2026,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.0,2027,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.0,2028,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.0,2029,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.0,2030,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.02,2026,0.18812262619645428,534655181.78840446,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.02,2027,0.18802701368618732,534612156.1587843,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.02,2028,0.1879327782869803,534569750.22914106,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.02,2029,0.18792655959027535,534566951.8156239,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.02,2030,0.18801407503714396,534606333.76671475,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.05,2026,0.1991251711683577,539606327.025761,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.05,2027,0.1988723496267865,539492557.3320539,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.05,2028,0.1986231694846525,539380426.2680936,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.05,2029,0.19860672581548072,539373026.6169662,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.05,2030,0.19883813685287374,539477161.5837932,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.0,2026,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.0,2027,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.0,2028,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.0,2029,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.0,2030,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.02,2026,0.18812262619645428,534655181.78840446,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.02,2027,0.18802701368618732,534612156.1587843,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.02,2028,0.1879327782869803,534569750.22914106,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.02,2029,0.18792655959027535,534566951.8156239,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.02,2030,0.18801407503714396,534606333.76671475,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.05,2026,0.1991251711683577,539606327.025761,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.05,2027,0.1988723496267865,539492557.3320539,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.05,2028,0.1986231694846525,539380426.2680936,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.05,2029,0.19860672581548072,539373026.6169662,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.05,2030,0.19883813685287374,539477161.5837932,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.0,2026,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.0,2027,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.0,2028,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.0,2029,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.0,2030,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.02,2026,0.37624525239290857,619310363.5768088,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.02,2027,0.37605402737237464,619224312.3175687,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.02,2028,0.3758655565739606,619139500.4582822,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.02,2029,0.3758531191805507,619133903.6312479,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.02,2030,0.3760281500742879,619212667.5334295,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.05,2026,0.3982503423367154,629212654.0515219,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.05,2027,0.397744699253573,628985114.6641078,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.05,2028,0.397246338969305,628760852.5361873,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.05,2029,0.39721345163096144,628746053.2339326,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.05,2030,0.3976762737057475,628954323.1675864,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.0,2026,0.09039832285115304,490679245.2830189,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.0,2027,0.09039832285115304,490679245.2830189,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.0,2028,0.09039832285115304,490679245.2830189,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.0,2029,0.09039832285115304,490679245.2830189,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.0,2030,0.09039832285115304,490679245.2830189,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.02,2026,0.09406131309822714,492327590.8942022,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.02,2027,0.09401350684309366,492306078.07939214,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.02,2028,0.09396638914349015,492284875.11457056,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.02,2029,0.09396327979513767,492283475.907812,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.02,2030,0.09400703751857198,492303166.8833574,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.05,2026,0.09956258558417885,494803163.5128805,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.05,2027,0.09943617481339324,494746278.66602695,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.05,2028,0.09931158474232625,494690213.1340468,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.05,2029,0.09930336290774036,494686513.3084832,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.05,2030,0.09941906842643687,494738580.7918966,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.0,2026,0.09039832285115304,490679245.2830189,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.0,2027,0.09039832285115304,490679245.2830189,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.0,2028,0.09039832285115304,490679245.2830189,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.0,2029,0.09039832285115304,490679245.2830189,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.0,2030,0.09039832285115304,490679245.2830189,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.02,2026,0.09406131309822714,492327590.8942022,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.02,2027,0.09401350684309366,492306078.07939214,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.02,2028,0.09396638914349015,492284875.11457056,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.02,2029,0.09396327979513767,492283475.907812,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.02,2030,0.09400703751857198,492303166.8833574,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.05,2026,0.09956258558417885,494803163.5128805,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.05,2027,0.09943617481339324,494746278.66602695,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.05,2028,0.09931158474232625,494690213.1340468,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.05,2029,0.09930336290774036,494686513.3084832,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.05,2030,0.09941906842643687,494738580.7918966,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.0,2026,0.09039832285115304,490679245.2830189,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.0,2027,0.09039832285115304,490679245.2830189,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.0,2028,0.09039832285115304,490679245.2830189,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.0,2029,0.09039832285115304,490679245.2830189,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.0,2030,0.09039832285115304,490679245.2830189,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.02,2026,0.09406131309822714,492327590.8942022,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.02,2027,0.09401350684309366,492306078.07939214,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.02,2028,0.09396638914349015,492284875.11457056,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.02,2029,0.09396327979513767,492283475.907812,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.02,2030,0.09400703751857198,492303166.8833574,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.05,2026,0.09956258558417885,494803163.5128805,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.05,2027,0.09943617481339324,494746278.66602695,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.05,2028,0.09931158474232625,494690213.1340468,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.05,2029,0.09930336290774036,494686513.3084832,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.05,2030,0.09941906842643687,494738580.7918966,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.0,2026,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.0,2027,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.0,2028,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.0,2029,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.0,2030,0.18079664570230608,531358490.5660377,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.02,2026,0.18812262619645428,534655181.78840446,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.02,2027,0.18802701368618732,534612156.1587843,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.02,2028,0.1879327782869803,534569750.22914106,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.02,2029,0.18792655959027535,534566951.8156239,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.02,2030,0.18801407503714396,534606333.76671475,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.05,2026,0.1991251711683577,539606327.025761,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.05,2027,0.1988723496267865,539492557.3320539,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.05,2028,0.1986231694846525,539380426.2680936,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.05,2029,0.19860672581548072,539373026.6169662,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.05,2030,0.19883813685287374,539477161.5837932,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.0,2026,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.0,2027,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.0,2028,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.0,2029,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.0,2030,0.36159329140461216,612716981.1320754,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.02,2026,0.37624525239290857,619310363.5768088,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.02,2027,0.37605402737237464,619224312.3175687,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.02,2028,0.3758655565739606,619139500.4582822,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.02,2029,0.3758531191805507,619133903.6312479,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.02,2030,0.3760281500742879,619212667.5334295,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.05,2026,0.3982503423367154,629212654.0515219,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.05,2027,0.397744699253573,628985114.6641078,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.05,2028,0.397246338969305,628760852.5361873,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.05,2029,0.39721345163096144,628746053.2339326,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.05,2030,0.3976762737057475,628954323.1675864,False,True
short_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.0,2026,0.04519916142557652,470339622.6415094,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.0,2027,0.04519916142557652,470339622.6415094,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.0,2028,0.04519916142557652,470339622.6415094,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.0,2029,0.04519916142557652,470339622.6415094,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.0,2030,0.04519916142557652,470339622.6415094,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.02,2026,0.04703065654911357,471163795.4471011,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.02,2027,0.04700675342154683,471153039.03969604,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.02,2028,0.046983194571745074,471142437.5572853,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.02,2029,0.04698163989756884,471141737.953906,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.02,2030,0.04700351875928599,471151583.44167864,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.05,2026,0.04978129279208943,472401581.7564403,True,True
short_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.05,2027,0.04971808740669662,472373139.33301353,True,True
