fraction,old_delta,new_delta,reversal_temperature_K,literal_tpr_K,atanh_tpr_K,literal_realized_fraction,atanh_realized_fraction,anchor_inverse_abs_error,literal_tpr_discrepancy_K,atanh_tpr_discrepancy_K,literal_state_discrepancy,atanh_state_discrepancy,literal_state_jump,atanh_state_jump,literal_temperature_contract_K,atanh_temperature_contract_K
0.006098800000000001,-1,1,339.26979599767304,1.0310613145799152,7.192999999999984,0.12178814925552495,0.0060988000590226354,4.0766001685454967e-17,0.0,0.0,0.0,0.0,0.11568934925552495,5.902263486984305e-11,2.758385953023097e-09,1.924334652025901e-08
0.006598700000000001,-1,1,339.11310879718394,1.1837967364128872,7.192999999999984,0.12200217988139372,0.006598700063828455,1.214306433183765e-17,0.0,0.0,0.0,0.0,0.11540347988139373,6.382845467445275e-11,3.166997192874316e-09,1.924334652025901e-08
0.007098600000000001,-1,1,338.96779601293304,1.3251577420076615,7.192999999999984,0.12221653429799056,0.00709860006862939,1.0148132334464322e-16,0.0,0.0,0.0,0.0,0.11511793429799057,6.86293894977541e-11,3.5451785935572746e-09,1.924334652025901e-08
0.007598500000000001,-1,1,338.8323081104986,1.456693865785951,7.192999999999984,0.12243121281134423,0.007598500073425385,4.85722573273506e-17,0.0,0.0,0.0,0.0,0.11483271281134422,7.342538382859587e-11,3.897075605902237e-09,1.924334652025901e-08
0.0080984,-1,1,338.70539208994876,1.579658107679677,7.192999999999984,0.12264621572706941,0.008098400078216605,1.1622647289044608e-16,0.0,0.0,0.0,0.0,0.1145478157270694,7.821660506779349e-11,4.226040365579968e-09,1.924334652025901e-08
0.0085983,-1,1,338.5860203380062,1.695078080966141,7.192999999999984,0.12286154335037375,0.008598300083002941,5.204170427930421e-17,0.0,0.0,0.0,0.0,0.11426324335037374,8.300294132568276e-11,4.534822034050769e-09,1.924334652025901e-08
0.0090982,-1,1,338.4733396162729,1.8038070240433512,7.192999999999984,0.12307719598606204,0.009098200087784392,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.11397899598606204,8.77843908675402e-11,4.825703269754408e-09,1.924334652025901e-08
0.0095981,-1,1,338.366633711712,1.9065611499481179,7.192999999999984,0.12329317393853895,0.009598100092560957,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.11369507393853895,9.256095716281276e-11,5.100600148827362e-09,1.924334652025901e-08
0.010098000000000001,-1,1,338.2652955808164,2.0039475021875433,7.192999999999984,0.12350947751180963,0.010098000097332693,6.071532165918825e-17,0.0,0.0,0.0,0.0,0.11341147751180963,9.733269225320473e-11,5.3611366874742775e-09,1.924334652025901e-08
0.0105979,-1,1,338.1688062312379,2.096485073109932,7.192999999999984,0.12372610700948028,0.010597900102099544,4.85722573273506e-17,0.0,0.0,0.0,0.0,0.11312820700948029,1.0209954409701183e-10,5.608701339692069e-09,1.924334652025901e-08
0.011097800000000001,-1,1,338.07671847527934,2.1846210504123746,7.192999999999984,0.12394306273475697,0.01109780010686151,1.0061396160665481e-16,0.0,0.0,0.0,0.0,0.11284526273475697,1.068615092247871e-10,5.844490461356547e-09,1.924334652025901e-08
0.0115977,-1,1,337.9886442658377,2.2687434811978733,7.192999999999984,0.12416034499044498,0.011597700111618647,4.336808689942018e-17,0.0,0.0,0.0,0.0,0.11256264499044498,1.1161864661712873e-10,6.06954219022237e-09,1.924334652025901e-08
0.0120976,-1,1,337.90424470676146,2.349191261617989,7.192999999999984,0.1243779540789472,0.012097600116370899,9.71445146547012e-17,0.0,0.0,0.0,0.0,0.1122803540789472,1.16370899028162e-10,6.28476317109405e-09,1.924334652025901e-08
0.012597500000000001,-1,1,337.82322208725475,2.42626210246857,7.192999999999984,0.12459589030226204,0.012597500121118266,1.491862189340054e-16,0.0,0.0,0.0,0.0,0.11199839030226204,1.2111826472316345e-10,6.490949866088554e-09,1.924334652025901e-08
0.0130974,-1,1,337.745313467313,2.5002189437541915,7.192999999999984,0.1248141539619817,0.013097400125860748,1.9081958235744878e-17,0.0,0.0,0.0,0.0,0.1117167539619817,1.2586074717158002e-10,6.688805715442511e-09,1.924334652025901e-08
0.013597300000000001,-1,1,337.67028546532015,2.571295167090909,7.192999999999984,0.12503274535928993,0.013597300130598455,1.43982048506075e-16,0.0,0.0,0.0,0.0,0.11143544535928993,1.3059845392626723e-10,6.8789550821907084e-09,1.924334652025901e-08
0.0140972,-1,1,337.5979299871891,2.6396988665658228,7.192999999999984,0.12525166479495947,0.014097200135331223,3.122502256758253e-17,0.0,0.0,0.0,0.0,0.11115446479495947,1.3533122192321834e-10,7.06195467794539e-09,1.924334652025901e-08
0.014597100000000002,-1,1,337.52806070004965,2.7056163750491464,7.192999999999984,0.1254709125693499,0.014597100140059216,1.942890293094024e-16,0.0,0.0,0.0,0.0,0.11087381256934989,1.4005921422644008e-10,7.238302996796594e-09,1.924334652025901e-08
0.015097000000000001,-1,1,337.46051009996035,2.769215196482321,7.192999999999984,0.1256904889824047,0.015097000144782269,1.3704315460216776e-16,0.0,0.0,0.0,0.0,0.1105934889824047,1.447822677719257e-10,7.408448160027326e-09,1.924334652025901e-08
0.015596900000000002,-1,1,337.39512705746756,2.8306464603190307,7.192999999999984,0.12591039433364914,0.015596900149500437,1.43982048506075e-16,0.0,0.0,0.0,0.0,0.11031349433364915,1.4950043460137952e-10,7.572794482450136e-09,1.924334652025901e-08
0.0160968,-1,1,337.33177475050985,2.890046988620611,7.192999999999984,0.12613062892218707,0.016096800154213775,2.0816681711721685e-17,0.0,0.0,0.0,0.0,0.11003382892218708,1.5421377369539968e-10,7.731708002482634e-09,1.924334652025901e-08
0.016596700000000002,-1,1,337.2703289135524,2.9475410469219128,7.192999999999984,0.12635119304669856,0.016596700158922173,3.8163916471489756e-17,0.0,0.0,0.0,0.0,0.10975449304669856,1.5892217056223679e-10,7.885521166217922e-09,1.924334652025901e-08
0.0170966,-1,1,337.21067634661705,3.003241835201152,7.192999999999984,0.12657208700543704,0.017096600163625797,1.734723475976807e-17,0.0,0.0,0.0,0.0,0.10947548700543704,1.6362579693951496e-10,8.034536816198317e-09,1.924334652025901e-08
0.0175965,-1,1,337.1527136392458,3.057252763916267,7.192999999999984,0.12679331109622616,0.01759650016832448,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.10919681109622616,1.683244793548866e-10,8.179031605180101e-09,1.924334652025901e-08
0.018096400000000002,-1,1,337.0963460732564,3.109668551249513,7.192999999999984,0.12701486561645753,0.018096400173018334,1.0408340855860843e-17,0.0,0.0,0.0,0.0,0.10891846561645753,1.730183323001011e-10,8.319258931578802e-09,1.924334652025901e-08
0.018596300000000003,-1,1,337.04148667504586,3.1605761708039495,7.192999999999984,0.12723675086308744,0.018596300177707303,2.1510571102112408e-16,0.0,0.0,0.0,0.0,0.10864045086308743,1.7770730026400727e-10,8.455451474830233e-09,1.924334652025901e-08
0.0190962,-1,1,336.98805539363,3.2100556735636587,7.192999999999984,0.12745896713263394,0.019096200182391443,6.245004513516506e-17,0.0,0.0,0.0,0.0,0.10836276713263393,1.8239144222720327e-10,8.587823394370785e-09,1.924334652025901e-08
0.0195961,-1,1,336.9359783849183,3.258180903619234,7.192999999999984,0.12768151472117412,0.019596100187070697,1.0755285551056204e-16,0.0,0.0,0.0,0.0,0.10808541472117411,1.8707069573964397e-10,8.716572244409243e-09,1.924334652025901e-08
0.020096000000000003,-1,1,336.88518738615977,3.305020123721647,7.192999999999984,0.1279043939243411,0.020096000191745067,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.1078083939243411,1.917450642707763e-10,8.84188064746352e-09,1.924334652025901e-08
0.0205959,-1,1,336.8356191672639,3.350636563961359,7.192999999999984,0.12812760503732107,0.020595900196414607,1.6653345369377348e-16,0.0,0.0,0.0,0.0,0.10753170503732107,1.964146068011985e-10,8.963917762235308e-09,1.924334652025901e-08
0.0210958,-1,1,336.78721504793,3.395088904639181,7.192999999999984,0.12835114835485023,0.021095800201079262,1.1449174941446927e-16,0.0,0.0,0.0,0.0,0.10725534835485023,2.0107926088086536e-10,9.08284057542868e-09,1.924334652025901e-08
0.021595700000000002,-1,1,336.73992047133527,3.438431702577759,7.192999999999984,0.12857502417121192,0.021595700205739032,6.245004513516506e-17,0.0,0.0,0.0,0.0,0.10697932417121192,2.0573902997922389e-10,9.1987950422561e-09,1.924334652025901e-08
0.022095600000000003,-1,1,336.69368462661396,3.4807157686429377,7.192999999999984,0.12879923278023364,0.022095600210393973,2.8796409701215e-16,0.0,0.0,0.0,0.0,0.10670363278023363,2.103939696074253e-10,9.311917096416779e-09,1.924334652025901e-08
0.0225955,-1,1,336.64846011357525,3.5219885030255114,7.192999999999984,0.12902377447528396,0.02259550021504403,1.7694179454963432e-16,0.0,0.0,0.0,0.0,0.10642827447528395,2.150440277237653e-10,9.422333547071926e-09,1.924334652025901e-08
0.023095400000000002,-1,1,336.604202644114,3.5622941938306667,7.192999999999984,0.1292486495492694,0.0230954002196892,9.71445146547012e-17,0.0,0.0,0.0,0.0,0.1061532495492694,2.1968919738935e-10,9.530162877657498e-09,1.924334652025901e-08
0.023595300000000003,-1,1,336.5608707755979,3.60167428369067,7.192999999999984,0.1294738582946317,0.02359530022432954,2.949029909160572e-16,0.0,0.0,0.0,0.0,0.1058785582946317,2.2432953758477758e-10,9.63551595914992e-09,1.924334652025901e-08
0.0240952,-1,1,336.5184256722074,3.640167608425031,7.192999999999984,0.12969940100334443,0.024095200228964997,1.2836953722228372e-16,0.0,0.0,0.0,0.0,0.10560420100334443,2.2896499626834377e-10,9.738496688550749e-09,1.924334652025901e-08
0.0245951,-1,1,336.47683089078527,3.6778106111910347,7.192999999999984,0.1299252779669101,0.024595100233595568,3.5388358909926865e-16,0.0,0.0,0.0,0.0,0.1053301779669101,2.3359556650115465e-10,9.83920256180103e-09,1.924334652025901e-08
0.025095000000000003,-1,1,336.4360521882339,3.714637535086297,7.192999999999984,0.1301514894763573,0.025095000238221254,2.42861286636753e-17,0.0,0.0,0.0,0.0,0.10505648947635729,2.382212517526572e-10,9.937725189048596e-09,1.924334652025901e-08
0.025594900000000004,-1,1,336.3960573479116,3.7506805967524315,7.192999999999984,0.13037803582223711,0.02559490024284211,1.942890293094024e-16,0.0,0.0,0.0,0.0,0.10478313582223711,2.428421075340026e-10,1.003415075908787e-08,1.924334652025901e-08
0.0260948,-1,1,336.3568160228214,3.785970143186489,7.192999999999984,0.1306049172946206,0.02609480024745814,1.3877787807814457e-16,0.0,0.0,0.0,0.0,0.10451011729462059,2.4745813731463784e-10,1.0128560458875629e-08,1.924334652025901e-08
0.026594700000000002,-1,1,336.31829959368036,3.8205347936714134,7.192999999999984,0.13083213418309525,0.02659470025206928,3.0184188481996443e-16,0.0,0.0,0.0,0.0,0.10423743418309525,2.520692786445178e-10,1.0221030853235845e-08,1.924334652025901e-08
0.027094600000000003,-1,1,336.2804810402066,3.8544015684890383,7.192999999999984,0.13105968677676222,0.02709460025667554,3.469446951953614e-17,0.0,0.0,0.0,0.0,0.10396508677676222,2.5667553499308937e-10,1.0311634229204028e-08,1.924334652025901e-08
0.027594500000000004,-1,1,336.2433348241735,3.887596005866044,7.192999999999984,0.13128757536423302,0.02759450026127691,2.6020852139652106e-16,0.0,0.0,0.0,0.0,0.10369307536423301,2.612769063603526e-10,1.040043890889133e-08,1.924334652025901e-08
0.028094400000000002,-1,1,336.2068367829636,3.920142268419795,7.192999999999984,0.13151580023362647,0.028094400265873454,3.157196726277789e-16,0.0,0.0,0.0,0.0,0.10342140023362646,2.658734517269057e-10,1.048750953425782e-08,1.924334652025901e-08
0.028594300000000003,-1,1,336.17096403251105,3.952063240216205,7.192999999999984,0.1317443616725656,0.02859430027046511,1.249000902703301e-16,0.0,0.0,0.0,0.0,0.10315006167256559,2.7046510864270346e-10,1.0572907326770225e-08,1.924334652025901e-08
