observation_protocol,geometry,noise,observation_count,seed,true_lateral_coupling,estimated_lateral_coupling,true_amplitude,estimated_amplitude,relative_error,success,objective_value,finite_result
terminal_plus_two_proxy_temperature_points,uniform_strip,0.0,32,2026,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.0,32,2027,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.0,32,2028,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.0,32,2029,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.0,32,2030,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.02,8,2026,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.00032456879534756506,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.02,8,2027,0.35,0.35,1.05,1.05,0.0,True,0.00041382817189977787,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.02,8,2028,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.00038334220319031646,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.02,8,2029,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0003793468469098315,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.02,8,2030,0.35,0.35,1.05,1.05,0.0,True,0.0005369246994666277,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.02,16,2026,0.35,0.35,1.05,1.05,0.0,True,0.00046631072484971606,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.02,16,2027,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0003724826034108986,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.02,16,2028,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0003686869946422543,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.02,16,2029,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0003130117479499472,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.02,16,2030,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0005465074399537681,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.02,32,2026,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0004937773503962841,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.02,32,2027,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.000317832039592208,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.02,32,2028,0.35,0.35,1.05,1.05,0.0,True,0.000338388313786517,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.02,32,2029,0.35,0.35,1.05,1.05,0.0,True,0.00038888720373704935,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.02,32,2030,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0005705759691844012,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.05,8,2026,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.003254063565105088,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.05,8,2027,0.35,0.35,1.05,1.05,0.0,True,0.002994914717250954,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.05,8,2028,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0015772809411657076,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.05,8,2029,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0013062696624981378,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.05,8,2030,0.35,0.35,1.05,1.05,0.0,True,0.0017881125570528742,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.05,16,2026,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.003135642836861404,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.05,16,2027,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0028578395649722036,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.05,16,2028,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0017811026648852598,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.05,16,2029,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.001432765069286709,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.05,16,2030,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0015448503138391486,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.05,32,2026,0.35,0.35,1.05,1.05,0.0,True,0.0033216166462326107,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.05,32,2027,0.35,0.35,1.05,1.05,0.0,True,0.0025535982274320036,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.05,32,2028,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.001828443186138547,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.05,32,2029,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0016588011204160065,True
terminal_plus_two_proxy_temperature_points,uniform_strip,0.05,32,2030,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0018817327646247608,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.0,8,2026,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.0,8,2027,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.0,8,2028,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.0,8,2029,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.0,8,2030,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.0,16,2026,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.0,16,2027,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.0,16,2028,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.0,16,2029,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.0,16,2030,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.0,32,2026,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.0,32,2027,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.0,32,2028,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.0,32,2029,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.0,32,2030,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.02,8,2026,0.35,0.35,1.05,1.05,0.0,True,0.0003386091652201472,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.02,8,2027,0.35,0.35,1.05,1.05,0.0,True,0.0004138281718997778,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.02,8,2028,0.35,0.35,1.05,1.05,0.0,True,0.0003861299510932835,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.02,8,2029,0.35,0.35,1.05,1.05,0.0,True,0.00038345443943996546,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.02,8,2030,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0005231566445881526,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.02,16,2026,0.35,0.35,1.05,1.05,0.0,True,0.000466310724849716,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.02,16,2027,0.35,0.35,1.05,1.05,0.0,True,0.0003766563540162009,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.02,16,2028,0.35,0.35,1.05,1.05,0.0,True,0.00037709864452096186,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.02,16,2029,0.35,0.35,1.05,1.05,0.0,True,0.00031635654153299694,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.02,16,2030,0.35,0.35,1.05,1.05,0.0,True,0.0005653858459976952,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.02,32,2026,0.35,0.35,1.05,1.05,0.0,True,0.0004981781096280116,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.02,32,2027,0.35,0.35,1.05,1.05,0.0,True,0.0003216045988239912,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.02,32,2028,0.35,0.35,1.05,1.05,0.0,True,0.00033838831378651724,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.02,32,2029,0.35,0.35,1.05,1.05,0.0,True,0.00038888720373704945,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.02,32,2030,0.35,0.35,1.05,1.05,0.0,True,0.0005769471272006689,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.05,8,2026,0.35,0.35,1.05,1.05,0.0,True,0.0034106151545571033,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.05,8,2027,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0028262676036794406,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.05,8,2028,0.35,0.35,1.05,1.05,0.0,True,0.0016022636657128805,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.05,8,2029,0.35,0.35,1.05,1.05,0.0,True,0.0013346447400275447,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.05,8,2030,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0016295099524761781,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.05,16,2026,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.003057288005446732,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.05,16,2027,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0028520937827111003,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.05,16,2028,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0017731242721117414,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.05,16,2029,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0014232244394012468,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.05,16,2030,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0014756642203837334,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.05,32,2026,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0033127814633283743,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.05,32,2027,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0025119567734173003,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.05,32,2028,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0018079895290526848,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.05,32,2029,0.35,0.35,1.05,1.05,0.0,True,0.001658817717757892,True
terminal_plus_two_proxy_temperature_points,localized_hotspot,0.05,32,2030,0.35,0.35,1.05,1.05,0.0,True,0.0019017118381839024,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.0,8,2026,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.0,8,2027,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.0,8,2028,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.0,8,2029,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.0,8,2030,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.0,16,2026,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.0,16,2027,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.0,16,2028,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.0,16,2029,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.0,16,2030,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.0,32,2026,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.0,32,2027,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.0,32,2028,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.0,32,2029,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.0,32,2030,0.35,0.35,1.05,1.05,0.0,True,0.0,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.02,8,2026,0.35,0.35,1.05,1.05,0.0,True,0.0003386091652201469,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.02,8,2027,0.35,0.35,1.05,1.05,0.0,True,0.00041382817189977787,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.02,8,2028,0.35,0.35,1.05,1.05,0.0,True,0.0003861299510932834,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.02,8,2029,0.35,0.35,1.05,1.05,0.0,True,0.00038345443943996557,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.02,8,2030,0.35,0.35,1.05,1.05,0.0,True,0.0005369246994666275,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.02,16,2026,0.35,0.35,1.05,1.05,0.0,True,0.00046631072484971606,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.02,16,2027,0.35,0.35,1.05,1.05,0.0,True,0.0003766563540162009,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.02,16,2028,0.35,0.35,1.05,1.05,0.0,True,0.0003770986445209619,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.02,16,2029,0.35,0.35,1.05,1.05,0.0,True,0.00031635654153299694,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.02,16,2030,0.35,0.35,1.05,1.05,0.0,True,0.0005653858459976951,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.02,32,2026,0.35,0.35,1.05,1.05,0.0,True,0.0004981781096280118,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.02,32,2027,0.35,0.35,1.05,1.05,0.0,True,0.00032160459882399106,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.02,32,2028,0.35,0.35,1.05,1.05,0.0,True,0.0003383883137865172,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.02,32,2029,0.35,0.35,1.05,1.05,0.0,True,0.00038888720373704945,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.02,32,2030,0.35,0.35,1.05,1.05,0.0,True,0.000576947127200669,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.05,8,2026,0.35,0.35,1.05,1.05,0.0,True,0.0034106151545571024,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.05,8,2027,0.35,0.35,1.05,1.05,0.0,True,0.0029949147172509544,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.05,8,2028,0.35,0.35,1.05,1.05,0.0,True,0.00160226366571288,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.05,8,2029,0.35,0.35,1.05,1.05,0.0,True,0.001334644740027545,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.05,8,2030,0.35,0.35,1.05,1.05,0.0,True,0.0017881125570528738,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.05,16,2026,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0030952553790936873,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.05,16,2027,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0028903319863076643,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.05,16,2028,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0017292789723355895,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.05,16,2029,0.35,0.35,1.05,1.05,0.0,True,0.0014357743944423496,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.05,16,2030,0.35,0.35,1.05,1.05,0.0,True,0.001560355180072934,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.05,32,2026,0.35,0.35,1.05,1.05,0.0,True,0.0033216166462326103,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.05,32,2027,0.35,0.35,1.05,1.05,0.0,True,0.002553598227432004,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.05,32,2028,0.35,0.35,1.05,1.05,0.0,True,0.0018286022921317892,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.05,32,2029,0.35,0.35,1.05,1.05,0.0,True,0.0016588177177578915,True
terminal_plus_two_proxy_temperature_points,defect_seeded_filament,0.05,32,2030,0.35,0.35,1.05,1.05,0.0,True,0.0019017118381839022,True
multi_contact_ports,uniform_strip,0.0,8,2026,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,uniform_strip,0.0,8,2027,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,uniform_strip,0.0,8,2028,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,uniform_strip,0.0,8,2029,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,uniform_strip,0.0,8,2030,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,uniform_strip,0.0,16,2026,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,uniform_strip,0.0,16,2027,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,uniform_strip,0.0,16,2028,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,uniform_strip,0.0,16,2029,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,uniform_strip,0.0,16,2030,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,uniform_strip,0.0,32,2026,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,uniform_strip,0.0,32,2027,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,uniform_strip,0.0,32,2028,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,uniform_strip,0.0,32,2029,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,uniform_strip,0.0,32,2030,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,uniform_strip,0.02,8,2026,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0005223000518821656,True
multi_contact_ports,uniform_strip,0.02,8,2027,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.00036823891617343785,True
multi_contact_ports,uniform_strip,0.02,8,2028,0.35,0.35,1.05,1.05,0.0,True,0.00028456718297664783,True
multi_contact_ports,uniform_strip,0.02,8,2029,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.00040417581984709776,True
multi_contact_ports,uniform_strip,0.02,8,2030,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.00037304871258386936,True
multi_contact_ports,uniform_strip,0.02,16,2026,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.00048635854863090746,True
multi_contact_ports,uniform_strip,0.02,16,2027,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.00043049038777609195,True
multi_contact_ports,uniform_strip,0.02,16,2028,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.00030660387253440244,True
multi_contact_ports,uniform_strip,0.02,16,2029,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0003272463697966357,True
multi_contact_ports,uniform_strip,0.02,16,2030,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.00041789035493657056,True
multi_contact_ports,uniform_strip,0.02,32,2026,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.00044492807991199904,True
multi_contact_ports,uniform_strip,0.02,32,2027,0.35,0.35,1.05,1.05,0.0,True,0.00039399921230820955,True
multi_contact_ports,uniform_strip,0.02,32,2028,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0003354112740724643,True
multi_contact_ports,uniform_strip,0.02,32,2029,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.00032040271279708195,True
multi_contact_ports,uniform_strip,0.02,32,2030,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.00038052358526616546,True
multi_contact_ports,uniform_strip,0.05,8,2026,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.002382310296275472,True
multi_contact_ports,uniform_strip,0.05,8,2027,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.003720197699626335,True
multi_contact_ports,uniform_strip,0.05,8,2028,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.002307454952072129,True
multi_contact_ports,uniform_strip,0.05,8,2029,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0016152133326248182,True
multi_contact_ports,uniform_strip,0.05,8,2030,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.002577364482526361,True
multi_contact_ports,uniform_strip,0.05,16,2026,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0022584451667818344,True
multi_contact_ports,uniform_strip,0.05,16,2027,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.003455909411335928,True
multi_contact_ports,uniform_strip,0.05,16,2028,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.002459140180152415,True
multi_contact_ports,uniform_strip,0.05,16,2029,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.002779904999952277,True
multi_contact_ports,uniform_strip,0.05,16,2030,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0022906902102903166,True
multi_contact_ports,uniform_strip,0.05,32,2026,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0022369004469490607,True
multi_contact_ports,uniform_strip,0.05,32,2027,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.003257404353015026,True
multi_contact_ports,uniform_strip,0.05,32,2028,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.002454064856290547,True
multi_contact_ports,uniform_strip,0.05,32,2029,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0024945074691142327,True
multi_contact_ports,uniform_strip,0.05,32,2030,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0023733369829196374,True
multi_contact_ports,localized_hotspot,0.0,8,2026,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,localized_hotspot,0.0,8,2027,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,localized_hotspot,0.0,8,2028,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,localized_hotspot,0.0,8,2029,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,localized_hotspot,0.0,8,2030,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,localized_hotspot,0.0,16,2026,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,localized_hotspot,0.0,16,2027,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,localized_hotspot,0.0,16,2028,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,localized_hotspot,0.0,16,2029,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,localized_hotspot,0.0,16,2030,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,localized_hotspot,0.0,32,2026,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,localized_hotspot,0.0,32,2027,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,localized_hotspot,0.0,32,2028,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,localized_hotspot,0.0,32,2029,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,localized_hotspot,0.0,32,2030,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,localized_hotspot,0.02,8,2026,0.35,0.35,1.05,1.05,0.0,True,0.0005237000371530432,True
multi_contact_ports,localized_hotspot,0.02,8,2027,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0003543333731236647,True
multi_contact_ports,localized_hotspot,0.02,8,2028,0.35,0.35,1.05,1.05,0.0,True,0.000284567182976648,True
multi_contact_ports,localized_hotspot,0.02,8,2029,0.35,0.35,1.05,1.05,0.0,True,0.0004055378015961353,True
multi_contact_ports,localized_hotspot,0.02,8,2030,0.35,0.35,1.05,1.05,0.0,True,0.0003817574944239712,True
multi_contact_ports,localized_hotspot,0.02,16,2026,0.35,0.35,1.05,1.05,0.0,True,0.00048697789644481794,True
multi_contact_ports,localized_hotspot,0.02,16,2027,0.35,0.35,1.05,1.05,0.0,True,0.00043543428757916345,True
multi_contact_ports,localized_hotspot,0.02,16,2028,0.35,0.35,1.05,1.05,0.0,True,0.0003072044378246163,True
multi_contact_ports,localized_hotspot,0.02,16,2029,0.35,0.35,1.05,1.05,0.0,True,0.00032750305948437005,True
multi_contact_ports,localized_hotspot,0.02,16,2030,0.35,0.35,1.05,1.05,0.0,True,0.0004240690154223249,True
multi_contact_ports,localized_hotspot,0.02,32,2026,0.35,0.35,1.05,1.05,0.0,True,0.000451600280918466,True
multi_contact_ports,localized_hotspot,0.02,32,2027,0.35,0.35,1.05,1.05,0.0,True,0.0003939992123082098,True
multi_contact_ports,localized_hotspot,0.02,32,2028,0.35,0.35,1.05,1.05,0.0,True,0.0003356989178991677,True
multi_contact_ports,localized_hotspot,0.02,32,2029,0.35,0.35,1.05,1.05,0.0,True,0.00032187450317887605,True
multi_contact_ports,localized_hotspot,0.02,32,2030,0.35,0.35,1.05,1.05,0.0,True,0.0003806274514305609,True
multi_contact_ports,localized_hotspot,0.05,8,2026,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0023623827496684104,True
multi_contact_ports,localized_hotspot,0.05,8,2027,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.003448397962331653,True
multi_contact_ports,localized_hotspot,0.05,8,2028,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0023115439449376118,True
multi_contact_ports,localized_hotspot,0.05,8,2029,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0014968705754362594,True
multi_contact_ports,localized_hotspot,0.05,8,2030,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.002496235180078023,True
multi_contact_ports,localized_hotspot,0.05,16,2026,0.35,0.35,1.05,1.05,0.0,True,0.002274803160850134,True
multi_contact_ports,localized_hotspot,0.05,16,2027,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.003442977792772565,True
multi_contact_ports,localized_hotspot,0.05,16,2028,0.35,0.35,1.05,1.05,0.0,True,0.0024646730776384075,True
multi_contact_ports,localized_hotspot,0.05,16,2029,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.002673304958661151,True
multi_contact_ports,localized_hotspot,0.05,16,2030,0.35,0.35,1.05,1.05,0.0,True,0.0022929278096904446,True
multi_contact_ports,localized_hotspot,0.05,32,2026,0.35,0.35,1.05,1.05,0.0,True,0.0022445073150800213,True
multi_contact_ports,localized_hotspot,0.05,32,2027,0.35,0.35,1.05,1.05,0.0,True,0.003262323898913628,True
